811,score,p-value
1333: Tariff rate; most favored nation; simple mean; manufactured products  (%) - WDI,6.0129718092929343,0.014296104609714651
2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,5.9983701558747979,0.014414494393347341
0240: PPG; bonds  (INT; current US$) - WDI,5.9954304534621654,0.014438451304750188
2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO,5.9695017992657373,0.014651540088193053
0948: Pupil-teacher ratio; secondary - WDI,5.9510757181166953,0.014804938319660161
0729: External balance on goods and services  (% of GDP) - WDI,5.9171795303148995,0.015091464152408208
2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO,5.855119894946772,0.015630964943309282
1373: Import value index  (2000 = 100) - WDI,5.8306250861929394,0.015849343765741167
0248: Interest arrears; official creditors  (current US$) - WDI,5.7201325373062879,0.016874250557722324
1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,5.7023937737640313,0.017045058320096979
0104: Net bilateral aid flows from DAC donors; Korea; Rep.  (current US$) - WDI,5.6811081846636,0.017252377692949409
1341: Tariff rate; most favored nation; simple mean; all products  (%) - WDI,5.6746399049932972,0.017315892628364065
0067: Charges for the use of intellectual property; receipts  (BoP; current US$) - WDI,5.6501240923236802,0.017558825119770499
0032: Primary income payments  (BoP; current US$) - WDI,5.5780241111880962,0.018293893717569121
0254: Average maturity on new external debt commitments  (years) - WDI,5.5741140918410883,0.018334654662520038
0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,5.4734633196277134,0.019416881609846968
2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO,5.4679775202129957,0.01947773232028829
0092: Net bilateral aid flows from DAC donors; Czech Republic  (current US$) - WDI,5.4542876226177759,0.019630448362591337
0027: Livestock production index  (2004-2006 = 100) - WDI,5.4068323793848316,0.020169491717879361
0191: Short-term debt  (% of total external debt) - WDI,5.3601652017488171,0.020714539636687328
2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO,5.3369175749858444,0.020991729883202387
1034: Improved water source; urban  (% of urban population with access) - WDI,5.2899910175693199,0.021563023019180193
2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,5.2815141240634897,0.021667928646678134
0971: Secondary education; teachers - WDI,5.0822487976316886,0.02429258999137333
0171: PPG; commercial banks  (DIS; current US$) - WDI,5.0445501698736006,0.024825188670449694
0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,4.9768160748551757,0.025812826416227893
0794: Gross value added at factor cost  (current US$) - WDI,4.9591467619451599,0.026077122749648188
0898: Pupil-teacher ratio; primary - WDI,4.9516631653811638,0.026189908801961315
0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,4.9506925945549893,0.026204573498136086
0076: Personal transfers; receipts  (BoP; current US$) - WDI,4.9442251929911381,0.026302510070862862
1300: Age dependency ratio; young  (% of working-age population) - WDI,4.936611663705758,0.026418290697038421
0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI,4.93123075878494,0.026500438982944768
0796: Gross value added at factor cost  (constant 2005 US$) - WDI,4.903471301404652,0.026928474761822026
0164: IDA grants  (current US$) - WDI,4.8793315817370289,0.02730654422187246
0152: Currency composition of PPG debt; SDR  (%) - WDI,4.8764480226659837,0.027352073689310141
1405: Transport services  (% of commercial service exports) - WDI,4.8671925496278412,0.027498746078720368
0215: Debt stock rescheduled  (current US$) - WDI,4.8133150378014555,0.028368964489154009
2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO,4.7843590524171651,0.028848460710677686
0154: Currency composition of PPG debt; Pound sterling  (%) - WDI,4.6988954774120417,0.030313584829257743
2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO,4.6880911357969746,0.030504257003923209
2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,4.6468972297220068,0.031242795969133576
0742: Manufacturing; value added  (% of GDP) - WDI,4.642964275047464,0.031314276761954092
0026: Food production index  (2004-2006 = 100) - WDI,4.5923537059964445,0.032249506715524491
2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO,4.5908102963716448,0.032278481561238075
0844: Net taxes on products  (current US$) - WDI,4.5842028604040843,0.032402832538364561
0159: IMF purchases  (DIS; current US$) - WDI,4.5483398704274656,0.03308655691416134
0044: Personal remittances; paid  (current US$) - WDI,4.5401849871313384,0.033244122899729917
1049: Number of maternal deaths - WDI,4.5332214414980978,0.033379291169644061
0853: PPP conversion factor; GDP  (LCU per international $) - WDI,4.5218848023091907,0.033600575487510068
2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO,4.5153471711927597,0.033728882983651162
1974: Total expenditure on health as a percentage of gross domestic product - WHO,4.4125970826239591,0.035814210748565452
0883: Preprimary education; duration  (years) - WDI,4.4101854465151717,0.035864746252698483
2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO,4.4028693030011929,0.036018512534145682
1359: Ores and metals imports  (% of merchandise imports) - WDI,4.4021227232618436,0.036034242478919329
2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO,4.3945998798524819,0.036193146029054074
0214: Debt stock reduction  (current US$) - WDI,4.3876649837107129,0.03634028083381418
0739: Manufacturing; value added  (constant 2005 US$) - WDI,4.3782480895793201,0.036541079185433284
1278: Birth rate; crude  (per 1;000 people) - WDI,4.3646025599619156,0.03683411106196826
2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO,4.3375296450071872,0.03742280536791389
0951: Secondary education; vocational pupils  (% female) - WDI,4.3308449195272924,0.037569676257069119
1314: Urban population - WDI,4.2378293947021186,0.039677274282751203
0156: Debt forgiveness or reduction  (current US$) - WDI,4.1513144534457931,0.041749182389544483
0139: Principal rescheduled; official  (current US$) - WDI,4.1229952059736723,0.042451850581690292
0009: Land under cereal production  (hectares) - WDI,4.1123260250290086,0.042719795704081104
0856: PPP conversion factor; private consumption  (LCU per international $) - WDI,4.0665547407401688,0.043889654564289386
0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,4.0663944241263827,0.043893810840712061
0137: Principal forgiven  (current US$) - WDI,4.049246024360011,0.044340793221260007
0711: Changes in inventories  (current US$) - WDI,4.0249436024124714,0.044982480390818438
0731: Agriculture; value added  (current US$) - WDI,3.979170372857054,0.046217816749720322
2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO,3.9702438356246565,0.046462869428031725
0724: Imports of goods and services  (constant LCU) - WDI,3.9575189606093879,0.046814567271507214
1216: Labor force participation rate; total (% of total population ages 15+)  (national estimate) - WDI,3.9510748285997161,0.04699374465391909
0935: Children out of school; primary; male - WDI,3.8867060807500162,0.048823758196872416
1095: External resources for health  (% of total expenditure on health) - WDI,3.8644226716578083,0.049474696487557208
0002: Fertilizer consumption  (% of fertilizer production) - WDI,3.8006380119390304,0.051389202841511633
0834: GNI per capita  (constant LCU) - WDI,3.7853316114114897,0.051860190724756908
0269: Net financial flows; IBRD  (NFL; current US$) - WDI,3.7269306405053637,0.053699658728960667
2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO,3.668093135811636,0.055622981956364559
0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI,3.6613740848752574,0.055847225239718662
0047: Net financial account  (BoP; current US$) - WDI,3.6544243632952242,0.056080177078690556
0932: Children out of school; primary - WDI,3.6362288114292349,0.056694985709978073
0069: Transport services  (% of service exports; BoP) - WDI,3.6314537040199903,0.056857514752610902
2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO,3.6268006385189193,0.057016366142446082
0788: Exports as a capacity to import  (constant LCU) - WDI,3.6203834560582697,0.057236216925781257
0058: Technical cooperation grants  (BoP; current US$) - WDI,3.5611081522678738,0.059310103033466968
0972: Secondary education; teachers; female - WDI,3.5593372473710807,0.059373278753562658
0192: Debt forgiveness grants  (current US$) - WDI,3.5578275268129445,0.059427193463660391
0045: Current account balance  (BoP; current US$) - WDI,3.5482573564010318,0.059770174955968751
0842: Net income from abroad  (current LCU) - WDI,3.5054004617406025,0.06133216442390501
0083: Stocks traded; total value  (current US$) - WDI,3.4885419417568286,0.0619584678276923
1214: Labor force participation rate; male (% of male population ages 15+)  (national estimate) - WDI,3.4860478984941299,0.0620517002507881
0098: Net bilateral aid flows from DAC donors; United Kingdom  (current US$) - WDI,3.478085078853848,0.062350369088806909
2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO,3.4626417853253324,0.06293399320433983
0735: Agriculture; value added  (constant LCU) - WDI,3.4606055476771211,0.063011379238386345
0812: GDP per capita  (constant LCU) - WDI,3.4410140200743928,0.06376115253692835
1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,3.4324299353642047,0.064092662331933392
0933: Children out of school; primary; female - WDI,3.3919169681228367,0.065682268595265783
0059: ICT service exports  (BoP; current US$) - WDI,3.3442546930253836,0.067606513693004189
0847: Net current transfers from abroad  (current US$) - WDI,3.3160242317426341,0.068774615690392615
1402: Commercial service exports  (current US$) - WDI,3.313304466510536,0.068888288079629559
0066: Service exports  (BoP; current US$) - WDI,3.300517531652968,0.069425420443737368
1321: International tourism; receipts for passenger transport items  (current US$) - WDI,3.2569715487511228,0.071288552624327289
0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,3.2504869168423332,0.071570555340293759
0046: Current account balance  (% of GDP) - WDI,3.2440137463668588,0.071853253468838474
1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,3.2345702459005929,0.072267823691133493
0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,3.215140260023214,0.07312889873163711
0024: Cereal production  (metric tons) - WDI,3.1896400651701153,0.074275743366759059
2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO,3.1706545254347169,0.075142144699678989
0733: Agriculture; value added  (constant 2005 US$) - WDI,3.0561442669556129,0.080603947816553126
0838: Gross savings  (current LCU) - WDI,3.0499138482902937,0.08091314783360895
2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,3.0328828844485534,0.081764903942166331
1910: General government expenditure on health as a percentage of total government expenditure - WHO,3.0193852239973724,0.08244682951975453
1153: Employment to population ratio; 15+; total (%)  (national estimate) - WDI,3.0103713138758761,0.08290564852139122
1771: Primary energy supply - TOT (TOE_1000USD) - OECD,2.9898550470108285,0.083960274002254948
1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,2.9754080729486763,0.084711612743338147
1383: ICT goods exports  (% of total goods exports) - WDI,2.9741712937169997,0.084776270677581381
1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,2.9675767123386443,0.085121933454207585
0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,2.8597588156528504,0.090995390957438402
2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,2.840794287592312,0.09207326614915376
1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI,2.8180710738396622,0.093383090435091548
0756: Services; etc.; value added  (constant 2005 US$) - WDI,2.7840813793738115,0.095380352890976447
1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,2.7508027617647994,0.097381008213836717
0250: Interest forgiven  (current US$) - WDI,2.7330523529410349,0.098466818774430434
0884: Pupil-teacher ratio; preprimary - WDI,2.681653640876843,0.10168623142230054
0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,2.6545677903247338,0.10342897011726601
0252: Interest rescheduled; official  (current US$) - WDI,2.6429026148046386,0.10418957885558951
2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO,2.6408037189791198,0.10432708357144975
1325: International tourism; expenditures  (current US$) - WDI,2.6216608246160251,0.10559041365191563
1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI,2.6074109987329868,0.10654172297239287
1375: Commercial service imports  (current US$) - WDI,2.5967008743141293,0.10726291743486978
1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI,2.5934009119958694,0.10748620829807561
2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO,2.5883961634940587,0.10782582808046833
0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,2.5813247073005163,0.10830770538859613
0036: Service imports  (BoP; current US$) - WDI,2.5812626624545891,0.10831194383306361
0815: Oil rents  (% of GDP) - WDI,2.5792060933738421,0.10845253663334266
2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,2.5771565636292482,0.10859284781250711
2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO,2.5582188452830823,0.10989881291042576
0138: Principal rescheduled  (current US$) - WDI,2.5357148300612251,0.11147323246754122
0008: Arable land  (% of land area) - WDI,2.5348692113984082,0.11153287560839123
1377: Travel services  (% of commercial service imports) - WDI,2.5203503520290207,0.11256242295499165
2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO,2.5198732023763055,0.11259643542578855
0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,2.5073068077155414,0.11349629253087763
0804: GDP  (constant LCU) - WDI,2.4999796184653427,0.11402463837432551
0220: Average grant element on new external debt commitments; official  (%) - WDI,2.4539928766498482,0.117403286958526
1026: Women's share of population ages 15+ living with HIV  (%) - WDI,2.4519309440781041,0.11755734766063448
0721: Imports of goods and services  (current LCU) - WDI,2.4422632599674623,0.11828267341249644
0038: Imports of goods; services and primary income  (BoP; current US$) - WDI,2.4412033586431972,0.11836249408691056
0760: Adjusted savings: education expenditure  (current US$) - WDI,2.4295596199976077,0.11924331497897026
0827: GNI  (constant LCU) - WDI,2.417819132729623,0.12013881007777982
0747: Industry; value added  (constant LCU) - WDI,2.4123867257569942,0.12055568133154264
0004: Agricultural land  (sq. km) - WDI,2.4061954707937412,0.12103274093818421
0821: Gross domestic income  (constant LCU) - WDI,2.4022315482134422,0.12133927498593361
1324: International tourism; expenditures for travel items  (current US$) - WDI,2.4017951075618362,0.12137307795018742
2793: Balance of Payments-Exports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO,2.3864707964008245,0.12256661662147038
0741: Manufacturing; value added  (constant LCU) - WDI,2.3802467952047994,0.12305508931704655
1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,2.3802418148689326,0.12305548104867346
0150: Currency composition of PPG debt; Multiple currencies  (%) - WDI,2.3158693812276381,0.12823650624502361
0754: Services; etc.; value added  (current US$) - WDI,2.3096203539634153,0.12875225238131172
2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO,2.3076955938081807,0.12891157251715807
0068: Exports of goods; services and primary income  (BoP; current US$) - WDI,2.3042855529389743,0.12919437521617802
2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,2.3000708229079563,0.12954486901436688
2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO,2.2968027364299219,0.1298173706232425
0732: Agriculture; value added  (current LCU) - WDI,2.2755480982859537,0.13160532419187035
2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,2.2754584068361878,0.13161292711115555
1266: Refugee population by country or territory of origin - WDI,2.2540275713942792,0.1334437137569964
0718: Gross capital formation  (constant LCU) - WDI,2.2410674040528762,0.13456467955919119
1347: Share of tariff lines with international peaks; primary products  (%) - WDI,2.2372022950311488,0.13490102195285439
0772: Adjusted savings: particulate emission damage  (current US$) - WDI,2.2042693500229151,0.13780535754717479
2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO,2.193751572473674,0.13874763410074345
0105: Net bilateral aid flows from DAC donors; Luxembourg  (current US$) - WDI,2.1751407746838995,0.1404327337066319
0053: Portfolio Investment; net  (BoP; current US$) - WDI,2.1741376275668167,0.14052421377146687
0758: Services; etc.; value added  (constant LCU) - WDI,2.1735897081183442,0.14057420850875169
2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO,2.158718128525257,0.14193882868074151
1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,2.1336210510999032,0.14427568499506604
0096: Net bilateral aid flows from DAC donors; Finland  (current US$) - WDI,2.1299186458281429,0.14462408034755425
0723: Imports of goods and services  (annual % growth) - WDI,2.1266335089968753,0.14493400504528609
0102: Net bilateral aid flows from DAC donors; Italy  (current US$) - WDI,2.107769248032703,0.14672825452239094
0251: Interest rescheduled (capitalized)  (current US$) - WDI,2.1002562484741372,0.14744981353972625
1319: International tourism; receipts  (current US$) - WDI,2.0844155216308971,0.1489843543806115
0050: Net trade in goods  (BoP; current US$) - WDI,2.0778330362145545,0.14962732415840627
1071: Maternal mortality ratio  (modeled estimate; per 100;000 live births) - WDI,2.0678874024001423,0.15060476667978318
0007: Arable land  (hectares per person) - WDI,2.0606522841764221,0.15132036592511855
0094: Net bilateral aid flows from DAC donors; Denmark  (current US$) - WDI,2.0531416958214859,0.15206728794262542
1358: Manufactures imports  (% of merchandise imports) - WDI,2.0332768597847402,0.15406305921896318
0099: Net bilateral aid flows from DAC donors; Greece  (current US$) - WDI,2.0168187281261551,0.15573910183544062
0258: PPG; bilateral concessional  (NFL; current US$) - WDI,1.9928846832499598,0.15821358186932991
0825: GNI  (constant 2005 US$) - WDI,1.959906387599915,0.16169681530094426
1378: Net barter terms of trade index  (2000 = 100) - WDI,1.9543508190837622,0.16229217351362416
1323: International tourism; receipts for travel items  (current US$) - WDI,1.9344008720186492,0.16445083034212452
0802: GDP  (constant 2005 US$) - WDI,1.9283478114268,0.16511227103690507
0213: Debt buyback  (current US$) - WDI,1.9273075664779737,0.16522624874418324
0720: Imports of goods and services  (current US$) - WDI,1.9213775396196444,0.16587771317958466
0779: Adjusted net national income  (constant 2005 US$) - WDI,1.9210338426698446,0.16591556130264565
1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI,1.9157556201064296,0.16649804630888032
0033: Imports of goods and services  (BoP; current US$) - WDI,1.889562096864539,0.16942356807435641
0265: Net official flows from UN agencies; IAEA  (current US$) - WDI,1.8877554635182341,0.16962751295691103
0928: Primary education; teachers  (% female) - WDI,1.8814017077401242,0.17034700995269339
1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,1.873524483171773,0.17124389699974166
1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (% of total merchandise exports) - WDI,1.8686834757896154,0.17179777828967116
1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,1.8626194736771484,0.1724944971980287
1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,1.8521555269627525,0.17370440528054634
1386: Ores and metals exports  (% of merchandise exports) - WDI,1.837604748982099,0.17540314281520453
0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI,1.7910053960711567,0.18097386951501546
1900: Fixed-broadband subscriptions - ITU,1.7852564342353545,0.18167520990163663
1344: Tariff rate; most favored nation; weighted mean; all products  (%) - WDI,1.7784100217181851,0.1825145456760443
0155: Currency composition of PPG debt; U.S. dollars  (%) - WDI,1.7749925637257122,0.18293519053558091
0790: Inflation; GDP deflator  (annual %) - WDI,1.7512042035417805,0.1858946076251734
1381: Food exports  (% of merchandise exports) - WDI,1.7380788150962341,0.18755129166292336
0035: Goods imports  (BoP; current US$) - WDI,1.7150816372286306,0.19049562694013022
0906: School enrollment; primary; female  (% net) - WDI,1.6983200132286542,0.19267561954870002
0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,1.6847953395108892,0.19445589265004229
1371: Merchandise imports by the reporting economy  (current US$) - WDI,1.6635988599659635,0.19728491258522587
1339: Share of tariff lines with international peaks; all products  (%) - WDI,1.6576016613557292,0.19809407697102888
1361: Merchandise imports  (current US$) - WDI,1.6506322708209011,0.19903931258218449
1331: Share of tariff lines with international peaks; manufactured products  (%) - WDI,1.6506240363188958,0.19904043252975737
0738: Manufacturing; value added  (current LCU) - WDI,1.6378068091050786,0.20079267484841762
0063: Exports of goods and services  (BoP; current US$) - WDI,1.6231292442602339,0.20282158235399975
1231: Labor force; female  (% of total labor force) - WDI,1.6209284901355239,0.20312787412032687
0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI,1.6186275298083412,0.20344869533118101
0938: Lower secondary school starting age  (years) - WDI,1.617399755774648,0.20362012736750246
0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI,1.616473710581289,0.20374954220005706
0722: Imports of goods and services  (constant 2005 US$) - WDI,1.6082431810276312,0.2049040323052663
0091: Net bilateral aid flows from DAC donors; Switzerland  (current US$) - WDI,1.5753220658902574,0.20959981727647509
2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,1.5687845314805982,0.21054741166112395
2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO,1.5276484110806543,0.21662806923173289
0089: Net bilateral aid flows from DAC donors; Canada  (current US$) - WDI,1.4951455973692562,0.22158094997400021
0930: Adjusted net enrollment rate; primary; female  (% of primary school age children) - WDI,1.4941668583676848,0.22173218042723944
0934: Children out of school; female  (% of female primary school age) - WDI,1.49334793315601,0.22185881210037406
0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,1.4912659501388035,0.22218114243336884
0100: Net bilateral aid flows from DAC donors; Ireland  (current US$) - WDI,1.4682005115807832,0.22578993207516501
0078: Personal remittances; received  (% of GDP) - WDI,1.4606209656406244,0.22699114966010484
0823: GNI  (current US$) - WDI,1.4378530341834355,0.23064596854711622
0822: GNI; Atlas method  (current US$) - WDI,1.4374666856798652,0.23070859640317537
1376: Transport services  (% of commercial service imports) - WDI,1.4311758858565427,0.23173124046421734
0800: GDP  (current US$) - WDI,1.4119693053301146,0.23488755933772626
0846: Net taxes on products  (constant LCU) - WDI,1.3843940469481035,0.23951071361198814
0778: Adjusted net national income  (current US$) - WDI,1.3779357011604174,0.24060941733178823
0845: Net taxes on products  (current LCU) - WDI,1.3755169818200688,0.24102247119523357
1352: Tariff rate; most favored nation; weighted mean; primary products  (%) - WDI,1.3636105604392312,0.24306841003274621
0944: Secondary education; pupils  (% female) - WDI,1.3634109290927483,0.24310289370483029
0107: Net bilateral aid flows from DAC donors; Norway  (current US$) - WDI,1.3240883501584488,0.25001349948956991
0878: Compulsory education; duration  (years) - WDI,1.3152011342588801,0.25160855699441437
1349: Tariff rate; most favored nation; simple mean; primary products  (%) - WDI,1.3147413074113437,0.25169142530449595
1398: Merchandise exports by the reporting economy  (current US$) - WDI,1.3141572636388312,0.25179672790128443
2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO,1.3121737573363417,0.2521547569303626
1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,1.3062711797010047,0.25322390053630206
2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO,1.3036256276484999,0.25370490389003703
1388: Merchandise exports  (current US$) - WDI,1.3028812402817791,0.25384044807453976
0049: Net trade in goods and services  (BoP; current US$) - WDI,1.291091610709864,0.2559991472382096
0048: Net primary income  (BoP; current US$) - WDI,1.2547213985260379,0.26280306518034124
1151: Employment to population ratio; 15+; male (%)  (national estimate) - WDI,1.2460571000851461,0.26445687734229301
0190: Short-term debt  (% of exports of goods; services and primary income) - WDI,1.2390266213276036,0.26580835250058993
0065: Goods exports  (BoP; current US$) - WDI,1.2348255496746952,0.26662003378104704
0087: Net bilateral aid flows from DAC donors; Austria  (current US$) - WDI,1.2191536546425672,0.2696753809168741
0177: Concessional debt  (% of total external debt) - WDI,1.2126543504635556,0.2709552907392786
1327: Merchandise trade  (% of GDP) - WDI,1.2113258347749809,0.27121785054511938
1288: Fertility rate; total  (births per woman) - WDI,1.2042773299495113,0.27261621614913906
0726: External balance on goods and services  (current US$) - WDI,1.1914791882923819,0.27517845225458942
0106: Net bilateral aid flows from DAC donors; Netherlands  (current US$) - WDI,1.188479709750746,0.27578332816722834
1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,1.1751422754210876,0.27849330649033416
0196: Multilateral debt  (% of total external debt) - WDI,1.1536155452400869,0.2829384915079689
1318: International tourism; number of departures - WDI,1.1484907596171432,0.28400993829444982
2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO,1.1448517282404307,0.28477387975266089
1298: Age dependency ratio  (% of working-age population) - WDI,1.1416212828117791,0.2854542320062094
1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,1.1068753109858795,0.29290435843197282
0072: Foreign direct investment; net inflows  (% of GDP) - WDI,1.1037735178979498,0.29358143740686771
1074: People practicing open defecation; urban  (% of urban population) - WDI,1.08063758909769,0.29869551626539614
2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,1.0483742367408835,0.30602031746755176
0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI,1.0314781834353108,0.30994914520980377
1296: Population ages 15-64  (% of total) - WDI,1.0298349314466109,0.31033474049150511
0042: Foreign direct investment; net outflows  (% of GDP) - WDI,1.0286735426195344,0.31060764160738308
0088: Net bilateral aid flows from DAC donors; Belgium  (current US$) - WDI,1.0234796076662909,0.31183193724438135
0941: Lower secondary completion rate; total  (% of relevant age group) - WDI,1.0213845620212885,0.31232755484935587
2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,1.0166512132760881,0.31345109842927799
1336: Tariff rate; most favored nation; weighted mean; manufactured products  (%) - WDI,1.0107851609041234,0.31485084937148261
1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,1.009429779052301,0.31517543142995974
0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI,0.99878317132119521,0.31774035311956506
0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI,0.9973567158496971,0.31808608408732442
2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.98549740206047265,0.32097966761193808
0939: Lower secondary completion rate; female  (% of relevant age group) - WDI,0.9804235736892345,0.32222822913511862
0219: Average grant element on new external debt commitments  (%) - WDI,0.9694956129252511,0.32493922000664466
0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.96410391831550524,0.32628789914063527
0040: Travel services  (% of service imports; BoP) - WDI,0.95359168384556681,0.328938845583298
0831: GNI per capita  (current LCU) - WDI,0.93743092846369391,0.33307036291977732
1317: International tourism; number of arrivals - WDI,0.93690309609811995,0.33320646763371842
1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.93089437102084127,0.3347611041973696
0020: Land area  (sq. km) - WDI,0.91974508021838375,0.3376715761943877
1406: Travel services  (% of commercial service exports) - WDI,0.91123987672277629,0.339914693213478
0039: Transport services  (% of service imports; BoP) - WDI,0.91062549388019531,0.34007750226271849
2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO,0.90764642194588463,0.34086843511171683
1254: Unemployment; female (% of female labor force)  (national estimate) - WDI,0.9063952322720692,0.34120136030076365
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.89510564391886094,0.34422530337236534
1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.882959562918884,0.34751927938712379
1385: Manufactures exports  (% of merchandise exports) - WDI,0.87249024807236741,0.35039294746171989
0077: Personal remittances; received  (current US$) - WDI,0.86257184338915671,0.35314533941261816
1051: Lifetime risk of maternal death  (%) - WDI,0.86031342085137963,0.35377618358176299
0937: Children out of school  (% of primary school age) - WDI,0.85251758430612989,0.35596567942269253
0028: Surface area  (sq. km) - WDI,0.85007410099570779,0.35665576468391968
0929: Adjusted net enrollment rate; primary  (% of primary school age children) - WDI,0.84954694146752663,0.35680488506588659
0940: Lower secondary completion rate; male  (% of relevant age group) - WDI,0.84926520812487971,0.3568846155479799
0809: GDP per capita  (current LCU) - WDI,0.8472024404865206,0.35746912434862288
