2713,score,p-value
2793: Balance of Payments-Exports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO,84.616170071026261,1.2632566942673476e-19
0745: Industry; value added  (constant 2005 US$) - WDI,83.462981519780612,2.1906470652772843e-19
0944: Secondary education; pupils  (% female) - WDI,83.368958092064929,2.2912646851022416e-19
0757: Services; etc.; value added  (annual % growth) - WDI,83.331477123671192,2.3326532088958434e-19
0029: Cereal yield  (kg per hectare) - WDI,82.613473691221671,3.287271397742268e-19
1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,81.436958384523749,5.7696430075624165e-19
1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,80.719202081296714,8.1341417255453129e-19
1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,80.03707151556047,1.1275913416681119e-18
1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,78.893662462562247,1.9502312967202339e-18
2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,78.598515651597751,2.2466743426516968e-18
0771: Adjusted savings: energy depletion  (% of GNI) - WDI,78.479912792844345,2.3781499273795354e-18
1378: Net barter terms of trade index  (2000 = 100) - WDI,78.415969846050089,2.4522027948015102e-18
1074: People practicing open defecation; urban  (% of urban population) - WDI,78.172496759783741,2.7559416408849007e-18
1403: High-technology exports  (current US$) - WDI,77.622594202602841,3.5879646939073624e-18
0177: Concessional debt  (% of total external debt) - WDI,75.278576436684716,1.1062082369891558e-17
1266: Refugee population by country or territory of origin - WDI,75.010415171456913,1.2584600121966769e-17
0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,74.504169273794233,1.6054534044081753e-17
0135: Principal arrears; official creditors  (current US$) - WDI,71.670292350196036,6.2871151612733271e-17
1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,71.547756608664017,6.6698869589544995e-17
0882: School enrollment; tertiary (gross); gender parity index  (GPI) - WDI,71.327786562079012,7.4165420132604638e-17
0164: IDA grants  (current US$) - WDI,68.183499307371576,3.3874839931351216e-16
0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,66.646295221621642,7.1292654329583164e-16
1212: Ratio of female to male labor force participation rate (%)  (national estimate) - WDI,64.551246820713075,1.9687881938565691e-15
1372: Merchandise imports from low- and middle-income economies within region  (% of total merchandise imports) - WDI,63.874682702395937,2.7342632592987415e-15
0074: Portfolio equity; net inflows  (BoP; current US$) - WDI,62.346631061450161,5.7454621445736448e-15
0134: Principal arrears; long-term DOD  (US$) - WDI,62.255707855913002,6.0052054358059347e-15
1358: Manufactures imports  (% of merchandise imports) - WDI,61.678515936218943,7.9518419036972095e-15
1359: Ores and metals imports  (% of merchandise imports) - WDI,61.342024525593658,9.3666911369104576e-15
1231: Labor force; female  (% of total labor force) - WDI,61.301159555545695,9.5548668543882774e-15
0743: Industry; value added  (current US$) - WDI,61.234848668896959,9.8683099869056312e-15
0714: Gross capital formation  (current US$) - WDI,60.897592576199621,1.162926240694415e-14
1209: Labor force participation rate; total (% of total population ages 15-64)  (modeled ILO estimate) - WDI,60.798359927553307,1.2205010583991013e-14
0817: Gross domestic savings  (current US$) - WDI,59.539443091545138,2.2539593385925896e-14
0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,59.409939002898668,2.400872801679481e-14
1399: Merchandise exports to low- and middle-income economies within region  (% of total merchandise exports) - WDI,58.997019917618502,2.9364931182717695e-14
0837: Gross savings  (current US$) - WDI,58.932986183062916,3.0296673153166944e-14
0089: Net bilateral aid flows from DAC donors; Canada  (current US$) - WDI,57.118077461059706,7.3491794161290516e-14
0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,56.287113361381365,1.1032281546363637e-13
0150: Currency composition of PPG debt; Multiple currencies  (%) - WDI,56.211217101007421,1.1449495909916267e-13
0737: Manufacturing; value added  (current US$) - WDI,55.683000420469192,1.4825769241490668e-13
0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI,55.205541100742849,1.8728954451398025e-13
1094: Newborns protected against tetanus  (%) - WDI,53.311334401463483,4.7385832723197856e-13
1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI,52.711356153111247,6.360604435668353e-13
0884: Pupil-teacher ratio; preprimary - WDI,52.402571127282179,7.4016389408972756e-13
1401: Computer; communications and other services  (% of commercial service exports) - WDI,52.041316139560081,8.8383185645684376e-13
0729: External balance on goods and services  (% of GDP) - WDI,51.695681987864567,1.0473858229644289e-12
2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,51.588657576038322,1.1039372916155799e-12
0248: Interest arrears; official creditors  (current US$) - WDI,50.209523631525933,2.1750079403887216e-12
0803: GDP growth  (annual %) - WDI,49.974481151026659,2.4417249913128901e-12
2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,48.669414746617555,4.6436208197388203e-12
0246: Interest arrears; long-term DOD  (US$) - WDI,47.449705342187329,8.4744336736757666e-12
0149: Currency composition of PPG debt; Japanese yen  (%) - WDI,47.302966110846882,9.1109685163757316e-12
0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,46.875471454156845,1.1251946879241535e-11
2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,46.79169498094199,1.1727245201490299e-11
1406: Travel services  (% of commercial service exports) - WDI,45.940993123733165,1.7854523297018549e-11
0058: Technical cooperation grants  (BoP; current US$) - WDI,45.449493436948515,2.2766593773138435e-11
0096: Net bilateral aid flows from DAC donors; Finland  (current US$) - WDI,45.405577876354073,2.3266538637087088e-11
1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,45.221000362721504,2.5491001051037729e-11
1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI,44.981687005656113,2.8695506661444465e-11
0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI,44.789725888879467,3.1555514733761058e-11
1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,44.696524710284919,3.3045458516499963e-11
1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI,44.473085450365559,3.6910992140156128e-11
1214: Labor force participation rate; male (% of male population ages 15+)  (national estimate) - WDI,43.819559162846367,5.1020845963124443e-11
0819: Gross domestic savings  (% of GDP) - WDI,43.792673586082707,5.170514597154883e-11
1210: Labor force participation rate; female (% of female population ages 15+)  (national estimate) - WDI,42.983966088264545,7.7208004509158847e-11
0060: ICT service exports  (% of service exports; BoP) - WDI,42.727744477711212,8.7672948958690829e-11
0083: Stocks traded; total value  (current US$) - WDI,42.174132465887816,1.1539823829209301e-10
1349: Tariff rate; most favored nation; simple mean; primary products  (%) - WDI,42.132252584919328,1.1782291729534596e-10
0098: Net bilateral aid flows from DAC donors; United Kingdom  (current US$) - WDI,40.917737034874676,2.1543425803258364e-10
0829: GNI; PPP  (constant 2011 international $) - WDI,40.869656827646445,2.2064705216073586e-10
0951: Secondary education; vocational pupils  (% female) - WDI,40.431427352302244,2.743886144916164e-10
0806: GDP; PPP  (constant 2011 international $) - WDI,40.002058267945173,3.3975802393984026e-10
0152: Currency composition of PPG debt; SDR  (%) - WDI,39.903875108154701,3.5677790439053912e-10
0742: Manufacturing; value added  (% of GDP) - WDI,39.801385026937311,3.7545695962029501e-10
1026: Women's share of population ages 15+ living with HIV  (%) - WDI,39.793104944182041,3.7700815834539527e-10
0052: Foreign direct investment; net  (BoP; current US$) - WDI,39.749932110225011,3.8520089395245199e-10
0828: GNI; PPP  (current international $) - WDI,39.748576309659384,3.8546104934638349e-10
1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,39.617962853426661,4.113675554002314e-10
0034: Insurance and financial services  (% of service imports; BoP) - WDI,39.440452692427726,4.4939682331366063e-10
1149: Employment to population ratio; 15+; female (%)  (national estimate) - WDI,39.235622249884955,4.9768062150060681e-10
0805: GDP; PPP  (current international $) - WDI,39.229780590574812,4.9913141381731723e-10
0826: GNI growth  (annual %) - WDI,38.718698842639348,6.4395087930734101e-10
1039: Antiretroviral therapy coverage  (% of people living with HIV) - WDI,38.148303017389772,8.558871728948437e-10
0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI,37.476346495588928,1.197013217100239e-09
1049: Number of maternal deaths - WDI,37.33717885638103,1.2831784719735623e-09
0025: Crop production index  (2004-2006 = 100) - WDI,35.949185970760006,2.5684881457849146e-09
0791: GDP deflator  (base year varies by country) - WDI,35.893231938378612,2.6414318745484614e-09
0042: Foreign direct investment; net outflows  (% of GDP) - WDI,35.645055585874204,2.9908381847804481e-09
0094: Net bilateral aid flows from DAC donors; Denmark  (current US$) - WDI,35.015340710103082,4.099929666866945e-09
1900: Fixed-broadband subscriptions - ITU,34.011609337417887,6.7822386710937383e-09
0851: DEC alternative conversion factor  (LCU per US$) - WDI,33.926037652678914,7.0798460095634462e-09
1357: Insurance and financial services  (% of commercial service imports) - WDI,33.341269476844182,9.4959664317930462e-09
1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,32.792419100048605,1.2511881863364153e-08
2814: Balance of Payments-Imports-Construction (US dollar at current prices) - WTO,32.714088446275341,1.3014451930901679e-08
0048: Net primary income  (BoP; current US$) - WDI,32.452412738340463,1.4844877720287808e-08
1771: Primary energy supply - TOT (TOE_1000USD) - OECD,32.152476450578988,1.7262813864024726e-08
0106: Net bilateral aid flows from DAC donors; Netherlands  (current US$) - WDI,31.205095665677707,2.7817018420731319e-08
1382: Fuel exports  (% of merchandise exports) - WDI,30.696858056016342,3.5941274685209942e-08
0730: Trade  (% of GDP) - WDI,30.575927028288284,3.8201966634573118e-08
0104: Net bilateral aid flows from DAC donors; Korea; Rep.  (current US$) - WDI,30.341028309025411,4.3009026729662629e-08
0746: Industry; value added  (annual % growth) - WDI,28.979000146710757,8.5589211746715087e-08
0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,28.976746084995263,8.5686852109406637e-08
0154: Currency composition of PPG debt; Pound sterling  (%) - WDI,28.848302336352784,9.1439382440306597e-08
0981: Tertiary education; academic staff  (% female) - WDI,28.662423844214786,1.0045739033326864e-07
0933: Children out of school; primary; female - WDI,28.593166023983031,1.0404119831550448e-07
0853: PPP conversion factor; GDP  (LCU per international $) - WDI,28.538290820069786,1.0697164758532531e-07
0030: Trade in services  (% of GDP) - WDI,28.21831209849007,1.2578633564627527e-07
0224: Average interest on new external debt commitments; private  (%) - WDI,27.059225196169248,2.2639144004060129e-07
0841: Net income from abroad  (current US$) - WDI,27.033672637377535,2.2934679669851424e-07
2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,26.360982996138851,3.2275598109062918e-07
1091: Tuberculosis treatment success rate  (% of new cases) - WDI,26.260336349152116,3.3969661885534527e-07
2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,26.247802022932284,3.4186794038293488e-07
0136: Principal arrears; private creditors  (current US$) - WDI,26.247232543637278,3.4196692148187163e-07
0086: Net bilateral aid flows from DAC donors; Australia  (current US$) - WDI,25.753273346368413,4.3962986844959463e-07
1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,25.671192549896467,4.5838141043055001e-07
2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO,25.602260631781949,4.7474804521210392e-07
0100: Net bilateral aid flows from DAC donors; Ireland  (current US$) - WDI,25.276510811978437,5.6039312461458054e-07
0777: Adjusted savings: net national savings  (% of GNI) - WDI,25.041566878618504,6.3164463565967459e-07
0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,24.952125037321618,6.6110105036189632e-07
0007: Arable land  (hectares per person) - WDI,24.764839956157498,7.273259241813934e-07
0010: Permanent cropland  (% of land area) - WDI,24.193813300180899,9.7329151151077366e-07
0070: Travel services  (% of service exports; BoP) - WDI,23.84994257244275,1.1601207983830238e-06
0932: Children out of school; primary - WDI,23.367977501171531,1.4841734866682875e-06
0053: Portfolio Investment; net  (BoP; current US$) - WDI,23.363250532497702,1.4877654683972365e-06
0895: Primary education; duration  (years) - WDI,23.18418491229313,1.6304633645161304e-06
0249: Interest arrears; private creditors  (current US$) - WDI,23.087858504616506,1.7128330391430249e-06
0856: PPP conversion factor; private consumption  (LCU per international $) - WDI,22.785536572234658,1.9995034258732593e-06
1170: Employment in industry  (% of total employment) - WDI,22.564184685150213,2.2395406327936346e-06
0153: Currency composition of PPG debt; Swiss franc  (%) - WDI,22.488591007351566,2.3279816477285131e-06
0256: Average maturity on new external debt commitments; private  (years) - WDI,22.329565117922943,2.5256586921623062e-06
0107: Net bilateral aid flows from DAC donors; Norway  (current US$) - WDI,22.124341323393768,2.8058980727339268e-06
1023: Number of under-five deaths - WDI,21.997172491941651,2.9950206662107332e-06
0717: Gross capital formation  (annual % growth) - WDI,21.839779809207911,3.2469259409104256e-06
0221: Average grant element on new external debt commitments; private  (%) - WDI,21.718595498289925,3.455298619955916e-06
1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,21.307581656312863,4.2674134513902617e-06
1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,21.220343143186685,4.4630924735028553e-06
1100: Health expenditure; private  (% of GDP) - WDI,20.613630494669934,6.0977659514465017e-06
0807: Natural gas rents  (% of GDP) - WDI,20.256124639890462,7.3305279902015494e-06
0088: Net bilateral aid flows from DAC donors; Belgium  (current US$) - WDI,20.028965200026807,8.2410876422086636e-06
0780: Adjusted net national income  (annual % growth) - WDI,20.020822912560288,8.275757429737355e-06
2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO,19.770438160360765,9.4165919864424503e-06
0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI,19.769417657254099,9.4215514572309826e-06
0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,19.426424304696393,1.1246472631001607e-05
0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,19.376760374205865,1.1538687285478101e-05
0092: Net bilateral aid flows from DAC donors; Czech Republic  (current US$) - WDI,19.326456158471991,1.1842454025509195e-05
1037: Prevalence of HIV; female  (% ages 15-24) - WDI,19.240684337638339,1.2379058219483856e-05
0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,19.180641534509725,1.2769183550570802e-05
0179: PPG; bilateral concessional  (DOD; current US$) - WDI,19.15834005265539,1.2917215079823482e-05
0072: Foreign direct investment; net inflows  (% of GDP) - WDI,18.899121253491696,1.4769870171625889e-05
1021: Number of infant deaths - WDI,18.816686746106559,1.5413338371127324e-05
1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,18.594224357285018,1.7294126969292519e-05
0740: Manufacturing; value added  (annual % growth) - WDI,18.561458886420287,1.7590007550253086e-05
1027: Prevalence of HIV; total  (% of population ages 15-49) - WDI,18.381401906413913,1.9309245456359134e-05
0772: Adjusted savings: particulate emission damage  (current US$) - WDI,18.380379640077134,1.9319474088154973e-05
0220: Average grant element on new external debt commitments; official  (%) - WDI,17.959379436706797,2.4031282779565505e-05
1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,17.643983084711902,2.8305205823587565e-05
1400: Export value index  (2000 = 100) - WDI,17.588362198659993,2.9134703940766208e-05
1327: Merchandise trade  (% of GDP) - WDI,17.585592715821065,2.9176639938322887e-05
0166: PPG; IDA  (DIS; current US$) - WDI,17.567242624284169,2.9456039041465485e-05
0266: Net official flows from UN agencies; IFAD  (current US$) - WDI,17.360723782070167,3.2792478927884507e-05
0176: External debt stocks; concessional  (DOD; current US$) - WDI,17.160043712928047,3.639882500930096e-05
0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,17.043995232795048,3.866383016816474e-05
1038: Prevalence of HIV; male  (% ages 15-24) - WDI,16.84796939457366,4.2816823261149754e-05
0102: Net bilateral aid flows from DAC donors; Italy  (current US$) - WDI,16.833448210470479,4.3141773808671347e-05
0811: GDP per capita growth  (annual %) - WDI,16.642789149862672,4.764591039802513e-05
0900: School enrollment; primary; female  (% gross) - WDI,16.514943006611965,5.0928521529432139e-05
1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,15.945296310463146,6.8557101297444921e-05
2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,15.539129624450471,8.4774460171387715e-05
0225: PPG; bilateral  (INT; current US$) - WDI,15.251003738169576,9.8575098595845312e-05
0935: Children out of school; primary; male - WDI,15.21399868869619,0.00010050446584094833
1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI,15.08366610853094,0.0001076079288962925
1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,14.918029635618794,0.00011737075319245277
1305: Population; female  (% of total) - WDI,14.715852492136175,0.00013050618752090431
0833: GNI per capita growth  (annual %) - WDI,14.619602281630286,0.00013727074730918835
0091: Net bilateral aid flows from DAC donors; Switzerland  (current US$) - WDI,14.570691872105977,0.00014084257981370041
0040: Travel services  (% of service imports; BoP) - WDI,13.843547002016377,0.00020647732954536782
0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI,13.63973365500898,0.00022989987899696196
2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO,13.510519994874565,0.00024612043160410522
0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,13.19601619131971,0.00029059824272732602
1151: Employment to population ratio; 15+; male (%)  (national estimate) - WDI,13.160089472953914,0.00029617029997257126
0270: Net financial flows; IDA  (NFL; current US$) - WDI,12.976084090861674,0.00032644596611913778
0126: PPG; multilateral concessional  (AMT; current US$) - WDI,12.845357722367329,0.00034983722886144589
0723: Imports of goods and services  (annual % growth) - WDI,12.708718220458307,0.00037609892426396777
2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO,12.616289169533795,0.0003949842010195225
0734: Agriculture; value added  (annual % growth) - WDI,12.568614474414616,0.00040509677831820988
0216: Average grace period on new external debt commitments  (years) - WDI,12.337994461242399,0.00045783466747744024
0236: PPG; IDA  (INT; current US$) - WDI,12.312180750306252,0.00046415392608252265
0226: PPG; bilateral concessional  (INT; current US$) - WDI,12.125444365492484,0.00051257121372578964
0117: PPG; bilateral concessional  (AMT; current US$) - WDI,11.827060735975476,0.00060076723337952143
0244: PPG; other private creditors  (INT; current US$) - WDI,11.592576925508645,0.00068073360491821143
2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,11.488105236017802,0.00071975035356079871
0087: Net bilateral aid flows from DAC donors; Austria  (current US$) - WDI,11.365278242632158,0.000768527294509405
1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,11.248451918696857,0.00081802367492866848
0168: PPG; multilateral concessional  (DIS; current US$) - WDI,11.079731078954008,0.00089525980992349343
0116: PPG; bilateral  (AMT; current US$) - WDI,11.003607277578324,0.00093248522375793507
0005: Agricultural land  (% of land area) - WDI,10.877853154354646,0.00099744646325259528
0783: Adjusted net national income per capita  (annual % growth) - WDI,10.778768335192449,0.0010518455478090345
1897: Fixed-telephone subscriptions - ITU,10.48597134272061,0.001230817874202124
1770: Primary energy supply - TOT (MLN_TOE) - OECD,10.418542737997688,0.0012762309478157705
1783: Renewable energy - TOT (KTOE) - OECD,10.418509892976685,0.0012762534777163925
1025: Number of neonatal deaths - WDI,10.183595286944412,0.0014481650577712873
0891: Primary school starting age  (years) - WDI,9.9134528077774604,0.0016751301431703869
0809: GDP per capita  (current LCU) - WDI,9.9058286747447379,0.0016820348501701487
0017: Forest area  (% of land area) - WDI,9.8733041324793902,0.0017118161477429048
1279: Death rate; crude  (per 1;000 people) - WDI,9.8212666821397416,0.0017605815507198118
1952: Number of neonatal deaths (thousands) - WHO,9.5631693026271449,0.0020241207404561052
0769: Adjusted savings: mineral depletion  (% of GNI) - WDI,9.3893567654482997,0.0022238516980268869
0008: Arable land  (% of land area) - WDI,9.3079318271851843,0.0023241936437655045
1254: Unemployment; female (% of female labor force)  (national estimate) - WDI,9.1110874108453821,0.0025862057113084725
0831: GNI per capita  (current LCU) - WDI,8.947434218100458,0.0028267888206987405
1381: Food exports  (% of merchandise exports) - WDI,8.8611468763890517,0.0029626795808506395
1265: Refugee population by country or territory of asylum - WDI,8.5502865835594566,0.0035098166883252269
1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (% of total merchandise exports) - WDI,8.3435892723340608,0.0039295820432977465
0099: Net bilateral aid flows from DAC donors; Greece  (current US$) - WDI,8.3108858675110255,0.0040005369187024915
0132: PPG; other private creditors  (AMT; current US$) - WDI,8.1706467800635849,0.0043199208709494138
0938: Lower secondary school starting age  (years) - WDI,7.5292787883139223,0.0061473236095013033
1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,7.5091744057552585,0.0062159421380489546
0799: Mineral rents  (% of GDP) - WDI,7.4052412280285802,0.0065833688413504416
0127: PPG; official creditors  (AMT; current US$) - WDI,7.1954921033254164,0.0073940232408644651
1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,7.1202143029058158,0.0077092804380416392
0137: Principal forgiven  (current US$) - WDI,7.0474141671120449,0.0080272561521097935
1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,6.8964861150409709,0.0087299757062652642
2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,6.8098935236650231,0.0091613081223219234
0848: Net current transfers from abroad  (current LCU) - WDI,6.5870350530771953,0.01037480846495298
2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO,6.5170184884507387,0.010789198204962427
1377: Travel services  (% of commercial service imports) - WDI,6.3914109097534597,0.011575727855354311
0712: Changes in inventories  (current LCU) - WDI,6.368912007837273,0.011722718775959635
1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,6.3415490319984258,0.011904077059887226
0077: Personal remittances; received  (current US$) - WDI,6.2353058157263312,0.012636037611306696
0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,6.169399880352394,0.013113217395653238
2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,5.9582184922814401,0.014771085546731929
0124: PPG; IDA  (AMT; current US$) - WDI,5.7115668246223921,0.016984069720267551
1733: Crude oil production - TOT (KTOE) - OECD,5.6760999736222475,0.017329352393460295
0073: Primary income on FDI; payments  (current US$) - WDI,5.5500355189300432,0.018616484712046414
1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,5.3680777345745483,0.020651152161070087
0725: Imports of goods and services  (% of GDP) - WDI,5.1579503142093408,0.02329029804966359
0839: Gross savings  (% of GNI) - WDI,4.9960442017377726,0.025561282355214564
0775: Adjusted savings: gross savings  (% of GNI) - WDI,4.9959980926808152,0.025561960907981386
0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,4.5494322324921974,0.033101827716918733
0846: Net taxes on products  (constant LCU) - WDI,4.5257799732055686,0.033560868711173079
0748: Industry; value added  (% of GDP) - WDI,4.4714384570646928,0.034640931708619337
1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,4.2580788140852128,0.039246614632960815
1310: Rural population - WDI,4.2126172084998217,0.040308508749323929
0050: Net trade in goods  (BoP; current US$) - WDI,4.1356951041408294,0.042174605517839678
0733: Agriculture; value added  (constant 2005 US$) - WDI,4.1131672221326943,0.042738164028136669
0125: PPG; multilateral  (AMT; current US$) - WDI,3.8983766482437483,0.048527527416561619
1326: International tourism; expenditures  (% of total imports) - WDI,3.7375799198539879,0.053401296048233793
1379: Export volume index  (2000 = 100) - WDI,3.7125510333368532,0.05420541131139401
0850: Terms of trade adjustment  (constant LCU) - WDI,3.6139673766034011,0.057499862105457093
0051: Net errors and omissions  (BoP; current US$) - WDI,3.5374917647638213,0.06020191536431261
0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,3.4334662317311082,0.064096545304647659
0732: Agriculture; value added  (current LCU) - WDI,3.2234672666115833,0.072803637496878376
1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI,3.144282370136894,0.076409189574108916
0076: Personal transfers; receipts  (BoP; current US$) - WDI,3.0221725097781467,0.082351502535943602
2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,2.9381414289946628,0.08672983788871412
0105: Net bilateral aid flows from DAC donors; Luxembourg  (current US$) - WDI,2.9008689360040951,0.088752034391532772
0768: Adjusted savings: mineral depletion  (current US$) - WDI,2.809040498806509,0.09395596395766917
1405: Transport services  (% of commercial service exports) - WDI,2.8082654949587056,0.094001271560162553
0896: Primary education; pupils - WDI,2.764455794331707,0.096601555076555795
0122: Principal repayments on external debt; public and publicly guaranteed (PPG)  (AMT; current US$) - WDI,2.7494716714257925,0.097508841138307864
0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,2.7051190629209967,0.100249360215133
0818: Gross domestic savings  (current LCU) - WDI,2.652871493530768,0.1035862600733387
0899: School enrollment; primary  (% gross) - WDI,2.6088618145803606,0.10649157422064079
0715: Gross capital formation  (current LCU) - WDI,2.5611519449226248,0.10974261454244279
0024: Cereal production  (metric tons) - WDI,2.4795259633717492,0.11556118550724324
0744: Industry; value added  (current LCU) - WDI,2.429219216845401,0.11931645348490472
0721: Imports of goods and services  (current LCU) - WDI,2.3363201967852261,0.126611931286641
0006: Arable land  (hectares) - WDI,2.2813165274276876,0.13116458162670971
1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,2.2322544395164665,0.1353800968049593
0764: Adjusted savings: net forest depletion  (current US$) - WDI,2.180303540254704,0.14001002506993643
0801: GDP  (current LCU) - WDI,2.1613015630262367,0.14174770808965789
0824: GNI  (current LCU) - WDI,2.148477395973452,0.14293415679293298
0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,2.1193135821218365,0.14567417349992282
0131: PNG; commercial banks and other creditors  (AMT; current US$) - WDI,1.9216615263957286,0.16589261964012389
0028: Surface area  (sq. km) - WDI,1.8147389147385815,0.17815709542018954
0119: Principal repayments on external debt; long-term + IMF  (AMT; current US$) - WDI,1.7253707641479117,0.18921671547419536
1216: Labor force participation rate; total (% of total population ages 15+)  (national estimate) - WDI,1.7140103204534665,0.19067903386676813
0755: Services; etc.; value added  (current LCU) - WDI,1.7058872850829143,0.19173272181124207
0120: Principal repayments on external debt; long-term  (AMT; current US$) - WDI,1.6800366512838865,0.19513154390366783
0852: Official exchange rate  (LCU per US$; period average) - WDI,1.65458310125255,0.1985473128759947
0121: Principal repayments on external debt; private nonguaranteed (PNG)  (AMT; current US$) - WDI,1.6042462316083199,0.20551153511668133
1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,1.5866936540904233,0.2080074680953676
0770: Adjusted savings: energy depletion  (current US$) - WDI,1.5038122724354839,0.22029031890739495
0927: Primary education; teachers - WDI,1.473842710428787,0.22494353267161399
0842: Net income from abroad  (current LCU) - WDI,1.4585353951454765,0.22736568813814917
0942: Secondary education; duration  (years) - WDI,1.4374216786092451,0.23075833287746619
0020: Land area  (sq. km) - WDI,1.4086988499793314,0.23547229845509779
1320: International tourism; receipts  (% of total exports) - WDI,1.4072243880505797,0.23571741475725544
0123: PPG; IBRD  (AMT; current US$) - WDI,1.3899322113806574,0.23861530956082821
0016: Forest area  (sq. km) - WDI,1.3537980613104812,0.24481194807111731
0118: IMF repurchases  (AMT; current US$) - WDI,1.353236620279171,0.2449097675810456
0901: School enrollment; primary; male  (% gross) - WDI,1.3497385324569691,0.24552031415085693
