X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2713N: Legitimacy of the State - Fund for Peace,1321: International tourism; receipts for passenger transport items  (current US$) - WDI,0.29441,0.14340875,0.05802001,0.29441,5.3923173,-0.3885888
2713N: Legitimacy of the State - Fund for Peace,2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO,0.29426,0.10501894,0.047509998,0.29128,6.169925,-0.43501845
2713N: Legitimacy of the State - Fund for Peace,0739: Manufacturing; value added  (constant 2005 US$) - WDI,0.29417,0.18185163,0.07925999,0.29101,6.087463,-0.33513933
2713N: Legitimacy of the State - Fund for Peace,0834: GNI per capita  (constant LCU) - WDI,0.29358,0.291792,0.19601,0.28928,6.087463,0.042284705
2713N: Legitimacy of the State - Fund for Peace,0827: GNI  (constant LCU) - WDI,0.29302,0.2924267,0.19644001,0.29018,6.087463,0.024357665
2713N: Legitimacy of the State - Fund for Peace,1311: Rural population growth  (annual %) - WDI,0.29288,0.13546243,0.119090006,0.29288,6.2479277,0.39675882
2713N: Legitimacy of the State - Fund for Peace,0847: Net current transfers from abroad  (current US$) - WDI,0.29109,0.21689357,0.043449998,0.29109,5.9541965,0.27239025
2713N: Legitimacy of the State - Fund for Peace,0885: School enrollment; preprimary  (% gross) - WDI,0.29083,-0.014487714,0.07439999,0.29083,5.9541965,-0.5525556
2713N: Legitimacy of the State - Fund for Peace,1897: Fixed-telephone subscriptions - ITU,0.29072,0.2837823,0.16592999,0.28779,6.2479277,-0.08329272
2713N: Legitimacy of the State - Fund for Peace,0927: Primary education; teachers - WDI,0.29068,0.28853178,0.20139998,0.28586,5.9541965,0.04634895
2713N: Legitimacy of the State - Fund for Peace,0376: Fossil fuel energy consumption  (% of total) - WDI,0.29052,0.2535694,0.15875001,0.29052,6.044394,-0.19222546
2713N: Legitimacy of the State - Fund for Peace,1266: Refugee population by country or territory of origin - WDI,0.28995,0.23947817,0.05276002,0.28995,6.2479277,0.2246594
2713N: Legitimacy of the State - Fund for Peace,0853: PPP conversion factor; GDP  (LCU per international $) - WDI,0.28965,0.26659325,0.16647999,0.28701,6.2479277,0.15184447
2713N: Legitimacy of the State - Fund for Peace,0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI,0.28786,0.14931527,0.072850004,0.28786,5.9541965,-0.372216
2713N: Legitimacy of the State - Fund for Peace,1319: International tourism; receipts  (current US$) - WDI,0.28716,0.139885,0.061340004,0.28434,6.2094536,-0.38376427
2713N: Legitimacy of the State - Fund for Peace,0797: Gross value added at factor cost  (constant LCU) - WDI,0.28652,0.28629312,0.19504,0.2831,6.087463,0.01506319
2713N: Legitimacy of the State - Fund for Peace,0053: Portfolio Investment; net  (BoP; current US$) - WDI,0.28602,0.27043328,0.17666,0.28018,6.087463,0.12484682
2713N: Legitimacy of the State - Fund for Peace,1232: Labor force; total - WDI,0.28556,0.28514495,0.20145002,0.28221,6.2479277,0.020372996
2713N: Legitimacy of the State - Fund for Peace,0637: Fixed telephone subscriptions - WDI,0.28443,0.27723274,0.15703,0.28443,6.2479277,-0.08483672
2713N: Legitimacy of the State - Fund for Peace,2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.28421,0.2584627,0.062659994,0.28421,6.044394,-0.16045968
2713N: Legitimacy of the State - Fund for Peace,2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO,0.28365,0.19208458,0.063620016,0.28077,6.169925,-0.30259782
2713N: Legitimacy of the State - Fund for Peace,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI,0.28327,0.2829672,0.18051,0.28327,6.2094536,-0.017400611
2713N: Legitimacy of the State - Fund for Peace,0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI,0.28255,0.1578339,0.08099,0.28255,6.169925,0.35315168
2713N: Legitimacy of the State - Fund for Peace,2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.28254,0.28038657,0.0519,0.27975,6.129283,-0.04640504
2713N: Legitimacy of the State - Fund for Peace,0716: Gross capital formation  (constant 2005 US$) - WDI,0.28249,0.22733289,0.08017999,0.2795,6.044394,-0.23485549
2713N: Legitimacy of the State - Fund for Peace,2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.28224,0.06564766,0.026950002,0.28224,6.087463,-0.46539482
2713N: Legitimacy of the State - Fund for Peace,1323: International tourism; receipts for travel items  (current US$) - WDI,0.28204,0.13315031,0.032460004,0.28204,6.169925,-0.38586226
2713N: Legitimacy of the State - Fund for Peace,0946: Secondary education; general pupils  (% female) - WDI,0.28124,0.12292394,0.08942999,0.27905,6.087463,-0.3978895
2713N: Legitimacy of the State - Fund for Peace,0578: Time required to start a business  (days) - WDI,0.28051,0.23886608,0.15578002,0.28051,6.169925,0.20406845
2713N: Legitimacy of the State - Fund for Peace,2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO,0.28051,0.14572588,0.064380005,0.28051,6.044394,-0.3671296
2713N: Legitimacy of the State - Fund for Peace,0816: Total natural resources rents  (% of GDP) - WDI,0.27939,0.139873,0.074880004,0.27939,6.2094536,0.37351975
2713N: Legitimacy of the State - Fund for Peace,1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI,0.27934,0.26439947,0.19134,0.27714,6.2479277,0.12223147
2713N: Legitimacy of the State - Fund for Peace,0896: Primary education; pupils - WDI,0.27898,0.27505025,0.18519998,0.27516,6.129283,0.06268749
2713N: Legitimacy of the State - Fund for Peace,2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO,0.2786,0.08188112,0.07192001,0.2786,6.087463,-0.44353002
2713N: Legitimacy of the State - Fund for Peace,2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO,0.27815,0.12537661,0.029829994,0.2752,6.169925,-0.39086235
2713N: Legitimacy of the State - Fund for Peace,0812: GDP per capita  (constant LCU) - WDI,0.27762,0.2765987,0.18991998,0.27424,6.2479277,0.031957723
2713N: Legitimacy of the State - Fund for Peace,0804: GDP  (constant LCU) - WDI,0.27754,0.2772899,0.19644,0.27474,6.2479277,0.015814498
2713N: Legitimacy of the State - Fund for Peace,0587: Total tax rate  (% of commercial profits) - WDI,0.2766,0.250789,0.21543,0.2766,6.169925,0.16065806
2713N: Legitimacy of the State - Fund for Peace,0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI,0.27645,0.1470103,0.105210006,0.27645,5.9541965,-0.3597773
2713N: Legitimacy of the State - Fund for Peace,2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO,0.27604,0.090571254,0.046459988,0.27604,6.0,-0.4306608
2713N: Legitimacy of the State - Fund for Peace,2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.27566,0.12674102,0.03446001,0.27566,6.0,-0.38590023
2713N: Legitimacy of the State - Fund for Peace,2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO,0.27554,0.02309215,0.05371,0.27554,6.087463,-0.5024419
2713N: Legitimacy of the State - Fund for Peace,1301: Population growth  (annual %) - WDI,0.27538,0.19995378,0.124879986,0.27538,6.2479277,0.27463832
2713N: Legitimacy of the State - Fund for Peace,0008: Arable land  (% of land area) - WDI,0.27518,0.26871207,0.22389,0.27518,6.2479277,-0.0804235
2713N: Legitimacy of the State - Fund for Peace,1385: Manufactures exports  (% of merchandise exports) - WDI,0.27505,0.115736544,0.11939001,0.27202,6.087463,-0.39914092
2713N: Legitimacy of the State - Fund for Peace,0691: Gross national expenditure deflator  (base year varies by country) - WDI,0.27324,0.23942013,0.07581,0.27324,6.087463,0.1839018
2713N: Legitimacy of the State - Fund for Peace,2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO,0.27206,0.13874067,0.06526001,0.27206,5.857981,-0.3651292
2713N: Legitimacy of the State - Fund for Peace,1375: Commercial service imports  (current US$) - WDI,0.27112,0.053728193,0.035440013,0.27112,6.087463,-0.46625295
2713N: Legitimacy of the State - Fund for Peace,0897: Primary education; pupils  (% female) - WDI,0.27041,0.1771284,0.12613,0.26762,6.129283,-0.30542037
2713N: Legitimacy of the State - Fund for Peace,0846: Net taxes on products  (constant LCU) - WDI,0.27009,0.26828524,0.17284001,0.26596,6.044394,-0.04248255
2713N: Legitimacy of the State - Fund for Peace,0485: Lending interest rate  (%) - WDI,0.26966,0.109273836,0.07496999,0.26966,5.9541965,0.40048242
2713N: Legitimacy of the State - Fund for Peace,2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO,0.26949,0.090149865,0.052520007,0.26949,5.9541965,-0.4234857
2713N: Legitimacy of the State - Fund for Peace,0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI,0.26918,0.2542034,0.15743,0.26527,6.0,0.122378826
2713N: Legitimacy of the State - Fund for Peace,1075: People practicing open defecation  (% of population) - WDI,0.26876,0.14824373,0.042600006,0.26876,6.2094536,0.34715453
2713N: Legitimacy of the State - Fund for Peace,0821: Gross domestic income  (constant LCU) - WDI,0.26866,0.26784623,0.18906,0.26866,6.087463,0.028527
2713N: Legitimacy of the State - Fund for Peace,0036: Service imports  (BoP; current US$) - WDI,0.26767,0.05818659,0.03468001,0.26767,6.087463,-0.45769358
2713N: Legitimacy of the State - Fund for Peace,0802: GDP  (constant 2005 US$) - WDI,0.26715,0.18126188,0.054620013,0.26385,6.2479277,-0.29306677
2713N: Legitimacy of the State - Fund for Peace,0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,0.2671,0.16175173,0.09886001,0.2671,5.9541965,0.324574
2713N: Legitimacy of the State - Fund for Peace,1313: Urban population growth  (annual %) - WDI,0.26699,0.14674702,0.092800006,0.26699,6.2479277,0.3467607
2713N: Legitimacy of the State - Fund for Peace,1371: Merchandise imports by the reporting economy  (current US$) - WDI,0.26608,0.13013358,0.060689986,0.26608,6.2094536,-0.36870912
2713N: Legitimacy of the State - Fund for Peace,2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO,0.26587,0.12926672,0.060149997,0.26587,6.087463,-0.3695988
2713N: Legitimacy of the State - Fund for Peace,1101: Health expenditure; public  (% of total health expenditure) - WDI,0.26582,0.027770683,0.09303999,0.26582,6.2479277,-0.48790297
2713N: Legitimacy of the State - Fund for Peace,0791: GDP deflator  (base year varies by country) - WDI,0.2655,0.23664582,0.079430014,0.26303,6.2479277,0.16986519
2713N: Legitimacy of the State - Fund for Peace,0585: Tax payments  (number) - WDI,0.26473,0.0786946,0.07613,0.26473,6.044394,0.43131822
2713N: Legitimacy of the State - Fund for Peace,0594: Scientific and technical journal articles - WDI,0.2643,0.20257455,0.026339993,0.2643,6.2479277,-0.24844606
2713N: Legitimacy of the State - Fund for Peace,0732: Agriculture; value added  (current LCU) - WDI,0.26428,0.26080954,0.12254,0.26428,6.169925,0.058910634
2713N: Legitimacy of the State - Fund for Peace,1305: Population; female  (% of total) - WDI,0.26425,0.25392827,0.17079002,0.26425,6.2479277,-0.10159592
2713N: Legitimacy of the State - Fund for Peace,0794: Gross value added at factor cost  (current US$) - WDI,0.26358,0.1676436,0.06321001,0.26358,6.0,-0.30973598
2713N: Legitimacy of the State - Fund for Peace,2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO,0.26322,0.16132405,0.037039995,0.26322,6.044394,-0.31921145
2713N: Legitimacy of the State - Fund for Peace,0829: GNI; PPP  (constant 2011 international $) - WDI,0.26278,0.23654261,0.118310004,0.25936,6.087463,-0.1619796
2713N: Legitimacy of the State - Fund for Peace,1324: International tourism; expenditures for travel items  (current US$) - WDI,0.26244,0.10864216,0.053450003,0.26244,6.087463,-0.39217067
2713N: Legitimacy of the State - Fund for Peace,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.26228,0.21239716,0.13167998,0.25922,6.0,0.22334465
2713N: Legitimacy of the State - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.26158,0.07180484,0.099209994,0.2584,6.087463,-0.4356319
2713N: Legitimacy of the State - Fund for Peace,0745: Industry; value added  (constant 2005 US$) - WDI,0.26136,0.2071261,0.10556999,0.25832,6.129283,-0.23288172
2713N: Legitimacy of the State - Fund for Peace,1361: Merchandise imports  (current US$) - WDI,0.2613,0.12643012,0.051269993,0.2613,6.2479277,-0.36724633
2713N: Legitimacy of the State - Fund for Peace,0676: Household final consumption expenditure  (constant LCU) - WDI,0.26085,0.25968942,0.17537001,0.25719,6.087463,0.034067657
2713N: Legitimacy of the State - Fund for Peace,0068: Exports of goods; services and primary income  (BoP; current US$) - WDI,0.26077,0.09210925,0.04012999,0.258,6.169925,-0.41068327
2713N: Legitimacy of the State - Fund for Peace,1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI,0.26008,0.0067295134,0.06309001,0.26008,6.2479277,0.50333935
2713N: Legitimacy of the State - Fund for Peace,1231: Labor force; female  (% of total labor force) - WDI,0.26008,0.21793655,0.15295002,0.25694,6.2479277,-0.20528872
2713N: Legitimacy of the State - Fund for Peace,2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO,0.26007,0.12510288,0.05003999,0.26007,6.2479277,-0.3673787
2713N: Legitimacy of the State - Fund for Peace,0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.25983,0.24414802,0.19317,0.25634,6.044394,0.12522769
2713N: Legitimacy of the State - Fund for Peace,0727: External balance on goods and services  (current LCU) - WDI,0.25942,0.25826824,0.17568001,0.25639,6.2094536,0.033937775
2713N: Legitimacy of the State - Fund for Peace,0432: Population in largest city - WDI,0.25931,0.2526737,0.19521001,0.25578,6.087463,-0.08146363
2713N: Legitimacy of the State - Fund for Peace,0818: Gross domestic savings  (current LCU) - WDI,0.25902,0.25611663,0.17319,0.25902,6.169925,0.053882916
2713N: Legitimacy of the State - Fund for Peace,2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO,0.25899,0.031616002,0.056339994,0.25899,6.044394,-0.4768375
2713N: Legitimacy of the State - Fund for Peace,0029: Cereal yield  (kg per hectare) - WDI,0.258,0.199923,0.046419993,0.258,6.044394,-0.2409917
2713N: Legitimacy of the State - Fund for Peace,2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO,0.25697,0.061667502,0.056569993,0.25697,5.9541965,-0.4419304
2713N: Legitimacy of the State - Fund for Peace,1104: Health expenditure; total  (% of GDP) - WDI,0.25669,-0.02173987,0.028249994,0.25669,6.129283,-0.52766454
2713N: Legitimacy of the State - Fund for Peace,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,0.25661,0.20259213,0.11557001,0.25419,6.2479277,-0.23241746
2713N: Legitimacy of the State - Fund for Peace,0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI,0.25656,0.16091137,0.03023,0.2529,6.2479277,-0.30927113
2713N: Legitimacy of the State - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.25654,0.06570032,0.09249,0.25654,6.087463,-0.436852
2713N: Legitimacy of the State - Fund for Peace,0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI,0.25589,0.15133837,0.027660012,0.25589,6.0,-0.32334447
2713N: Legitimacy of the State - Fund for Peace,0718: Gross capital formation  (constant LCU) - WDI,0.25516,0.2538751,0.18385,0.25516,6.087463,0.03584558
2713N: Legitimacy of the State - Fund for Peace,0720: Imports of goods and services  (current US$) - WDI,0.25513,0.10353936,0.040719986,0.25243,6.2094536,-0.38934642
2713N: Legitimacy of the State - Fund for Peace,0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,0.25511,0.25390437,0.16604999,0.25511,6.044394,0.03472193
2713N: Legitimacy of the State - Fund for Peace,0760: Adjusted savings: education expenditure  (current US$) - WDI,0.25492,0.16026974,0.03893,0.25492,6.044394,-0.30765283
2713N: Legitimacy of the State - Fund for Peace,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,0.2549,0.22452164,0.14107001,0.2549,6.0,0.17429392
2713N: Legitimacy of the State - Fund for Peace,0999: Proportion of seats held by women in national parliaments  (%) - WDI,0.25475,0.12366675,0.14908001,0.24936,6.2479277,-0.36205423
2713N: Legitimacy of the State - Fund for Peace,0690: Final consumption expenditure  (constant LCU) - WDI,0.2546,0.25374183,0.17374,0.2546,6.087463,0.0292941
2713N: Legitimacy of the State - Fund for Peace,2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO,0.25435,0.20366973,0.03795001,0.25435,6.129283,-0.2251228
2713N: Legitimacy of the State - Fund for Peace,0737: Manufacturing; value added  (current US$) - WDI,0.25426,0.21785572,0.07142,0.25426,6.129283,-0.19079904
2713N: Legitimacy of the State - Fund for Peace,2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO,0.25425,0.07709131,0.031980008,0.25425,5.9541965,-0.42090222
2713N: Legitimacy of the State - Fund for Peace,0038: Imports of goods; services and primary income  (BoP; current US$) - WDI,0.25357,0.083064556,0.025019988,0.25355,6.169925,-0.41292304
2713N: Legitimacy of the State - Fund for Peace,0758: Services; etc.; value added  (constant LCU) - WDI,0.25336,0.2530719,0.17782,0.24984,6.169925,0.016973894
2713N: Legitimacy of the State - Fund for Peace,2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO,0.2529,0.124777496,0.05126001,0.2529,6.129283,-0.35794204
2713N: Legitimacy of the State - Fund for Peace,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,0.25281,0.16749522,0.095630005,0.25281,6.087463,-0.29208693
2713N: Legitimacy of the State - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.25153,0.2515059,0.17277999,0.25153,6.2094536,-0.004906784
2713N: Legitimacy of the State - Fund for Peace,0035: Goods imports  (BoP; current US$) - WDI,0.25152,0.12122156,0.044050008,0.24894,6.169925,-0.36096877
2713N: Legitimacy of the State - Fund for Peace,0798: Forest rents  (% of GDP) - WDI,0.25101,0.17889076,0.13014999,0.25101,6.2094536,0.26855025
2713N: Legitimacy of the State - Fund for Peace,2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO,0.25099,0.04565531,0.02790001,0.25099,6.2094536,-0.4531387
2713N: Legitimacy of the State - Fund for Peace,1325: International tourism; expenditures  (current US$) - WDI,0.25087,0.09408024,0.058719993,0.25087,5.9541965,-0.39596686
2713N: Legitimacy of the State - Fund for Peace,1317: International tourism; number of arrivals - WDI,0.24994,0.13556209,0.06325999,0.24994,6.169925,-0.338198
2713N: Legitimacy of the State - Fund for Peace,0063: Exports of goods and services  (BoP; current US$) - WDI,0.24976,0.10202436,0.03882,0.24678,6.169925,-0.38436395
2713N: Legitimacy of the State - Fund for Peace,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.24802,0.1833641,0.14376,0.24802,6.2094536,0.25427523
2713N: Legitimacy of the State - Fund for Peace,0754: Services; etc.; value added  (current US$) - WDI,0.24769,0.16767347,0.05228001,0.24765,6.169925,-0.28287196
2713N: Legitimacy of the State - Fund for Peace,0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI,0.24741,0.15042216,0.076670006,0.24741,5.9541965,-0.31142873
2713N: Legitimacy of the State - Fund for Peace,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.24736,0.24666889,0.17232001,0.24736,6.087463,0.026289169
2713N: Legitimacy of the State - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.24604,-0.06046875,0.058270007,0.24604,6.169925,-0.5536323
2713N: Legitimacy of the State - Fund for Peace,0629: Air transport; passengers carried - WDI,0.24592,0.18756308,0.062460005,0.24275,6.087463,-0.24157178
2713N: Legitimacy of the State - Fund for Peace,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.24551,0.21420857,0.08623999,0.24551,5.9068904,-0.1769221
2713N: Legitimacy of the State - Fund for Peace,1073: People practicing open defecation; rural  (% of rural population) - WDI,0.24535,0.11935912,0.035820007,0.24535,5.70044,0.35495195
2713N: Legitimacy of the State - Fund for Peace,0697: Exports of goods and services  (current US$) - WDI,0.24497,0.09529145,0.04908,0.24246,6.2094536,-0.3868831
2713N: Legitimacy of the State - Fund for Peace,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.24488,0.2324442,0.13910002,0.24488,6.2094536,0.11151593
2713N: Legitimacy of the State - Fund for Peace,0944: Secondary education; pupils  (% female) - WDI,0.24458,0.16012019,0.08704001,0.24458,6.0,-0.2906197
2713N: Legitimacy of the State - Fund for Peace,0033: Imports of goods and services  (BoP; current US$) - WDI,0.24419,0.09435332,0.028219998,0.24147,6.169925,-0.38708743
2713N: Legitimacy of the State - Fund for Peace,0709: Gross fixed capital formation  (constant LCU) - WDI,0.24404,0.24305844,0.17032999,0.24049,6.087463,0.03132985
2713N: Legitimacy of the State - Fund for Peace,0664: General government final consumption expenditure  (constant LCU) - WDI,0.24397,0.24387011,0.16058001,0.24022,6.087463,0.009994865
2713N: Legitimacy of the State - Fund for Peace,2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO,0.24368,0.03477128,0.02940999,0.24368,6.169925,-0.45706534
2713N: Legitimacy of the State - Fund for Peace,0695: Gross national expenditure  (constant LCU) - WDI,0.24336,0.24253011,0.17125,0.24336,6.087463,0.0288077
2713N: Legitimacy of the State - Fund for Peace,1733: Crude oil production - TOT (KTOE) - OECD,0.24327,0.22846659,0.15614,0.24327,6.0,0.12166926
2713N: Legitimacy of the State - Fund for Peace,0627: Air transport; registered carrier departures worldwide - WDI,0.24321,0.19124696,0.04366,0.24032,6.087463,-0.22795404
2713N: Legitimacy of the State - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.2429,0.23427477,0.066719994,0.2429,6.0,-0.09287212
2713N: Legitimacy of the State - Fund for Peace,1314: Urban population - WDI,0.24273,0.24212122,0.17931001,0.24273,6.2479277,-0.024673576
2713N: Legitimacy of the State - Fund for Peace,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.24249,0.14990726,0.05344999,0.23983,6.169925,-0.3042741
2713N: Legitimacy of the State - Fund for Peace,1404: High-technology exports  (% of manufactured exports) - WDI,0.24193,0.14384928,0.032629997,0.24193,5.9068904,-0.3131784
2713N: Legitimacy of the State - Fund for Peace,0044: Personal remittances; paid  (current US$) - WDI,0.24149,0.16449437,0.07142,0.23854,6.129283,-0.27748087
2713N: Legitimacy of the State - Fund for Peace,0065: Goods exports  (BoP; current US$) - WDI,0.2414,0.124989666,0.06206,0.23827,6.169925,-0.3411896
2713N: Legitimacy of the State - Fund for Peace,1900: Fixed-broadband subscriptions - ITU,0.2405,0.21982491,0.029579997,0.2405,6.169925,-0.14378837
2713N: Legitimacy of the State - Fund for Peace,2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO,0.24041,0.08508997,0.05685,0.24041,5.9541965,-0.39410663
2713N: Legitimacy of the State - Fund for Peace,0701: Exports of goods and services  (constant LCU) - WDI,0.23966,0.23865058,0.14824998,0.23966,6.087463,0.03177125
2713N: Legitimacy of the State - Fund for Peace,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.23944,0.1716624,0.07954,0.23645,6.169925,0.2603413
2713N: Legitimacy of the State - Fund for Peace,0639: Fixed broadband subscriptions - WDI,0.23928,0.21826631,0.027270004,0.23666,6.2094536,-0.14496101
2713N: Legitimacy of the State - Fund for Peace,2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,0.23923,0.23500519,0.06501001,0.23587,6.129283,-0.064998604
2713N: Legitimacy of the State - Fund for Peace,2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO,0.23858,0.11777157,0.06262,0.23858,6.2479277,-0.34757507
2713N: Legitimacy of the State - Fund for Peace,0358: Electricity production from coal sources  (% of total) - WDI,0.23814,0.20453325,0.117750004,0.2356,6.044394,-0.18332145
2713N: Legitimacy of the State - Fund for Peace,2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO,0.23762,0.023527429,0.039579988,0.23762,5.9541965,-0.46270138
2713N: Legitimacy of the State - Fund for Peace,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.23739,0.22748534,0.057579994,0.23739,6.129283,-0.09952211
2713N: Legitimacy of the State - Fund for Peace,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI,0.23699,0.10855861,0.08673,0.23386,6.087463,-0.35837325
2713N: Legitimacy of the State - Fund for Peace,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.23698,0.22821146,0.06046,0.23363,6.044394,-0.09364049
2713N: Legitimacy of the State - Fund for Peace,2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,0.23685,0.08735834,0.044389993,0.23685,6.044394,-0.3866415
2713N: Legitimacy of the State - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.23651,0.17443758,0.14427999,0.23651,6.044394,0.24914335
2713N: Legitimacy of the State - Fund for Peace,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,0.23639,0.06344032,0.04164,0.23566,6.169925,-0.4158722
2713N: Legitimacy of the State - Fund for Peace,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO,0.2357,0.0898045,0.05653,0.2357,5.9541965,-0.3819627
2713N: Legitimacy of the State - Fund for Peace,0817: Gross domestic savings  (current US$) - WDI,0.23532,0.19818406,0.05674,0.2327,6.169925,-0.1927069
2713N: Legitimacy of the State - Fund for Peace,1388: Merchandise exports  (current US$) - WDI,0.235,0.11419509,0.059039995,0.235,6.2479277,-0.34757
2713N: Legitimacy of the State - Fund for Peace,2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,0.23498,0.03744468,0.037249997,0.23498,6.0,-0.44444945
2713N: Legitimacy of the State - Fund for Peace,0738: Manufacturing; value added  (current LCU) - WDI,0.23493,0.23415686,0.15459,0.23493,6.129283,0.027805256
2713N: Legitimacy of the State - Fund for Peace,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,0.23402,0.16772354,0.07058999,0.23153,6.2094536,0.25748098
2713N: Legitimacy of the State - Fund for Peace,2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO,0.23305,0.13720547,0.03893,0.23305,6.129283,-0.3095877
2713N: Legitimacy of the State - Fund for Peace,0705: Gross fixed capital formation  (current US$) - WDI,0.23303,0.19262995,0.054880008,0.2299,6.169925,-0.20099767
2713N: Legitimacy of the State - Fund for Peace,0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,0.23242,0.20261268,0.112009995,0.22921,6.087463,-0.17264795
2713N: Legitimacy of the State - Fund for Peace,0660: General government final consumption expenditure  (current US$) - WDI,0.23214,0.13050446,0.04496999,0.23214,6.0,-0.3188033
2713N: Legitimacy of the State - Fund for Peace,0778: Adjusted net national income  (current US$) - WDI,0.23162,0.15579686,0.047629997,0.23162,6.169925,-0.27536002
2713N: Legitimacy of the State - Fund for Peace,0048: Net primary income  (BoP; current US$) - WDI,0.2316,0.20576128,0.0952,0.2316,6.0,-0.16074426
2713N: Legitimacy of the State - Fund for Peace,0815: Oil rents  (% of GDP) - WDI,0.2299,0.15575582,0.13597,0.2299,6.169925,0.27229428
2713N: Legitimacy of the State - Fund for Peace,1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,0.22974,0.06143637,0.07802999,0.22974,6.0,-0.41024825
2713N: Legitimacy of the State - Fund for Peace,1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.22959,0.22942673,0.14585,0.22733,6.2479277,-0.012777947
