X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2718N: External Intervention - Fund for Peace,2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.36358,0.33166903,0.088440016,0.3608,6.129283,-0.17863637
2718N: External Intervention - Fund for Peace,0823: GNI  (current US$) - WDI,0.36345,0.248042,0.12630999,0.36098,6.2479277,-0.3397175
2718N: External Intervention - Fund for Peace,0737: Manufacturing; value added  (current US$) - WDI,0.36284,0.2786575,0.08546999,0.36284,6.129283,-0.2901422
2718N: External Intervention - Fund for Peace,2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO,0.36273,0.09909129,0.08192998,0.36005,6.129283,-0.5134576
2718N: External Intervention - Fund for Peace,0853: PPP conversion factor; GDP  (LCU per international $) - WDI,0.36271,0.34699786,0.20783,0.35995,6.2479277,0.12534812
2718N: External Intervention - Fund for Peace,1033: Improved water source; rural  (% of rural population with access) - WDI,0.36268,0.06381735,0.10294998,0.36075,6.2479277,-0.5466833
2718N: External Intervention - Fund for Peace,0553: Time to export  (days) - WDI,0.36241,0.076934814,0.055940002,0.36241,6.2094536,0.5342988
2718N: External Intervention - Fund for Peace,0674: Household final consumption expenditure  (constant 2005 US$) - WDI,0.36182,0.26651576,0.12434001,0.35842,6.044394,-0.30871385
2718N: External Intervention - Fund for Peace,1321: International tourism; receipts for passenger transport items  (current US$) - WDI,0.36077,0.1798627,0.077659994,0.36077,6.0,-0.42533198
2718N: External Intervention - Fund for Peace,1398: Merchandise exports by the reporting economy  (current US$) - WDI,0.36076,0.16906805,0.06889999,0.36076,6.2094536,-0.4378264
2718N: External Intervention - Fund for Peace,0851: DEC alternative conversion factor  (LCU per US$) - WDI,0.35922,0.34427837,0.16811,0.3564,6.2479277,0.12223596
2718N: External Intervention - Fund for Peace,0460: Domestic credit to private sector by banks  (% of GDP) - WDI,0.35876,0.34545252,0.048700005,0.35876,6.169925,-0.11535808
2718N: External Intervention - Fund for Peace,0800: GDP  (current US$) - WDI,0.35862,0.24129179,0.11904998,0.35649,6.2479277,-0.34253204
2718N: External Intervention - Fund for Peace,1034: Improved water source; urban  (% of urban population with access) - WDI,0.35845,0.11731474,0.075619996,0.35659,6.2479277,-0.49105525
2718N: External Intervention - Fund for Peace,0017: Forest area  (% of land area) - WDI,0.35812,0.35486177,0.3188,0.35812,6.2479277,-0.05708099
2718N: External Intervention - Fund for Peace,2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO,0.35811,0.18385416,0.06103,0.35811,6.129283,-0.41743964
2718N: External Intervention - Fund for Peace,2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,0.35334,0.11277059,0.093080014,0.35073,6.169925,-0.49047875
2718N: External Intervention - Fund for Peace,0720: Imports of goods and services  (current US$) - WDI,0.35162,0.1432678,0.061049998,0.34924,6.2094536,-0.45645612
2718N: External Intervention - Fund for Peace,1093: Incidence of tuberculosis  (per 100;000 people) - WDI,0.35109,0.24184509,0.10029,0.35109,6.2479277,0.3305222
2718N: External Intervention - Fund for Peace,0574: Time required to enforce a contract  (days) - WDI,0.3507,0.29410356,0.25694,0.3507,6.169925,0.23790002
2718N: External Intervention - Fund for Peace,0847: Net current transfers from abroad  (current US$) - WDI,0.35046,0.29555184,0.06945999,0.35046,6.0,0.2343249
2718N: External Intervention - Fund for Peace,0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI,0.35043,-0.07397166,0.022460014,0.34768,6.2479277,-0.6514612
2718N: External Intervention - Fund for Peace,0848: Net current transfers from abroad  (current LCU) - WDI,0.34994,0.348107,0.082799986,0.34994,6.087463,0.04281338
2718N: External Intervention - Fund for Peace,0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,0.34957,0.23013738,0.15595001,0.34957,6.2479277,-0.34559026
2718N: External Intervention - Fund for Peace,0639: Fixed broadband subscriptions - WDI,0.34948,0.2829426,0.08380002,0.34693,6.2094536,-0.2579485
2718N: External Intervention - Fund for Peace,0361: Electric power transmission and distribution losses  (% of output) - WDI,0.34883,0.180695,0.07952,0.34503,6.044394,0.4100427
2718N: External Intervention - Fund for Peace,0490: Claims on other sectors of the domestic economy  (% of GDP) - WDI,0.34852,0.031451046,0.06084001,0.34852,5.9541965,-0.5630888
2718N: External Intervention - Fund for Peace,0580: Time to prepare and pay taxes  (hours) - WDI,0.34844,0.32032228,0.22020999,0.34844,6.169925,0.16768342
2718N: External Intervention - Fund for Peace,0048: Net primary income  (BoP; current US$) - WDI,0.34841,0.3416678,0.23039001,0.34539,6.169925,-0.082111016
2718N: External Intervention - Fund for Peace,0029: Cereal yield  (kg per hectare) - WDI,0.34795,0.23922902,0.075700015,0.34795,6.2094536,-0.32972866
2718N: External Intervention - Fund for Peace,0806: GDP; PPP  (constant 2011 international $) - WDI,0.34794,0.2645543,0.15266,0.34526,6.2479277,-0.28876582
2718N: External Intervention - Fund for Peace,2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO,0.34789,0.2171571,0.043879986,0.34789,5.857981,-0.36157003
2718N: External Intervention - Fund for Peace,1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI,0.34594,0.082505316,0.104169995,0.34594,6.2479277,0.5132589
2718N: External Intervention - Fund for Peace,1900: Fixed-broadband subscriptions - ITU,0.34574,0.2794543,0.08249,0.34574,6.169925,-0.25746006
2718N: External Intervention - Fund for Peace,0571: Time to import  (days) - WDI,0.3453,0.061123997,0.058039993,0.3453,6.2094536,0.5330816
2718N: External Intervention - Fund for Peace,0714: Gross capital formation  (current US$) - WDI,0.34517,0.2549106,0.08802,0.34517,6.169925,-0.30043203
2718N: External Intervention - Fund for Peace,1025: Number of neonatal deaths - WDI,0.34376,0.3402151,0.19014001,0.34376,6.2479277,0.059539188
2718N: External Intervention - Fund for Peace,2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO,0.34338,0.22154681,0.038749993,0.34338,6.087463,-0.3490461
2718N: External Intervention - Fund for Peace,0837: Gross savings  (current US$) - WDI,0.34289,0.25370607,0.07466,0.34004,6.087463,-0.2986368
2718N: External Intervention - Fund for Peace,2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO,0.34244,0.13741395,0.04663001,0.34244,6.129283,-0.45279804
2718N: External Intervention - Fund for Peace,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.34215,0.33805504,0.20168,0.33916,6.169925,-0.063991845
2718N: External Intervention - Fund for Peace,1290: Survival to age 65; male  (% of cohort) - WDI,0.34189,-0.0031472445,0.050410002,0.34189,6.2479277,-0.5873987
2718N: External Intervention - Fund for Peace,1311: Rural population growth  (annual %) - WDI,0.34132,0.21281992,0.16316001,0.34132,6.2479277,0.3584691
2718N: External Intervention - Fund for Peace,0923: Repeaters; primary; total  (% of total enrollment) - WDI,0.34091,0.122764215,0.17529999,0.34091,5.9541965,0.46706077
2718N: External Intervention - Fund for Peace,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO,0.33978,0.16005425,0.14433001,0.33978,5.9541965,-0.42394075
2718N: External Intervention - Fund for Peace,0629: Air transport; passengers carried - WDI,0.33916,0.23052806,0.10872999,0.33603,6.087463,-0.3295936
2718N: External Intervention - Fund for Peace,2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO,0.33884,0.15037148,0.051000014,0.33884,6.129283,-0.43412963
2718N: External Intervention - Fund for Peace,1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI,0.33813,0.098925725,0.06944001,0.33813,6.2094536,0.48908514
2718N: External Intervention - Fund for Peace,0044: Personal remittances; paid  (current US$) - WDI,0.33671,0.19888827,0.06413001,0.33401,6.129283,-0.3712435
2718N: External Intervention - Fund for Peace,0627: Air transport; registered carrier departures worldwide - WDI,0.33535,0.24414508,0.07455,0.33242,6.087463,-0.30200154
2718N: External Intervention - Fund for Peace,0834: GNI per capita  (constant LCU) - WDI,0.33367,0.32816544,0.25233,0.33,6.087463,0.07419257
2718N: External Intervention - Fund for Peace,0492: Domestic credit to private sector  (% of GDP) - WDI,0.3335,0.02408734,0.060709983,0.3335,6.169925,-0.5562487
2718N: External Intervention - Fund for Peace,2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO,0.33268,0.11327648,0.10060999,0.32987,6.169925,-0.46840528
2718N: External Intervention - Fund for Peace,0660: General government final consumption expenditure  (current US$) - WDI,0.33258,0.19277467,0.080960006,0.32996,6.169925,-0.3739055
2718N: External Intervention - Fund for Peace,0705: Gross fixed capital formation  (current US$) - WDI,0.3292,0.23701155,0.07076001,0.32646,6.169925,-0.30362552
2718N: External Intervention - Fund for Peace,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.32873,0.25056645,0.11381999,0.32873,6.129283,-0.27957743
2718N: External Intervention - Fund for Peace,0047: Net financial account  (BoP; current US$) - WDI,0.3273,0.32682502,0.24280001,0.32439,6.169925,-0.021794094
2718N: External Intervention - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.32713,0.27571023,0.08740999,0.32713,6.0,-0.22675925
2718N: External Intervention - Fund for Peace,1073: People practicing open defecation; rural  (% of rural population) - WDI,0.32575,0.12492517,0.09337999,0.32377,6.2094536,0.44813484
2718N: External Intervention - Fund for Peace,2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO,0.32534,0.28956002,0.06335001,0.32217,6.129283,-0.18915598
2718N: External Intervention - Fund for Peace,0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,0.32526,0.28406948,0.12186001,0.32526,6.2479277,-0.20295453
2718N: External Intervention - Fund for Peace,0841: Net income from abroad  (current US$) - WDI,0.32509,0.32011837,0.20791999,0.32233,6.2094536,-0.07050981
2718N: External Intervention - Fund for Peace,0852: Official exchange rate  (LCU per US$; period average) - WDI,0.32363,0.32326758,0.1764,0.32363,6.129283,0.019037405
2718N: External Intervention - Fund for Peace,0692: Gross national expenditure  (current US$) - WDI,0.3235,0.21222647,0.09283,0.32104,6.2094536,-0.3335769
2718N: External Intervention - Fund for Peace,2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.32345,0.27625525,0.050119996,0.32345,4.321928,-0.21724352
2718N: External Intervention - Fund for Peace,1075: People practicing open defecation  (% of population) - WDI,0.32318,0.12763876,0.08565,0.32318,6.2094536,0.44220045
2718N: External Intervention - Fund for Peace,1021: Number of infant deaths - WDI,0.32256,0.315424,0.16503002,0.32256,6.2479277,0.08447501
2718N: External Intervention - Fund for Peace,0828: GNI; PPP  (current international $) - WDI,0.32168,0.24080533,0.13518001,0.32168,6.2094536,-0.28438476
2718N: External Intervention - Fund for Peace,0805: GDP; PPP  (current international $) - WDI,0.32127,0.23971772,0.12776999,0.31872,6.2479277,-0.28557357
2718N: External Intervention - Fund for Peace,0055: Net secondary income  (BoP; current US$) - WDI,0.32126,0.2155205,0.037699997,0.31828,6.169925,0.32517612
2718N: External Intervention - Fund for Peace,0569: Cost to import  (US$ per container) - WDI,0.32081,0.17314792,0.15384999,0.32081,6.2094536,0.38426822
2718N: External Intervention - Fund for Peace,0045: Current account balance  (BoP; current US$) - WDI,0.32042,0.31830522,0.22012,0.31772,6.169925,-0.045986623
2718N: External Intervention - Fund for Peace,2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO,0.32023,0.075989455,0.045520008,0.31736,6.169925,-0.494207
2718N: External Intervention - Fund for Peace,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.32014,0.2681814,0.087510005,0.31684,6.044394,-0.22794427
2718N: External Intervention - Fund for Peace,2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO,0.31988,0.10699488,0.09469001,0.31988,6.129283,-0.46139476
2718N: External Intervention - Fund for Peace,2709: Refugees and IDPs - Fund for Peace,0.31965,-0.18082511,0.014109999,0.31965,5.9541965,0.70744264
2718N: External Intervention - Fund for Peace,0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI,0.31961,0.21360117,0.041209996,0.31961,6.0,-0.32558998
2718N: External Intervention - Fund for Peace,0687: Final consumption expenditure  (current US$) - WDI,0.31926,0.20959637,0.0809,0.31664,6.169925,-0.331155
2718N: External Intervention - Fund for Peace,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,0.31883,0.07818103,0.044810012,0.31573,6.169925,-0.49055988
2718N: External Intervention - Fund for Peace,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.31877,0.29572454,0.07240999,0.31877,6.129283,-0.15180732
2718N: External Intervention - Fund for Peace,0588: Time required to build a warehouse  (days) - WDI,0.31787,0.30360383,0.2755,0.31196,6.169925,0.11944107
2718N: External Intervention - Fund for Peace,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,0.31581,0.1783531,0.062099993,0.31581,6.087463,-0.3707518
2718N: External Intervention - Fund for Peace,0050: Net trade in goods  (BoP; current US$) - WDI,0.31561,0.31482512,0.20519999,0.31274,6.169925,-0.028015563
2718N: External Intervention - Fund for Peace,2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,0.31486,0.11833729,0.084499985,0.31486,6.129283,-0.4433088
2718N: External Intervention - Fund for Peace,0376: Fossil fuel energy consumption  (% of total) - WDI,0.31467,0.2461828,0.18698,0.31467,6.044394,-0.2617006
2718N: External Intervention - Fund for Peace,2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO,0.31306,0.15576042,0.10148999,0.31306,6.129283,-0.39661008
2718N: External Intervention - Fund for Peace,0797: Gross value added at factor cost  (constant LCU) - WDI,0.31295,0.31238586,0.23398998,0.30845,6.087463,0.023751363
2718N: External Intervention - Fund for Peace,0485: Lending interest rate  (%) - WDI,0.31273,0.14577135,0.07026002,0.31273,5.9541965,0.40860575
2718N: External Intervention - Fund for Peace,1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,0.31201,0.10420123,0.096599996,0.30942,6.087463,-0.45586047
2718N: External Intervention - Fund for Peace,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.31146,0.11000565,0.06818999,0.3084,6.169925,0.44883665
2718N: External Intervention - Fund for Peace,0594: Scientific and technical journal articles - WDI,0.31106,0.19882625,0.029410005,0.31106,6.087463,-0.33501306
2718N: External Intervention - Fund for Peace,0812: GDP per capita  (constant LCU) - WDI,0.31012,0.3068789,0.24615999,0.30638,6.2479277,0.0569307
2718N: External Intervention - Fund for Peace,0056: Net capital account  (BoP; current US$) - WDI,0.30988,0.30970705,0.12968999,0.30988,6.044394,0.013150908
2718N: External Intervention - Fund for Peace,1049: Number of maternal deaths - WDI,0.30953,0.28960738,0.12222999,0.30953,6.2479277,0.14114754
2718N: External Intervention - Fund for Peace,0735: Agriculture; value added  (constant LCU) - WDI,0.30926,0.30865273,0.18379001,0.30551,6.169925,0.024643295
2718N: External Intervention - Fund for Peace,1301: Population growth  (annual %) - WDI,0.30862,0.26321945,0.15879,0.30862,6.2479277,0.21307406
2718N: External Intervention - Fund for Peace,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.30819,0.27157113,0.19081,0.30467,6.129283,-0.19136052
2718N: External Intervention - Fund for Peace,0726: External balance on goods and services  (current US$) - WDI,0.30752,0.3010052,0.1691,0.30499,6.2094536,-0.08071418
2718N: External Intervention - Fund for Peace,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.30691,0.17912069,0.058680013,0.30378,6.169925,-0.35747632
2718N: External Intervention - Fund for Peace,0681: Final consumption expenditure; etc.  (current US$) - WDI,0.3066,0.19812676,0.07988,0.30374,6.169925,-0.32935277
2718N: External Intervention - Fund for Peace,0897: Primary education; pupils  (% female) - WDI,0.30574,0.18677442,0.1449,0.30303,6.129283,-0.34491387
2718N: External Intervention - Fund for Peace,0005: Agricultural land  (% of land area) - WDI,0.30522,0.29872248,0.26281,0.30522,6.2479277,0.08060721
2718N: External Intervention - Fund for Peace,1023: Number of under-five deaths - WDI,0.30468,0.29574445,0.14728999,0.30468,6.2479277,0.09452792
2718N: External Intervention - Fund for Peace,1310: Rural population - WDI,0.30435,0.30223984,0.25996998,0.30435,6.2479277,-0.045936543
2718N: External Intervention - Fund for Peace,1356: ICT goods imports  (% total goods imports) - WDI,0.30418,0.18417352,0.097969994,0.30142,6.087463,-0.3464195
2718N: External Intervention - Fund for Peace,0010: Permanent cropland  (% of land area) - WDI,0.30415,0.27268693,0.21455999,0.30415,6.2479277,0.17737828
2718N: External Intervention - Fund for Peace,0676: Household final consumption expenditure  (constant LCU) - WDI,0.30388,0.30218646,0.23512,0.30034,6.087463,0.04115263
2718N: External Intervention - Fund for Peace,0433: Population in the largest city  (% of urban population) - WDI,0.30378,0.2162094,0.1857,0.29952,6.087463,0.2959233
2718N: External Intervention - Fund for Peace,0944: Secondary education; pupils  (% female) - WDI,0.30273,0.17616636,0.11535999,0.30273,6.0,-0.35575783
2718N: External Intervention - Fund for Peace,0049: Net trade in goods and services  (BoP; current US$) - WDI,0.30199,0.29351494,0.14622,0.29921,6.169925,-0.09206013
2718N: External Intervention - Fund for Peace,0819: Gross domestic savings  (% of GDP) - WDI,0.30178,0.13553756,0.086639985,0.30178,6.169925,-0.40772837
2718N: External Intervention - Fund for Peace,0006: Arable land  (hectares) - WDI,0.30175,0.27008802,0.23017001,0.30175,6.2479277,-0.17793816
2718N: External Intervention - Fund for Peace,0672: Household final consumption expenditure  (current US$) - WDI,0.30069,0.20027664,0.069340006,0.29813,6.169925,-0.31688067
2718N: External Intervention - Fund for Peace,0946: Secondary education; general pupils  (% female) - WDI,0.29963,0.10485977,0.10922998,0.2971,6.087463,-0.44132778
2718N: External Intervention - Fund for Peace,0686: Final consumption expenditure; etc.  (% of GDP) - WDI,0.29834,0.132112,0.07892999,0.29834,6.169925,0.40771067
2718N: External Intervention - Fund for Peace,0727: External balance on goods and services  (current LCU) - WDI,0.29798,0.29713276,0.17256,0.29514,6.2094536,0.029107401
2718N: External Intervention - Fund for Peace,0679: Household final consumption expenditure; PPP  (current international $) - WDI,0.29791,0.22829446,0.11884001,0.29791,6.087463,-0.26384756
2718N: External Intervention - Fund for Peace,0628: Air transport; freight  (million ton-km) - WDI,0.29674,0.1792249,0.08294,0.29336,6.087463,-0.34280476
2718N: External Intervention - Fund for Peace,0666: Household final consumption expenditure; etc.  (current US$) - WDI,0.29667,0.19724672,0.07195999,0.29401,6.169925,-0.31531456
2718N: External Intervention - Fund for Peace,0846: Net taxes on products  (constant LCU) - WDI,0.29588,0.29503065,0.19864999,0.29202,6.044394,0.029143538
2718N: External Intervention - Fund for Peace,0575: Time required to register property  (days) - WDI,0.29568,0.24270546,0.18938999,0.29197,6.169925,0.23016195
2718N: External Intervention - Fund for Peace,0654: Armed forces personnel; total - WDI,0.29521,0.29362535,0.26123,0.29521,6.169925,-0.039807577
2718N: External Intervention - Fund for Peace,0491: Domestic credit provided by financial sector  (% of GDP) - WDI,0.29502,0.019379258,0.03444001,0.29502,6.169925,-0.525015
2718N: External Intervention - Fund for Peace,0462: Total reserves  (includes gold; current US$) - WDI,0.29474,0.25810215,0.10067999,0.29474,6.2094536,-0.19141017
2718N: External Intervention - Fund for Peace,1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI,0.29452,0.036018074,0.119389996,0.29452,6.2094536,-0.50843084
2718N: External Intervention - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.29416,0.01630038,0.057860002,0.29416,6.169925,-0.5271239
2718N: External Intervention - Fund for Peace,1304: Population; total - WDI,0.28959,0.27947065,0.24169001,0.28959,6.2479277,-0.10059495
2718N: External Intervention - Fund for Peace,0758: Services; etc.; value added  (constant LCU) - WDI,0.28955,0.28884172,0.22616,0.2857,6.169925,0.02661351
2718N: External Intervention - Fund for Peace,0776: Adjusted savings: net national savings  (current US$) - WDI,0.28907,0.26417115,0.14094001,0.28606,6.087463,-0.1577937
2718N: External Intervention - Fund for Peace,2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,0.28904,0.112614945,0.07321,0.28904,6.129283,-0.42002982
2718N: External Intervention - Fund for Peace,0008: Arable land  (% of land area) - WDI,0.28893,0.28307977,0.25538,0.28893,6.2479277,-0.07648679
2718N: External Intervention - Fund for Peace,0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI,0.28866,0.14556064,0.08612999,0.28866,5.9541965,-0.37828475
2718N: External Intervention - Fund for Peace,0465: Total reserves minus gold  (current US$) - WDI,0.28845,0.261635,0.10514,0.28845,6.2094536,-0.1637529
2718N: External Intervention - Fund for Peace,0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,0.28794,0.28611746,0.21099,0.28794,6.044394,0.042691052
2718N: External Intervention - Fund for Peace,1354: Food imports  (% of merchandise imports) - WDI,0.28781,0.06546691,0.09441,0.28458,6.087463,0.4715327
2718N: External Intervention - Fund for Peace,2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,0.28667,0.189224,0.0845,0.28398,6.169925,-0.3121634
2718N: External Intervention - Fund for Peace,2710: Group Grievance - Fund for Peace,0.28547,-0.16385368,0.026089981,0.28547,5.70044,0.6703161
2718N: External Intervention - Fund for Peace,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.28471,0.28328007,0.22258998,0.28471,6.087463,0.037814166
2718N: External Intervention - Fund for Peace,1313: Urban population growth  (annual %) - WDI,0.28364,0.19415511,0.13780999,0.28364,6.2479277,0.29914024
2718N: External Intervention - Fund for Peace,0551: Cost to export  (US$ per container) - WDI,0.28331,0.15504412,0.14597,0.28331,6.2094536,0.35814226
2718N: External Intervention - Fund for Peace,1305: Population; female  (% of total) - WDI,0.28316,0.28310323,0.18487,0.28316,6.2479277,0.0075338464
2718N: External Intervention - Fund for Peace,0827: GNI  (constant LCU) - WDI,0.28297,0.28171772,0.22329001,0.27758,6.087463,0.03538794
2718N: External Intervention - Fund for Peace,0798: Forest rents  (% of GDP) - WDI,0.28289,0.1246357,0.09833999,0.28289,6.2094536,0.3978119
2718N: External Intervention - Fund for Peace,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,0.28184,0.14873537,0.051359996,0.28184,6.129283,-0.36483505
2718N: External Intervention - Fund for Peace,0741: Manufacturing; value added  (constant LCU) - WDI,0.28105,0.28046647,0.21035,0.28105,6.129283,0.024156371
2718N: External Intervention - Fund for Peace,0427: Population density  (people per sq. km of land area) - WDI,0.28078,0.26651427,0.23960999,0.28078,6.2479277,-0.11943921
2718N: External Intervention - Fund for Peace,1404: High-technology exports  (% of manufactured exports) - WDI,0.28073,0.1977663,0.054320008,0.27801,6.044394,-0.2880342
2718N: External Intervention - Fund for Peace,0552: Documents to export  (number) - WDI,0.27985,-0.054843664,0.02144,0.27985,5.5849624,0.57852715
2718N: External Intervention - Fund for Peace,0696: Gross national expenditure  (% of GDP) - WDI,0.27978,0.111448795,0.059829995,0.27978,6.169925,0.41028187
2718N: External Intervention - Fund for Peace,1101: Health expenditure; public  (% of total health expenditure) - WDI,0.27949,0.08992551,0.12547,0.27949,6.2479277,-0.43539003
2718N: External Intervention - Fund for Peace,1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI,0.27905,0.26508796,0.17369999,0.27608,6.2479277,-0.11816103
2718N: External Intervention - Fund for Peace,0690: Final consumption expenditure  (constant LCU) - WDI,0.27756,0.27607167,0.21223,0.27756,6.087463,0.03857872
2718N: External Intervention - Fund for Peace,0747: Industry; value added  (constant LCU) - WDI,0.27744,0.276661,0.20806001,0.27346,6.169925,0.02791078
2718N: External Intervention - Fund for Peace,1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.27538,0.23897244,0.13402998,0.27538,6.0,-0.19080763
2718N: External Intervention - Fund for Peace,1383: ICT goods exports  (% of total goods exports) - WDI,0.275,0.21622741,0.051699996,0.27207,6.044394,-0.24243061
2718N: External Intervention - Fund for Peace,1266: Refugee population by country or territory of origin - WDI,0.27406,0.18911245,0.06454001,0.27406,6.2479277,0.29145765
2718N: External Intervention - Fund for Peace,1103: Health expenditure; public  (% of GDP) - WDI,0.2735,0.022388637,0.026069999,0.2735,6.0,-0.50111014
2718N: External Intervention - Fund for Peace,0821: Gross domestic income  (constant LCU) - WDI,0.27317,0.2717418,0.21801,0.27317,6.087463,0.037791207
2718N: External Intervention - Fund for Peace,1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI,0.27235,0.18629369,0.13458002,0.26949,6.129283,0.2933536
2718N: External Intervention - Fund for Peace,0729: External balance on goods and services  (% of GDP) - WDI,0.27181,0.10489312,0.057779998,0.26942,6.2094536,-0.4085546
2718N: External Intervention - Fund for Peace,0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI,0.27181,0.02625294,0.05246,0.26945,6.2479277,-0.49553713
2718N: External Intervention - Fund for Peace,0655: Armed forces personnel  (% of total labor force) - WDI,0.27146,0.24319156,0.18147999,0.27146,6.169925,0.1681322
2718N: External Intervention - Fund for Peace,2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO,0.27131,0.21992564,0.06182,0.27131,6.129283,-0.22668119
2718N: External Intervention - Fund for Peace,0042: Foreign direct investment; net outflows  (% of GDP) - WDI,0.27008,0.25118208,0.10441001,0.26701,6.169925,-0.13746968
2718N: External Intervention - Fund for Peace,1314: Urban population - WDI,0.26812,0.2401882,0.20730999,0.26812,6.2479277,-0.16712807
2718N: External Intervention - Fund for Peace,0695: Gross national expenditure  (constant LCU) - WDI,0.26678,0.26535597,0.20777999,0.26678,6.087463,0.03773613
2718N: External Intervention - Fund for Peace,0896: Primary education; pupils - WDI,0.26537,0.26367304,0.21560001,0.26158,6.129283,-0.041194364
2718N: External Intervention - Fund for Peace,2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,0.2649,0.2384236,0.06691,0.26185,6.129283,-0.16271569
2718N: External Intervention - Fund for Peace,0818: Gross domestic savings  (current LCU) - WDI,0.26489,0.26295573,0.15567999,0.26489,6.169925,0.043980338
2718N: External Intervention - Fund for Peace,0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,0.26479,0.13150306,0.095589995,0.26479,6.169925,0.36508483
2718N: External Intervention - Fund for Peace,1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.26419,0.26418984,0.15949999,0.26205,6.2479277,-3.9938156E-4
2718N: External Intervention - Fund for Peace,1783: Renewable energy - TOT (KTOE) - OECD,0.26362,0.21924658,0.14295998,0.26362,6.0,-0.21064997
2718N: External Intervention - Fund for Peace,1231: Labor force; female  (% of total labor force) - WDI,0.26224,0.24555112,0.16702,0.25828,6.2479277,-0.12918538
2718N: External Intervention - Fund for Peace,0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI,0.26164,0.08119106,0.07516001,0.26164,5.9541965,-0.42479283
2718N: External Intervention - Fund for Peace,1232: Labor force; total - WDI,0.26148,0.24804342,0.21347001,0.25814,6.2479277,-0.11591626
2718N: External Intervention - Fund for Peace,0711: Changes in inventories  (current US$) - WDI,0.26122,0.23800874,0.15087001,0.25812,6.129283,-0.15235245
2718N: External Intervention - Fund for Peace,0570: Documents to import  (number) - WDI,0.26119,-0.05286151,0.02375999,0.26119,6.087463,0.560403
2718N: External Intervention - Fund for Peace,1770: Primary energy supply - TOT (MLN_TOE) - OECD,0.26081,0.21643654,0.14205998,0.26081,6.0,-0.21065009
2718N: External Intervention - Fund for Peace,1092: Tuberculosis case detection rate  (%; all forms) - WDI,0.25966,0.05093576,0.03288001,0.25966,4.4594316,-0.4568635
