@relation MINE-Indicator-2011-2704

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2704N: Corruption perceptions index - Transparency - 0','0059: ICT service exports  (BoP; current US$) - WDI - 56',0.37616,0.19621089,0.06597999,0.35734,4.169925,0.42420408
'2704N: Corruption perceptions index - Transparency - 0','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.37574,0.29951108,0.07767999,0.37574,4.169925,0.27609584
'2704N: Corruption perceptions index - Transparency - 0','0055: Net secondary income  (BoP; current US$) - WDI - 52',0.37543,0.2658783,0.067469984,0.36002,4.321928,-0.33098593
'2704N: Corruption perceptions index - Transparency - 0','0066: Service exports  (BoP; current US$) - WDI - 63',0.3746,0.20014949,0.045159996,0.35224,4.321928,0.41767272
'2704N: Corruption perceptions index - Transparency - 0','1075: People practicing open defecation  (% of population) - WDI - 991',0.37399,0.24503998,0.10414001,0.37399,4.321928,-0.3590961
'2704N: Corruption perceptions index - Transparency - 0','0482: Inflation; consumer prices  (annual %) - WDI - 431',0.37283,0.22972293,0.0537,0.37283,4.321928,-0.37829494
'2704N: Corruption perceptions index - Transparency - 0','1073: People practicing open defecation; rural  (% of rural population) - WDI - 989',0.37002,0.22827232,0.06720999,0.35122,4.321928,-0.37649393
'2704N: Corruption perceptions index - Transparency - 0','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1741',0.36992,0.3551483,0.09794,0.36992,4.169925,0.12153883
'2704N: Corruption perceptions index - Transparency - 0','2785: Balance of Payments-Exports-Commercial services (US dollar at current prices) - WTO - 1780',0.36784,0.18780497,0.05522999,0.36784,4.321928,0.42430535
'2704N: Corruption perceptions index - Transparency - 0','1101: Health expenditure; public  (% of total health expenditure) - WDI - 1016',0.36727,0.093079835,0.0264,0.36727,4.321928,0.5236317
'2704N: Corruption perceptions index - Transparency - 0','1312: Rural population  (% of total population) - WDI - 1217',0.36682,0.041679025,0.018040001,0.35117,4.4594316,-0.57021135
'2704N: Corruption perceptions index - Transparency - 0','1315: Urban population  (% of total) - WDI - 1220',0.36682,0.04160106,0.018040001,0.35117,4.4594316,0.5702797
'2704N: Corruption perceptions index - Transparency - 0','0035: Goods imports  (BoP; current US$) - WDI - 32',0.36598,0.25586736,0.13619001,0.35271,4.321928,0.33183223
'2704N: Corruption perceptions index - Transparency - 0','0056: Net capital account  (BoP; current US$) - WDI - 53',0.36567,0.36453274,0.14534,0.34223,4.169925,0.03372307
'2704N: Corruption perceptions index - Transparency - 0','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO - 1730',0.36419,0.267649,0.14310001,0.34291,4.321928,0.3107105
'2704N: Corruption perceptions index - Transparency - 0','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO - 1734',0.364,0.24201113,0.09812999,0.34806,4.321928,0.34926903
'2704N: Corruption perceptions index - Transparency - 0','0032: Primary income payments  (BoP; current US$) - WDI - 29',0.36342,0.17670174,0.12010001,0.33331,4.321928,0.4321091
'2704N: Corruption perceptions index - Transparency - 0','0684: Final consumption expenditure; etc.  (annual % growth) - WDI - 616',0.36136,0.32428408,0.12469001,0.36136,4.169925,-0.19255117
'2704N: Corruption perceptions index - Transparency - 0','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.35966,0.17834601,0.032440007,0.35966,4.321928,0.4258098
'2704N: Corruption perceptions index - Transparency - 0','0033: Imports of goods and services  (BoP; current US$) - WDI - 30',0.3593,0.22941224,0.13156998,0.3352,4.321928,0.36039943
'2704N: Corruption perceptions index - Transparency - 0','1017: Prevalence of anemia among non-pregnant women  (% of women ages 15-49) - WDI - 944',0.35786,0.117962226,0.06217,0.35786,4.321928,-0.4897936
'2704N: Corruption perceptions index - Transparency - 0','1266: Refugee population by country or territory of origin - WDI - 1177',0.35506,0.27851588,0.039859995,0.35506,4.321928,-0.27666613
'2704N: Corruption perceptions index - Transparency - 0','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI - 356',0.35424,0.16810182,0.11824,0.35424,4.169925,0.43143734
'2704N: Corruption perceptions index - Transparency - 0','0474: Broad money growth  (annual %) - WDI - 423',0.35402,0.25086582,0.05456999,0.35402,4.169925,-0.32117626
'2704N: Corruption perceptions index - Transparency - 0','0699: Exports of goods and services  (constant 2005 US$) - WDI - 631',0.35321,0.21891022,0.09760001,0.35321,4.169925,0.36646935
'2704N: Corruption perceptions index - Transparency - 0','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO - 1813',0.35262,0.17050576,0.070879996,0.33206,4.321928,0.42674845
'2704N: Corruption perceptions index - Transparency - 0','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.3509,0.107944846,0.039069995,0.3509,4.321928,0.4929048
'2704N: Corruption perceptions index - Transparency - 0','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI - 1301',0.35086,0.3127232,0.22637999,0.33455,4.321928,-0.19528645
'2704N: Corruption perceptions index - Transparency - 0','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI - 38',0.3505,0.20494375,0.12354998,0.32732,4.321928,0.38151833
'2704N: Corruption perceptions index - Transparency - 0','0029: Cereal yield  (kg per hectare) - WDI - 26',0.35033,0.261158,0.06375998,0.35033,4.321928,0.2986168
'2704N: Corruption perceptions index - Transparency - 0','0790: Inflation; GDP deflator  (annual %) - WDI - 722',0.35011,0.17122757,0.07854,0.35011,4.321928,-0.42294493
'2704N: Corruption perceptions index - Transparency - 0','0004: Agricultural land  (sq. km) - WDI - 10',0.34949,0.34946918,0.12648998,0.33248,4.4594316,-0.004559537
'2704N: Corruption perceptions index - Transparency - 0','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784',0.34925,0.19825765,0.02805999,0.32876,4.321928,0.3885773
'2704N: Corruption perceptions index - Transparency - 0','0376: Fossil fuel energy consumption  (% of total) - WDI - 362',0.34914,0.3150582,0.17928998,0.32049,4.169925,0.18461253
'2704N: Corruption perceptions index - Transparency - 0','0944: Secondary education; pupils  (% female) - WDI - 874',0.34884,0.2386219,0.11845,0.34884,4.169925,0.3319911
'2704N: Corruption perceptions index - Transparency - 0','1092: Tuberculosis case detection rate  (%; all forms) - WDI - 1007',0.34861,0.22151798,0.019010007,0.33481,4.4594316,0.3564997
'2704N: Corruption perceptions index - Transparency - 0','1301: Population growth  (annual %) - WDI - 1206',0.34829,0.28044084,0.12684,0.33648,4.4594316,-0.2604787
'2704N: Corruption perceptions index - Transparency - 0','1310: Rural population - WDI - 1215',0.34652,0.33850387,0.069050014,0.33373,4.4594316,-0.08953291
'2704N: Corruption perceptions index - Transparency - 0','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO - 1738',0.34611,0.16462003,0.03858,0.33014,4.321928,0.4260164
'2704N: Corruption perceptions index - Transparency - 0','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI - 698',0.34599,0.272559,0.12035,0.34599,4.321928,0.2709816
'2704N: Corruption perceptions index - Transparency - 0','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI - 810',0.34553,0.18739614,0.11031,0.32257,4.169925,0.3976605
'2704N: Corruption perceptions index - Transparency - 0','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786',0.34467,0.21043803,0.06057,0.34467,4.169925,0.36637682
'2704N: Corruption perceptions index - Transparency - 0','0481: Consumer price index  (2010 = 100) - WDI - 430',0.34465,0.15006761,0.03791,0.34465,4.321928,-0.44111493
'2704N: Corruption perceptions index - Transparency - 0','0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI - 725',0.34397,0.33596987,0.15188,0.31177,4.169925,-0.08944339
'2704N: Corruption perceptions index - Transparency - 0','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO - 1718',0.34343,0.25495845,0.07308,0.32376,4.321928,0.2974417
'2704N: Corruption perceptions index - Transparency - 0','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO - 1740',0.34224,0.3117817,0.048790008,0.34224,4.169925,0.17452306
'2704N: Corruption perceptions index - Transparency - 0','0665: General government final consumption expenditure  (% of GDP) - WDI - 597',0.34213,0.28313795,0.07285002,0.34213,4.321928,0.2428828
'2704N: Corruption perceptions index - Transparency - 0','0477: Money and quasi money  as % of GDP (M2) - WDI - 426',0.34127,0.11533181,0.040480003,0.34127,4.169925,0.47532955
'2704N: Corruption perceptions index - Transparency - 0','0669: Household final consumption expenditure; etc.  (annual % growth) - WDI - 601',0.34098,0.3294453,0.12809,0.34098,4.169925,-0.10739963
'2704N: Corruption perceptions index - Transparency - 0','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO - 1766',0.34087,0.21249753,0.07872999,0.34087,4.321928,-0.35829103
'2704N: Corruption perceptions index - Transparency - 0','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO - 1745',0.34034,0.23896386,0.051349998,0.34034,4.169925,0.31839618
'2704N: Corruption perceptions index - Transparency - 0','0594: Scientific and technical journal articles - WDI - 535',0.33905,0.2874817,0.036139995,0.33905,4.321928,0.22708657
'2704N: Corruption perceptions index - Transparency - 0','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.3381,0.19197606,0.044170007,0.32171,4.169925,0.3822616
'2704N: Corruption perceptions index - Transparency - 0','0946: Secondary education; general pupils  (% female) - WDI - 876',0.33799,0.1926197,0.085019976,0.33799,4.169925,0.38127455
'2704N: Corruption perceptions index - Transparency - 0','1371: Merchandise imports by the reporting economy  (current US$) - WDI - 1276',0.33767,0.21491405,0.063739985,0.33767,4.321928,0.35036546
'2704N: Corruption perceptions index - Transparency - 0','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO - 1742',0.33728,0.31919894,0.051039994,0.33728,4.169925,0.13446583
'2704N: Corruption perceptions index - Transparency - 0','0757: Services; etc.; value added  (annual % growth) - WDI - 689',0.33608,0.26020703,0.08628002,0.3117,4.321928,-0.2754505
'2704N: Corruption perceptions index - Transparency - 0','0675: Household final consumption expenditure  (annual % growth) - WDI - 607',0.33483,0.30845097,0.09692998,0.33483,4.169925,-0.16241616
'2704N: Corruption perceptions index - Transparency - 0','0472: Broad money  (% of GDP) - WDI - 421',0.33456,0.111471266,0.049160004,0.33456,4.169925,0.4723227
'2704N: Corruption perceptions index - Transparency - 0','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.33439,0.18840355,0.08697002,0.3144,4.321928,0.38208175
'2704N: Corruption perceptions index - Transparency - 0','2838: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Total (Units Percentage) - ILO - 1833',0.33267,0.14352275,0.036730006,0.33267,4.321928,0.43491063
'2704N: Corruption perceptions index - Transparency - 0','1376: Transport services  (% of commercial service imports) - WDI - 1281',0.33254,0.16408995,0.043349996,0.31262,4.321928,-0.41042668
'2704N: Corruption perceptions index - Transparency - 0','1375: Commercial service imports  (current US$) - WDI - 1280',0.3318,0.1357265,0.07210998,0.31567,4.321928,0.4428019
'2704N: Corruption perceptions index - Transparency - 0','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO - 1804',0.331,0.18701623,0.034449995,0.31085,4.169925,0.37945193
'2704N: Corruption perceptions index - Transparency - 0','0569: Cost to import  (US$ per container) - WDI - 515',0.33019,0.16995801,0.052509993,0.33019,4.321928,-0.4002899
'2704N: Corruption perceptions index - Transparency - 0','0026: Food production index  (2004-2006 = 100) - WDI - 23',0.32997,0.2039153,0.028130025,0.31528,4.4594316,-0.35504183
'2704N: Corruption perceptions index - Transparency - 0','1104: Health expenditure; total  (% of GDP) - WDI - 1019',0.32995,0.104273796,0.028760001,0.32995,4.321928,0.4750539
'2704N: Corruption perceptions index - Transparency - 0','1313: Urban population growth  (annual %) - WDI - 1218',0.32757,0.21538843,0.05328998,0.3121,4.4594316,-0.33493516
'2704N: Corruption perceptions index - Transparency - 0','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782',0.32754,0.0818039,0.038760006,0.30789,4.321928,0.49571776
'2704N: Corruption perceptions index - Transparency - 0','0039: Transport services  (% of service imports; BoP) - WDI - 36',0.32728,0.1735964,0.058249995,0.31047,4.321928,-0.39202502
'2704N: Corruption perceptions index - Transparency - 0','0798: Forest rents  (% of GDP) - WDI - 730',0.32695,0.25386277,0.0316,0.32695,4.321928,-0.27034652
'2704N: Corruption perceptions index - Transparency - 0','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.3264,0.2661356,0.047879994,0.3264,4.169925,-0.2454881
'2704N: Corruption perceptions index - Transparency - 0','1311: Rural population growth  (annual %) - WDI - 1216',0.32633,0.17097048,0.09537001,0.32633,4.321928,-0.39415672
'2704N: Corruption perceptions index - Transparency - 0','0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50',0.32609,0.25922343,0.16331,0.32609,4.169925,-0.25858572
'2704N: Corruption perceptions index - Transparency - 0','0065: Goods exports  (BoP; current US$) - WDI - 62',0.32554,0.2122454,0.12501001,0.30623,4.321928,0.33659264
'2704N: Corruption perceptions index - Transparency - 0','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO - 1793',0.32532,0.17769746,0.02313,0.29855,4.321928,0.3842168
'2704N: Corruption perceptions index - Transparency - 0','0728: External balance on goods and services  (constant LCU) - WDI - 660',0.32434,0.3240378,0.05182001,0.30485,4.169925,-0.017383803
'2704N: Corruption perceptions index - Transparency - 0','0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI - 390',0.32338,0.32258037,0.14229,0.32338,4.169925,0.028277904
'2704N: Corruption perceptions index - Transparency - 0','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI - 1227',0.32327,0.16285239,0.14117,0.32327,4.169925,0.40052167
'2704N: Corruption perceptions index - Transparency - 0','1404: High-technology exports  (% of manufactured exports) - WDI - 1309',0.32285,0.20675045,0.09575999,0.30775,4.169925,0.34073383
'2704N: Corruption perceptions index - Transparency - 0','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI - 811',0.32237,0.21159665,0.12554999,0.30857,4.169925,0.3328263
'2704N: Corruption perceptions index - Transparency - 0','0551: Cost to export  (US$ per container) - WDI - 498',0.32076,0.15534618,0.04525,0.32076,4.321928,-0.40671098
'2704N: Corruption perceptions index - Transparency - 0','0697: Exports of goods and services  (current US$) - WDI - 629',0.31885,0.18021125,0.11059001,0.31885,4.321928,0.37234226
'2704N: Corruption perceptions index - Transparency - 0','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1748',0.31884,0.29836637,0.057559997,0.29788,4.321928,0.14308609
'2704N: Corruption perceptions index - Transparency - 0','0628: Air transport; freight  (million ton-km) - WDI - 569',0.3168,0.19459629,0.04835999,0.2916,4.321928,0.34957647
'2704N: Corruption perceptions index - Transparency - 0','0042: Foreign direct investment; net outflows  (% of GDP) - WDI - 39',0.31601,0.29039666,0.078099996,0.29868,4.321928,0.16004169
'2704N: Corruption perceptions index - Transparency - 0','0044: Personal remittances; paid  (current US$) - WDI - 41',0.31588,0.22726655,0.079919994,0.29739,4.321928,0.2976801
'2704N: Corruption perceptions index - Transparency - 0','0844: Net taxes on products  (current US$) - WDI - 776',0.31576,0.24123284,0.08462998,0.31576,4.169925,0.2729966
'2704N: Corruption perceptions index - Transparency - 0','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI - 40',0.31553,0.22228101,0.077649996,0.31553,4.169925,0.30536696
'2704N: Corruption perceptions index - Transparency - 0','0036: Service imports  (BoP; current US$) - WDI - 33',0.31517,0.12589766,0.057270005,0.29704,4.321928,0.4350544
'2704N: Corruption perceptions index - Transparency - 0','1403: High-technology exports  (current US$) - WDI - 1308',0.31517,0.26510304,0.034119993,0.31517,4.169925,0.22375643
'2704N: Corruption perceptions index - Transparency - 0','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO - 1770',0.3146,0.3002546,0.12493999,0.3146,4.321928,-0.11977225
'2704N: Corruption perceptions index - Transparency - 0','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO - 1739',0.31415,0.2300456,0.038259998,0.2978,4.321928,0.2900076
'2704N: Corruption perceptions index - Transparency - 0','0842: Net income from abroad  (current LCU) - WDI - 774',0.31396,0.3067402,0.14007999,0.29707,4.321928,0.0849694
'2704N: Corruption perceptions index - Transparency - 0','0371: Energy imports; net  (% of energy use) - WDI - 360',0.31334,0.2872818,0.052719995,0.31334,4.169925,0.16142556
'2704N: Corruption perceptions index - Transparency - 0','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO - 1737',0.313,0.14353095,0.03351,0.29518,4.321928,0.41166618
'2704N: Corruption perceptions index - Transparency - 0','0826: GNI growth  (annual %) - WDI - 758',0.31297,0.3125688,0.12863001,0.31297,4.169925,-0.020030092
'2704N: Corruption perceptions index - Transparency - 0','0688: Final consumption expenditure  (current LCU) - WDI - 620',0.31291,0.30430523,0.097169995,0.29736,4.321928,-0.09276188
'2704N: Corruption perceptions index - Transparency - 0','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO - 1812',0.31213,0.16363376,0.06716001,0.29934,4.169925,0.3853521
'2704N: Corruption perceptions index - Transparency - 0','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.3112,0.22906739,0.05857998,0.3112,4.169925,0.28658786
'2704N: Corruption perceptions index - Transparency - 0','1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI - 1149',0.31054,0.30054125,0.12769999,0.31054,4.321928,0.099993765
'2704N: Corruption perceptions index - Transparency - 0','0479: Money and quasi money growth  (annual %) - WDI - 428',0.31043,0.20908085,0.030829996,0.31043,4.169925,-0.3183538
'2704N: Corruption perceptions index - Transparency - 0','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722',0.31018,0.23458707,0.06885001,0.29241,4.321928,0.2749417
'2704N: Corruption perceptions index - Transparency - 0','1074: People practicing open defecation; urban  (% of urban population) - WDI - 990',0.30976,0.2612561,0.04563999,0.30976,4.321928,-0.22023599
'2704N: Corruption perceptions index - Transparency - 0','1361: Merchandise imports  (current US$) - WDI - 1266',0.30952,0.1930193,0.059550002,0.30952,4.321928,0.341322
'2704N: Corruption perceptions index - Transparency - 0','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO - 1776',0.30952,0.19294116,0.059550002,0.30952,4.321928,0.34143645
'2704N: Corruption perceptions index - Transparency - 0','0484: Deposit interest rate  (%) - WDI - 433',0.3095,0.18811888,0.110230014,0.28859,4.169925,-0.34839794
'2704N: Corruption perceptions index - Transparency - 0','1317: International tourism; number of arrivals - WDI - 1222',0.30941,0.23436424,0.0757,0.28738,4.321928,0.27394482
'2704N: Corruption perceptions index - Transparency - 0','0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI - 699',0.30888,0.06541005,0.046719998,0.30888,4.321928,0.49342674
'2704N: Corruption perceptions index - Transparency - 0','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO - 1731',0.30876,0.19609745,0.07020998,0.28964,4.321928,0.3356524
'2704N: Corruption perceptions index - Transparency - 0','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817',0.30847,0.11392769,0.05984001,0.288,4.321928,0.4410695
'2704N: Corruption perceptions index - Transparency - 0','1354: Food imports  (% of merchandise imports) - WDI - 1259',0.3072,0.19108361,0.07149002,0.28111,4.169925,-0.34075856
'2704N: Corruption perceptions index - Transparency - 0','0693: Gross national expenditure  (current LCU) - WDI - 625',0.30703,0.29897377,0.111799985,0.30703,4.321928,-0.0897564
'2704N: Corruption perceptions index - Transparency - 0','0682: Final consumption expenditure; etc.  (current LCU) - WDI - 614',0.30663,0.2981771,0.094549984,0.30663,4.321928,-0.09193955
'2704N: Corruption perceptions index - Transparency - 0','0667: Household final consumption expenditure; etc.  (current LCU) - WDI - 599',0.30611,0.2971269,0.07936999,0.30611,4.321928,-0.09477928
'2704N: Corruption perceptions index - Transparency - 0','0027: Livestock production index  (2004-2006 = 100) - WDI - 24',0.30556,0.23381156,0.039929986,0.28382,4.4594316,-0.26785898
'2704N: Corruption perceptions index - Transparency - 0','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.30552,0.1758384,0.050410002,0.30552,4.169925,0.36011332
'2704N: Corruption perceptions index - Transparency - 0','0006: Arable land  (hectares) - WDI - 12',0.30526,0.30525512,0.111269996,0.28377,4.4594316,-0.0022096427
'2704N: Corruption perceptions index - Transparency - 0','0660: General government final consumption expenditure  (current US$) - WDI - 592',0.30485,0.23061532,0.09043001,0.30485,4.321928,0.27246043
'2704N: Corruption perceptions index - Transparency - 0','0900: School enrollment; primary; female  (% gross) - WDI - 830',0.30457,0.3023205,0.16309999,0.30457,4.169925,0.04742855
'2704N: Corruption perceptions index - Transparency - 0','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744',0.30394,0.20269695,0.03621,0.30394,4.169925,0.31818712
'2704N: Corruption perceptions index - Transparency - 0','1305: Population; female  (% of total) - WDI - 1210',0.30343,0.2990703,0.10352999,0.30343,4.321928,-0.06602792
'2704N: Corruption perceptions index - Transparency - 0','0896: Primary education; pupils - WDI - 826',0.3027,0.29348478,0.06312001,0.28127,4.321928,-0.095996074
'2704N: Corruption perceptions index - Transparency - 0','0737: Manufacturing; value added  (current US$) - WDI - 669',0.3026,0.27295175,0.07021999,0.28224,4.321928,0.17218669
'2704N: Corruption perceptions index - Transparency - 0','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI - 562',0.30209,0.14102484,0.103669986,0.29024,4.169925,0.40132922
'2704N: Corruption perceptions index - Transparency - 0','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO - 1729',0.30132,0.22602442,0.06297998,0.27971,4.321928,0.27440038
'2704N: Corruption perceptions index - Transparency - 0','0796: Gross value added at factor cost  (constant 2005 US$) - WDI - 728',0.30094,0.22918811,0.04190001,0.27644,4.169925,0.26786542
'2704N: Corruption perceptions index - Transparency - 0','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI - 1270',0.3009,0.20947638,0.057820007,0.27963,4.169925,-0.3023634
'2704N: Corruption perceptions index - Transparency - 0','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI - 615',0.30029,0.2386304,0.036870003,0.30029,4.169925,0.24831349
'2704N: Corruption perceptions index - Transparency - 0','1356: ICT goods imports  (% total goods imports) - WDI - 1261',0.30012,0.19346005,0.06685999,0.30012,4.169925,0.32658833
'2704N: Corruption perceptions index - Transparency - 0','1384: Insurance and financial services  (% of commercial service exports) - WDI - 1289',0.29997,0.17761122,0.047649994,0.29997,4.169925,0.3497982
'2704N: Corruption perceptions index - Transparency - 0','0673: Household final consumption expenditure  (current LCU) - WDI - 605',0.29954,0.29075754,0.07455002,0.28223,4.321928,-0.09371485
'2704N: Corruption perceptions index - Transparency - 0','0818: Gross domestic savings  (current LCU) - WDI - 750',0.29937,0.29120424,0.10949999,0.29937,4.321928,-0.09036458
'2704N: Corruption perceptions index - Transparency - 0','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.2988,0.100905895,0.030279994,0.2855,4.169925,0.4448529
'2704N: Corruption perceptions index - Transparency - 0','0064: Insurance and financial services  (% of service exports; BoP) - WDI - 61',0.29865,0.14153267,0.052259997,0.29865,4.169925,0.39638028
'2704N: Corruption perceptions index - Transparency - 0','0678: Household final consumption expenditure per capita growth  (annual %) - WDI - 610',0.29822,0.2796145,0.074120015,0.29822,4.169925,-0.136402
'2704N: Corruption perceptions index - Transparency - 0','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO - 1783',0.2978,0.16813484,0.015870005,0.27986,4.321928,0.3600905
'2704N: Corruption perceptions index - Transparency - 0','1304: Population; total - WDI - 1209',0.29733,0.29482457,0.093299985,0.27655,4.4594316,-0.050054308
'2704N: Corruption perceptions index - Transparency - 0','1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI - 1294',0.29712,0.15799507,0.11608,0.29712,4.321928,0.37299454
'2704N: Corruption perceptions index - Transparency - 0','2840: Public health expenditure as a percent of General Government Expenditure/ Total = Value (Units Percentage) - ILO - 1835',0.29667,0.058561057,0.05826001,0.29667,4.321928,0.48796406
'2704N: Corruption perceptions index - Transparency - 0','0384: CO2 emissions  (kg per 2005 US$ of GDP) - WDI - 370',0.29641,0.16156222,0.076859996,0.29641,4.321928,-0.36721626
'2704N: Corruption perceptions index - Transparency - 0','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO - 1727',0.29613,0.15248767,0.075389996,0.2746,4.321928,0.37900177
'2704N: Corruption perceptions index - Transparency - 0','0730: Trade  (% of GDP) - WDI - 662',0.29598,0.20954952,0.027940005,0.29598,4.321928,0.29399064
'2704N: Corruption perceptions index - Transparency - 0','0899: School enrollment; primary  (% gross) - WDI - 829',0.29595,0.2930681,0.1589,0.29595,4.169925,-0.05368329
'2704N: Corruption perceptions index - Transparency - 0','0627: Air transport; registered carrier departures worldwide - WDI - 568',0.29494,0.24314499,0.046540007,0.28108,4.321928,0.22758517
'2704N: Corruption perceptions index - Transparency - 0','0423: CO2 emissions from transport  (% of total fuel combustion) - WDI - 394',0.29492,0.28594205,0.06386,0.29492,4.169925,-0.09475205
'2704N: Corruption perceptions index - Transparency - 0','0850: Terms of trade adjustment  (constant LCU) - WDI - 782',0.29461,0.286363,0.1302,0.2768,4.321928,-0.090812966
'2704N: Corruption perceptions index - Transparency - 0','0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639',0.29405,0.24539833,0.034429997,0.27291,4.169925,0.22057126
'2704N: Corruption perceptions index - Transparency - 0','1359: Ores and metals imports  (% of merchandise imports) - WDI - 1264',0.2938,0.2578915,0.046490006,0.27149,4.169925,0.18949535
'2704N: Corruption perceptions index - Transparency - 0','0070: Travel services  (% of service exports; BoP) - WDI - 67',0.29368,0.2888094,0.065660015,0.26495,4.321928,-0.06978993
'2704N: Corruption perceptions index - Transparency - 0','0825: GNI  (constant 2005 US$) - WDI - 757',0.29339,0.22379658,0.025260001,0.27787,4.169925,0.2638057
'2704N: Corruption perceptions index - Transparency - 0','1323: International tourism; receipts for travel items  (current US$) - WDI - 1228',0.29337,0.17820811,0.021910012,0.27609,4.321928,0.3393551
'2704N: Corruption perceptions index - Transparency - 0','1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI - 1117',0.29307,0.28056774,0.104359984,0.29307,4.321928,-0.111813426
'2704N: Corruption perceptions index - Transparency - 0','0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI - 724',0.29305,0.28293553,0.12033999,0.27382,4.321928,-0.10057074
'2704N: Corruption perceptions index - Transparency - 0','0761: Adjusted savings: education expenditure  (% of GNI) - WDI - 693',0.29288,0.1809181,0.051680014,0.29288,4.321928,0.3346071
'2704N: Corruption perceptions index - Transparency - 0','0470: Claims on private sector  (annual growth as % of broad money) - WDI - 419',0.29206,0.2529575,0.15794998,0.29206,4.169925,-0.1977435
'2704N: Corruption perceptions index - Transparency - 0','1000: Nonpregnant and nonnursing women can do the same jobs as men  (1=yes; 0=no) - WDI - 930',0.29135,0.1091149,0.15076001,0.29135,4.169925,0.42689005
