X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
0811N: GDP per capita growth  (annual %) - WDI - 6,0936: Children out of school; male  (% of male primary school age) - WDI - 866,0.27164,0.25222176,0.10831,0.27164,4.169925,-0.13934931
0811N: GDP per capita growth  (annual %) - WDI - 6,0932: Children out of school; primary - WDI - 862,0.27153,0.2644745,0.02663,0.25507,4.321928,0.083996914
0811N: GDP per capita growth  (annual %) - WDI - 6,0165: PPG; IBRD  (DIS; current US$) - WDI - 160,0.27148,0.26748657,0.039000005,0.24927,4.169925,0.0631936
0811N: GDP per capita growth  (annual %) - WDI - 6,2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798,0.27142,0.27014002,0.08856,0.27142,4.321928,-0.03577672
0811N: GDP per capita growth  (annual %) - WDI - 6,0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594,0.2714,0.26764846,0.04816,0.2714,4.321928,-0.061249983
0811N: GDP per capita growth  (annual %) - WDI - 6,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI - 1273,0.27139,0.26890165,0.086009994,0.25713,4.5849624,0.04988335
0811N: GDP per capita growth  (annual %) - WDI - 6,0230: IMF charges  (INT; current US$) - WDI - 222,0.27133,0.27096272,0.06272,0.24307,4.169925,0.019164823
0811N: GDP per capita growth  (annual %) - WDI - 6,1074: People practicing open defecation; urban  (% of urban population) - WDI - 990,0.27121,0.21084514,0.04149002,0.25144,4.5849624,-0.24569264
0811N: GDP per capita growth  (annual %) - WDI - 6,0768: Adjusted savings: mineral depletion  (current US$) - WDI - 700,0.27112,0.26970583,0.10106002,0.27112,4.4594316,0.037605498
0811N: GDP per capita growth  (annual %) - WDI - 6,0817: Gross domestic savings  (current US$) - WDI - 749,0.27102,0.2707433,0.09698999,0.256,4.5849624,0.01663413
0811N: GDP per capita growth  (annual %) - WDI - 6,0728: External balance on goods and services  (constant LCU) - WDI - 660,0.27051,0.26977164,0.054380015,0.25014,4.169925,0.02717271
0811N: GDP per capita growth  (annual %) - WDI - 6,2708: Demographic Pressures - Fund for Peace - 1703,0.27031,0.2530095,0.028490007,0.27031,4.321928,0.13153148
0811N: GDP per capita growth  (annual %) - WDI - 6,0026: Food production index  (2004-2006 = 100) - WDI - 23,0.27002,0.2627225,0.026679993,0.27002,4.5849624,0.08542553
0811N: GDP per capita growth  (annual %) - WDI - 6,0238: PPG; multilateral concessional  (INT; current US$) - WDI - 230,0.26992,0.2658297,0.08822,0.24897,4.169925,0.06395522
0811N: GDP per capita growth  (annual %) - WDI - 6,0740: Manufacturing; value added  (annual % growth) - WDI - 672,0.26987,0.18094686,0.02497001,0.26987,4.4594316,0.29819986
0811N: GDP per capita growth  (annual %) - WDI - 6,1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226,0.26979,0.2678267,0.12263,0.26979,4.321928,-0.044309046
0811N: GDP per capita growth  (annual %) - WDI - 6,2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784,0.26963,0.26723316,0.08538002,0.26963,4.321928,-0.048957728
0811N: GDP per capita growth  (annual %) - WDI - 6,0042: Foreign direct investment; net outflows  (% of GDP) - WDI - 39,0.26951,0.26819873,0.050569996,0.25332,4.5849624,-0.03621129
0811N: GDP per capita growth  (annual %) - WDI - 6,0529: Goods and services expense  (% of expense) - WDI - 478,0.2695,0.21181706,0.046869993,0.2695,4.169925,0.24017271
0811N: GDP per capita growth  (annual %) - WDI - 6,0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281,0.26941,0.26776862,0.040810004,0.26941,4.321928,0.040514227
0811N: GDP per capita growth  (annual %) - WDI - 6,0065: Goods exports  (BoP; current US$) - WDI - 62,0.26927,0.26827824,0.07960001,0.25359,4.5849624,-0.031492174
0811N: GDP per capita growth  (annual %) - WDI - 6,1216: Labor force participation rate; total (% of total population ages 15+)  (national estimate) - WDI - 1129,0.26926,0.221884,0.038739994,0.2354,4.169925,0.21766028
0811N: GDP per capita growth  (annual %) - WDI - 6,1016: Prevalence of anemia among children  (% of children under 5) - WDI - 943,0.26923,0.2606686,0.05043,0.25796,4.5849624,0.092527896
0811N: GDP per capita growth  (annual %) - WDI - 6,1412: Account at a financial institution  (% age 15+) - WDI - 1317,0.26923,0.12776944,0.011299998,0.24439,4.321928,-0.37611243
0811N: GDP per capita growth  (annual %) - WDI - 6,0347: PPG; other private creditors  (TDS; current US$) - WDI - 339,0.26899,0.25397003,0.073670015,0.24177,4.169925,0.12255608
0811N: GDP per capita growth  (annual %) - WDI - 6,0117: PPG; bilateral concessional  (AMT; current US$) - WDI - 114,0.26885,0.25901753,0.026439995,0.23731,4.169925,0.099158764
0811N: GDP per capita growth  (annual %) - WDI - 6,0460: Domestic credit to private sector by banks  (% of GDP) - WDI - 409,0.26858,0.22852547,0.032120004,0.25568,4.5849624,-0.20013624
0811N: GDP per capita growth  (annual %) - WDI - 6,0744: Industry; value added  (current LCU) - WDI - 676,0.26831,0.26245224,0.020669997,0.24484,4.4594316,-0.076536044
0811N: GDP per capita growth  (annual %) - WDI - 6,0270: Net financial flows; IDA  (NFL; current US$) - WDI - 262,0.26829,0.2682842,0.06891,0.26829,4.169925,-0.0024136654
0811N: GDP per capita growth  (annual %) - WDI - 6,1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229,0.26806,0.26680464,0.065689996,0.25083,4.5849624,-0.03543093
0811N: GDP per capita growth  (annual %) - WDI - 6,2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO - 1814,0.26806,0.2608225,0.09351,0.2447,4.169925,-0.085073434
0811N: GDP per capita growth  (annual %) - WDI - 6,0054: Reserves and related items  (BoP; current US$) - WDI - 51,0.26803,0.26584843,0.038610004,0.24408,4.4594316,0.046707258
0811N: GDP per capita growth  (annual %) - WDI - 6,0159: IMF purchases  (DIS; current US$) - WDI - 154,0.26796,0.2657356,0.105560005,0.24418,4.169925,0.047163792
0811N: GDP per capita growth  (annual %) - WDI - 6,0280: PNG; bonds  (NFL; current US$) - WDI - 272,0.26778,0.2637048,0.092350006,0.24222,4.169925,0.063837186
0811N: GDP per capita growth  (annual %) - WDI - 6,0310: PNG; bonds  (NTR; current US$) - WDI - 302,0.26778,0.26387444,0.07731001,0.24222,4.169925,0.062494483
0811N: GDP per capita growth  (annual %) - WDI - 6,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI - 834,0.26777,0.25829548,0.037609994,0.26777,4.321928,0.097337104
0811N: GDP per capita growth  (annual %) - WDI - 6,0799: Mineral rents  (% of GDP) - WDI - 731,0.26767,0.2649217,0.027020007,0.26767,4.5849624,0.0524244
0811N: GDP per capita growth  (annual %) - WDI - 6,0842: Net income from abroad  (current LCU) - WDI - 774,0.26765,0.2669935,0.06830001,0.2518,4.4594316,-0.025622545
0811N: GDP per capita growth  (annual %) - WDI - 6,0231: Interest payments on external debt; long-term  (INT; current US$) - WDI - 223,0.26753,0.26385626,0.03306,0.23253,4.169925,0.060611404
0811N: GDP per capita growth  (annual %) - WDI - 6,0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI - 273,0.26743,0.26226512,0.061110005,0.24142,4.169925,0.07186725
0811N: GDP per capita growth  (annual %) - WDI - 6,0850: Terms of trade adjustment  (constant LCU) - WDI - 782,0.26726,0.26151714,0.035529986,0.24453,4.321928,-0.07578164
0811N: GDP per capita growth  (annual %) - WDI - 6,1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659,0.26701,0.24912061,0.039570004,0.24852,4.4594316,-0.13375126
0811N: GDP per capita growth  (annual %) - WDI - 6,0138: Principal rescheduled  (current US$) - WDI - 135,0.26689,0.2624331,0.15105999,0.24106,4.169925,0.066759765
0811N: GDP per capita growth  (annual %) - WDI - 6,0818: Gross domestic savings  (current LCU) - WDI - 750,0.26676,0.26363438,0.06293999,0.26676,4.321928,-0.055907026
0811N: GDP per capita growth  (annual %) - WDI - 6,0676: Household final consumption expenditure  (constant LCU) - WDI - 608,0.26649,0.26575106,0.029399998,0.24539,4.321928,0.027183792
0811N: GDP per capita growth  (annual %) - WDI - 6,2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO - 1812,0.26642,0.26289037,0.045310006,0.23947,4.169925,-0.059410717
0811N: GDP per capita growth  (annual %) - WDI - 6,0755: Services; etc.; value added  (current LCU) - WDI - 687,0.26628,0.25902796,0.052139997,0.24429,4.4594316,-0.08515887
0811N: GDP per capita growth  (annual %) - WDI - 6,0475: Money  (current LCU) - WDI - 424,0.26624,0.2644973,0.09231,0.24767,4.321928,-0.041745447
0811N: GDP per capita growth  (annual %) - WDI - 6,0017: Forest area  (% of land area) - WDI - 18,0.26616,0.25621495,0.038120016,0.26616,4.5849624,-0.09972488
0811N: GDP per capita growth  (annual %) - WDI - 6,0350: Undisbursed external debt; total  (UND; current US$) - WDI - 342,0.26607,0.26149315,0.0353,0.24742,4.169925,0.06765254
0811N: GDP per capita growth  (annual %) - WDI - 6,0144: Commitments; official creditors  (COM; current US$) - WDI - 141,0.26574,0.2596547,0.051190004,0.23816,4.169925,0.07800828
0811N: GDP per capita growth  (annual %) - WDI - 6,0132: PPG; other private creditors  (AMT; current US$) - WDI - 129,0.26555,0.25027892,0.072809994,0.23802,4.169925,0.12357622
0811N: GDP per capita growth  (annual %) - WDI - 6,2711: Uneven Development - Fund for Peace - 1706,0.26554,0.23516046,0.050819993,0.26554,4.321928,0.17429729
0811N: GDP per capita growth  (annual %) - WDI - 6,0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI - 283,0.26503,0.2650227,0.08044,0.26503,4.169925,0.002700745
0811N: GDP per capita growth  (annual %) - WDI - 6,0225: PPG; bilateral  (INT; current US$) - WDI - 217,0.26459,0.25702026,0.07406999,0.23898,4.169925,0.08700418
0811N: GDP per capita growth  (annual %) - WDI - 6,0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579,0.26441,0.24889058,0.026690006,0.26441,4.5849624,-0.12457694
0811N: GDP per capita growth  (annual %) - WDI - 6,0104: Net bilateral aid flows from DAC donors; Korea; Rep.  (current US$) - WDI - 101,0.26414,0.26407805,0.055439994,0.24795,4.321928,0.007871072
0811N: GDP per capita growth  (annual %) - WDI - 6,0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621,0.26408,0.26106575,0.072649986,0.26408,4.321928,-0.054902095
0811N: GDP per capita growth  (annual %) - WDI - 6,0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35,0.26407,0.26265028,0.08056,0.24559,4.5849624,-0.037679344
0811N: GDP per capita growth  (annual %) - WDI - 6,0335: Public and publicly guaranteed debt service  (% of GNI) - WDI - 327,0.264,0.23105595,0.037210003,0.2376,4.169925,-0.18150496
0811N: GDP per capita growth  (annual %) - WDI - 6,0732: Agriculture; value added  (current LCU) - WDI - 664,0.26386,0.2637384,0.05855,0.24844,4.4594316,0.011027575
0811N: GDP per capita growth  (annual %) - WDI - 6,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI - 394,0.26356,0.26073146,0.07945,0.26356,4.321928,0.05318407
0811N: GDP per capita growth  (annual %) - WDI - 6,0297: PPG; bilateral  (NTR; current US$) - WDI - 289,0.26342,0.26198688,0.020890005,0.22359,4.169925,-0.03785645
0811N: GDP per capita growth  (annual %) - WDI - 6,0244: PPG; other private creditors  (INT; current US$) - WDI - 236,0.26341,0.25106296,0.033030003,0.23665,4.169925,0.11111729
0811N: GDP per capita growth  (annual %) - WDI - 6,0825: GNI  (constant 2005 US$) - WDI - 757,0.26339,0.26181835,0.059630007,0.26339,4.321928,-0.039644115
0811N: GDP per capita growth  (annual %) - WDI - 6,0152: Currency composition of PPG debt; SDR  (%) - WDI - 147,0.26334,0.26331758,0.061309993,0.24188,4.169925,0.0047329697
0811N: GDP per capita growth  (annual %) - WDI - 6,1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656,0.26312,0.25113752,0.03835,0.24855,4.4594316,-0.109464474
0811N: GDP per capita growth  (annual %) - WDI - 6,0922: Repeaters; primary; male  (% of male enrollment) - WDI - 852,0.26307,0.2589,0.036469996,0.26307,4.321928,0.06457545
0811N: GDP per capita growth  (annual %) - WDI - 6,0585: Tax payments  (number) - WDI - 527,0.26302,0.24144995,0.072320014,0.24665,4.5849624,0.14686748
0811N: GDP per capita growth  (annual %) - WDI - 6,1300: Age dependency ratio; young  (% of working-age population) - WDI - 1205,0.263,0.2593007,0.042660013,0.263,4.5849624,0.060821984
0811N: GDP per capita growth  (annual %) - WDI - 6,1295: Population ages 0-14  (% of total) - WDI - 1200,0.26287,0.25600362,0.026009992,0.26287,4.5849624,0.08286369
0811N: GDP per capita growth  (annual %) - WDI - 6,0945: Secondary education; general pupils - WDI - 875,0.26274,0.25104487,0.030769989,0.23801,4.321928,0.10814394
0811N: GDP per capita growth  (annual %) - WDI - 6,2706: Failed States Index Rank - Fund for Peace - 1701,0.2627,0.24725415,0.021500006,0.2627,4.321928,-0.12428128
0811N: GDP per capita growth  (annual %) - WDI - 6,0719: Gross capital formation  (% of GDP) - WDI - 651,0.2626,0.1913113,0.046849996,0.24898,4.5849624,0.26699945
0811N: GDP per capita growth  (annual %) - WDI - 6,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI - 809,0.26257,0.24151497,0.046859995,0.24703,4.4594316,0.14510353
0811N: GDP per capita growth  (annual %) - WDI - 6,0025: Crop production index  (2004-2006 = 100) - WDI - 22,0.26255,0.25245824,0.022190005,0.26255,4.5849624,0.10045778
0811N: GDP per capita growth  (annual %) - WDI - 6,0269: Net financial flows; IBRD  (NFL; current US$) - WDI - 261,0.26254,0.26172978,0.0627,0.26254,4.169925,0.028464543
0811N: GDP per capita growth  (annual %) - WDI - 6,0775: Adjusted savings: gross savings  (% of GNI) - WDI - 707,0.26246,0.24892631,0.06028001,0.24563,4.4594316,0.11633436
0811N: GDP per capita growth  (annual %) - WDI - 6,0839: Gross savings  (% of GNI) - WDI - 771,0.26246,0.24892636,0.06028001,0.24563,4.4594316,0.11633416
0811N: GDP per capita growth  (annual %) - WDI - 6,0692: Gross national expenditure  (current US$) - WDI - 624,0.26245,0.26207086,0.081790015,0.24584,4.5849624,-0.019471437
0811N: GDP per capita growth  (annual %) - WDI - 6,0245: PPG; private creditors  (INT; current US$) - WDI - 237,0.26235,0.2591054,0.057569996,0.23763,4.169925,0.056961264
0811N: GDP per capita growth  (annual %) - WDI - 6,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722,0.26181,0.26134846,0.0747,0.26181,4.321928,-0.021483542
0811N: GDP per capita growth  (annual %) - WDI - 6,1100: Health expenditure; private  (% of GDP) - WDI - 1015,0.26175,0.2616363,0.08059001,0.26175,4.5849624,-0.010664197
0811N: GDP per capita growth  (annual %) - WDI - 6,0687: Final consumption expenditure  (current US$) - WDI - 619,0.26164,0.26163992,0.07614002,0.26164,4.321928,3.07956E-4
0811N: GDP per capita growth  (annual %) - WDI - 6,0151: Currency composition of PPG debt; all other currencies  (%) - WDI - 146,0.26162,0.25900373,0.046009988,0.23272,4.169925,-0.05114924
0811N: GDP per capita growth  (annual %) - WDI - 6,0348: PPG; private creditors  (TDS; current US$) - WDI - 340,0.26159,0.25735825,0.06635,0.23754,4.169925,0.06505189
0811N: GDP per capita growth  (annual %) - WDI - 6,2709: Refugees and IDPs - Fund for Peace - 1704,0.26155,0.24596287,0.032879993,0.26155,4.321928,0.12484845
0811N: GDP per capita growth  (annual %) - WDI - 6,1313: Urban population growth  (annual %) - WDI - 1218,0.26145,0.26131126,0.029879995,0.26145,4.5849624,-0.011777979
0811N: GDP per capita growth  (annual %) - WDI - 6,0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581,0.26143,0.24180005,0.04878,0.25141,4.5849624,-0.1401069
0811N: GDP per capita growth  (annual %) - WDI - 6,0027: Livestock production index  (2004-2006 = 100) - WDI - 24,0.26136,0.25661188,0.02882,0.26136,4.5849624,0.068906575
0811N: GDP per capita growth  (annual %) - WDI - 6,1398: Merchandise exports by the reporting economy  (current US$) - WDI - 1303,0.26131,0.26027197,0.053570002,0.24775,4.5849624,-0.032218546
0811N: GDP per capita growth  (annual %) - WDI - 6,0049: Net trade in goods and services  (BoP; current US$) - WDI - 46,0.26129,0.2611386,0.061100006,0.24172,4.4594316,0.012305906
0811N: GDP per capita growth  (annual %) - WDI - 6,0748: Industry; value added  (% of GDP) - WDI - 680,0.26127,0.25940216,0.054879993,0.24737,4.5849624,0.043218322
0811N: GDP per capita growth  (annual %) - WDI - 6,0240: PPG; bonds  (INT; current US$) - WDI - 232,0.26095,0.25781584,0.032580003,0.23836,4.169925,0.055983517
0811N: GDP per capita growth  (annual %) - WDI - 6,1288: Fertility rate; total  (births per woman) - WDI - 1193,0.26082,0.25887498,0.03695,0.26082,4.5849624,0.04410229
0811N: GDP per capita growth  (annual %) - WDI - 6,0246: Interest arrears; long-term DOD  (US$) - WDI - 238,0.26057,0.25308612,0.05015999,0.23116,4.169925,0.08650932
0811N: GDP per capita growth  (annual %) - WDI - 6,0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI - 358,0.2605,0.24810594,0.07212001,0.2415,4.321928,-0.11132868
0811N: GDP per capita growth  (annual %) - WDI - 6,0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI - 359,0.2605,0.24810594,0.07212001,0.2415,4.321928,-0.11132868
0811N: GDP per capita growth  (annual %) - WDI - 6,1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI - 1011,0.26047,0.24415466,0.04134001,0.26047,4.5849624,0.12773155
0811N: GDP per capita growth  (annual %) - WDI - 6,2836: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Public (Units Percentage) - ILO - 1831,0.2604,0.24327533,0.06343,0.2604,4.321928,-0.13086124
0811N: GDP per capita growth  (annual %) - WDI - 6,0661: General government final consumption expenditure  (current LCU) - WDI - 593,0.26031,0.2586275,0.012189999,0.26031,4.321928,-0.041018046
0811N: GDP per capita growth  (annual %) - WDI - 6,0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI - 224,0.26027,0.25689337,0.06818999,0.22297,4.169925,0.058108788
0811N: GDP per capita growth  (annual %) - WDI - 6,0063: Exports of goods and services  (BoP; current US$) - WDI - 60,0.26015,0.25895435,0.07143,0.24451,4.5849624,-0.03457808
0811N: GDP per capita growth  (annual %) - WDI - 6,0188: External debt stocks; short-term  (DOD; current US$) - WDI - 183,0.26014,0.24577436,0.021079987,0.23324,4.169925,0.11985679
0811N: GDP per capita growth  (annual %) - WDI - 6,0255: Average maturity on new external debt commitments; official  (years) - WDI - 247,0.26002,0.23317304,0.042889997,0.24471,4.169925,0.16385035
0811N: GDP per capita growth  (annual %) - WDI - 6,0139: Principal rescheduled; official  (current US$) - WDI - 136,0.25987,0.25548974,0.13803,0.2395,4.169925,0.06618357
0811N: GDP per capita growth  (annual %) - WDI - 6,0813: GDP per capita; PPP  (current international $) - WDI - 745,0.25983,0.24796402,0.034580007,0.25983,4.5849624,-0.10893104
0811N: GDP per capita growth  (annual %) - WDI - 6,0814: GDP per capita; PPP  (constant 2011 international $) - WDI - 746,0.25983,0.24796402,0.034580007,0.25983,4.5849624,-0.10893102
0811N: GDP per capita growth  (annual %) - WDI - 6,0845: Net taxes on products  (current LCU) - WDI - 777,0.25983,0.2595552,0.04738,0.23592,4.321928,0.016576944
0811N: GDP per capita growth  (annual %) - WDI - 6,0901: School enrollment; primary; male  (% gross) - WDI - 831,0.25956,0.24850075,0.03742999,0.24394,4.4594316,0.10516293
0811N: GDP per capita growth  (annual %) - WDI - 6,1415: Account at a financial institution; income; poorest 40%  (% ages 15+) - WDI - 1320,0.25946,0.11504947,0.020659998,0.24289,4.321928,-0.38001385
0811N: GDP per capita growth  (annual %) - WDI - 6,0124: PPG; IDA  (AMT; current US$) - WDI - 121,0.25942,0.24243191,0.02854,0.2335,4.169925,0.13033843
0811N: GDP per capita growth  (annual %) - WDI - 6,0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600,0.25934,0.25551626,0.04323998,0.25934,4.321928,-0.061836347
0811N: GDP per capita growth  (annual %) - WDI - 6,0326: PPG; bilateral concessional  (TDS; current US$) - WDI - 318,0.2593,0.24986987,0.04536,0.23061,4.169925,0.09710881
0811N: GDP per capita growth  (annual %) - WDI - 6,0477: Money and quasi money  as % of GDP (M2) - WDI - 426,0.25874,0.2529548,0.050709993,0.24043,4.4594316,0.076060496
0811N: GDP per capita growth  (annual %) - WDI - 6,0388: CO2 emissions  (metric tons per capita) - WDI - 374,0.2586,0.25242534,0.04321,0.2586,4.5849624,-0.07857902
0811N: GDP per capita growth  (annual %) - WDI - 6,0538: Subsidies and other transfers  (% of expense) - WDI - 487,0.25855,0.18520318,0.037339985,0.25855,4.169925,-0.27082616
0811N: GDP per capita growth  (annual %) - WDI - 6,0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI - 225,0.25798,0.25402504,0.06149,0.23539,4.169925,0.06288832
0811N: GDP per capita growth  (annual %) - WDI - 6,1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI - 1271,0.25789,0.25569293,0.066779986,0.25789,4.4594316,-0.046872906
0811N: GDP per capita growth  (annual %) - WDI - 6,0363: Electricity production from nuclear sources  (% of total) - WDI - 352,0.25784,0.2428575,0.026430003,0.25784,4.321928,-0.12240303
0811N: GDP per capita growth  (annual %) - WDI - 6,0147: Currency composition of PPG debt; Euro  (%) - WDI - 143,0.25783,0.20832224,0.025250003,0.24408,4.169925,-0.22250338
0811N: GDP per capita growth  (annual %) - WDI - 6,1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI - 1128,0.25776,0.23936301,0.036,0.24467,4.5849624,0.13563545
0811N: GDP per capita growth  (annual %) - WDI - 6,0126: PPG; multilateral concessional  (AMT; current US$) - WDI - 123,0.25774,0.24711365,0.036909997,0.24117,4.169925,0.1030842
0811N: GDP per capita growth  (annual %) - WDI - 6,0720: Imports of goods and services  (current US$) - WDI - 652,0.25772,0.2571733,0.07983999,0.24173,4.5849624,-0.02338136
0811N: GDP per capita growth  (annual %) - WDI - 6,2716: Security Apparatus - Fund for Peace - 1711,0.25765,0.24025792,0.029439986,0.25765,4.321928,0.13187902
0811N: GDP per capita growth  (annual %) - WDI - 6,0920: Persistence to last grade of primary; total  (% of cohort) - WDI - 850,0.25764,0.22641261,0.0449,0.24158,4.169925,-0.17671275
0811N: GDP per capita growth  (annual %) - WDI - 6,0189: Short-term debt  (% of total reserves) - WDI - 184,0.25754,0.22277732,0.05078,0.23937,4.169925,0.18644749
0811N: GDP per capita growth  (annual %) - WDI - 6,0169: PPG; official creditors  (DIS; current US$) - WDI - 164,0.25748,0.25260463,0.044959992,0.23077,4.169925,0.069823876
0811N: GDP per capita growth  (annual %) - WDI - 6,0688: Final consumption expenditure  (current LCU) - WDI - 620,0.25734,0.2568969,0.023490012,0.25734,4.321928,-0.021049626
0811N: GDP per capita growth  (annual %) - WDI - 6,0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639,0.25706,0.25680694,0.05185999,0.25706,4.321928,-0.015907213
0811N: GDP per capita growth  (annual %) - WDI - 6,1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI - 1270,0.25663,0.24971637,0.03558001,0.25663,4.321928,0.08314824
0811N: GDP per capita growth  (annual %) - WDI - 6,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716,0.25657,0.24113855,0.07433002,0.22548,4.169925,0.12422343
0811N: GDP per capita growth  (annual %) - WDI - 6,0476: Money and quasi money (M2)  (current LCU) - WDI - 425,0.25651,0.25394434,0.03402999,0.23724,4.321928,-0.050652165
0811N: GDP per capita growth  (annual %) - WDI - 6,0396: Total greenhouse gas emissions  (% change from 1990) - WDI - 382,0.2565,0.25626943,0.06536001,0.2565,4.5849624,0.015185198
0811N: GDP per capita growth  (annual %) - WDI - 6,0471: Broad money  (current LCU) - WDI - 420,0.25626,0.25375104,0.037819996,0.23849,4.321928,-0.05008961
0811N: GDP per capita growth  (annual %) - WDI - 6,0716: Gross capital formation  (constant 2005 US$) - WDI - 648,0.25625,0.25605702,0.054649994,0.25625,4.321928,-0.013890907
0811N: GDP per capita growth  (annual %) - WDI - 6,0672: Household final consumption expenditure  (current US$) - WDI - 604,0.25624,0.25609162,0.058880016,0.23807,4.5849624,-0.012181099
0811N: GDP per capita growth  (annual %) - WDI - 6,0158: PPG; bilateral concessional  (DIS; current US$) - WDI - 153,0.25622,0.24824257,0.04796,0.23333,4.169925,0.08931653
0811N: GDP per capita growth  (annual %) - WDI - 6,1301: Population growth  (annual %) - WDI - 1206,0.25615,0.2542133,0.03147,0.25615,4.5849624,-0.044008072
0811N: GDP per capita growth  (annual %) - WDI - 6,0067: Charges for the use of intellectual property; receipts  (BoP; current US$) - WDI - 64,0.25594,0.24623059,0.09623,0.25594,4.169925,-0.098536305
0811N: GDP per capita growth  (annual %) - WDI - 6,0227: Interest payments on external debt; total  (INT; current US$) - WDI - 219,0.25584,0.24811617,0.024630003,0.22471,4.169925,0.08788534
0811N: GDP per capita growth  (annual %) - WDI - 6,0754: Services; etc.; value added  (current US$) - WDI - 686,0.25584,0.25317347,0.07236001,0.24487,4.5849624,-0.05163858
0811N: GDP per capita growth  (annual %) - WDI - 6,0546: Public credit registry coverage  (% of adults) - WDI - 493,0.25577,0.2441209,0.08328,0.24017,4.5849624,-0.107931025
0811N: GDP per capita growth  (annual %) - WDI - 6,0821: Gross domestic income  (constant LCU) - WDI - 753,0.25572,0.25571376,0.04766999,0.22601,4.321928,-0.0024953485
0811N: GDP per capita growth  (annual %) - WDI - 6,0575: Time required to register property  (days) - WDI - 519,0.25561,0.25530502,0.034819998,0.23248,4.5849624,0.017463384
0811N: GDP per capita growth  (annual %) - WDI - 6,2713: Legitimacy of the State - Fund for Peace - 1708,0.25561,0.22696117,0.032139987,0.25561,4.321928,0.16925965
0811N: GDP per capita growth  (annual %) - WDI - 6,0016: Forest area  (sq. km) - WDI - 17,0.2556,0.25559992,0.034669995,0.2556,4.5849624,3.1069946E-4
0811N: GDP per capita growth  (annual %) - WDI - 6,0542: New business density  (new registrations per 1;000 people ages 15-64) - WDI - 490,0.2555,0.24763389,0.019729994,0.2555,4.169925,-0.088690996
0811N: GDP per capita growth  (annual %) - WDI - 6,0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI - 324,0.25548,0.25140882,0.059469998,0.2215,4.169925,0.06380577
0811N: GDP per capita growth  (annual %) - WDI - 6,0801: GDP  (current LCU) - WDI - 733,0.25545,0.25455856,0.025840014,0.25545,4.4594316,-0.029857036
0811N: GDP per capita growth  (annual %) - WDI - 6,0047: Net financial account  (BoP; current US$) - WDI - 44,0.25531,0.25434047,0.05236,0.2352,4.4594316,0.031137183
0811N: GDP per capita growth  (annual %) - WDI - 6,2707: Failed States Index Total - Fund for Peace - 1702,0.25523,0.23324305,0.014909998,0.25523,4.321928,0.14828002
0811N: GDP per capita growth  (annual %) - WDI - 6,0497: Cash surplus/deficit  (% of GDP) - WDI - 446,0.25509,0.20568359,0.043909997,0.25509,4.169925,0.22227553
0811N: GDP per capita growth  (annual %) - WDI - 6,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI - 1063,0.255,0.2510807,0.039139997,0.23673,4.5849624,-0.06260426
0811N: GDP per capita growth  (annual %) - WDI - 6,0553: Time to export  (days) - WDI - 500,0.25493,0.12845601,0.087199986,0.25493,4.5849624,0.3556318
