X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2713N: Legitimacy of the State - Fund for Peace - 2,1402: Commercial service exports  (current US$) - WDI - 1307,0.36422,0.16232067,0.025380015,0.36422,4.321928,-0.4493321
2713N: Legitimacy of the State - Fund for Peace - 2,0636: Mobile cellular subscriptions  (per 100 people) - WDI - 577,0.3639,0.1211445,0.024420008,0.34918,4.4594316,-0.49270225
2713N: Legitimacy of the State - Fund for Peace - 2,1073: People practicing open defecation; rural  (% of rural population) - WDI - 989,0.36247,0.23196907,0.09625,0.36247,4.321928,0.36124912
2713N: Legitimacy of the State - Fund for Peace - 2,0691: Gross national expenditure deflator  (base year varies by country) - WDI - 623,0.36245,0.32204035,0.029210001,0.34116,4.321928,0.20102154
2713N: Legitimacy of the State - Fund for Peace - 2,2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1741,0.3612,0.3569648,0.049809992,0.348,4.321928,-0.065078385
2713N: Legitimacy of the State - Fund for Peace - 2,0761: Adjusted savings: education expenditure  (% of GNI) - WDI - 693,0.35943,0.27134323,0.104799986,0.35943,4.321928,-0.29679415
2713N: Legitimacy of the State - Fund for Peace - 2,1075: People practicing open defecation  (% of population) - WDI - 991,0.35932,0.23625702,0.10973999,0.35932,4.321928,0.35080338
2713N: Legitimacy of the State - Fund for Peace - 2,2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743,0.35882,0.3262743,0.06261,0.35882,4.169925,-0.1804042
2713N: Legitimacy of the State - Fund for Peace - 2,0946: Secondary education; general pupils  (% female) - WDI - 876,0.35761,0.19897798,0.04139,0.35761,4.169925,-0.39828634
2713N: Legitimacy of the State - Fund for Peace - 2,0816: Total natural resources rents  (% of GDP) - WDI - 748,0.35689,0.18612789,0.03836,0.35689,4.321928,0.41323373
2713N: Legitimacy of the State - Fund for Peace - 2,0052: Foreign direct investment; net  (BoP; current US$) - WDI - 49,0.3567,0.326348,0.121700004,0.3567,4.321928,-0.17421824
2713N: Legitimacy of the State - Fund for Peace - 2,1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184,0.35656,0.05163461,0.05726999,0.35656,4.321928,0.5522005
2713N: Legitimacy of the State - Fund for Peace - 2,0376: Fossil fuel energy consumption  (% of total) - WDI - 362,0.35407,0.3316003,0.16102001,0.32678,4.169925,-0.14989898
2713N: Legitimacy of the State - Fund for Peace - 2,0042: Foreign direct investment; net outflows  (% of GDP) - WDI - 39,0.3539,0.33171323,0.14161998,0.32647,4.321928,-0.14895219
2713N: Legitimacy of the State - Fund for Peace - 2,0378: Combustible renewables and waste  (% of total energy) - WDI - 364,0.35348,0.22192912,0.14671001,0.35348,4.169925,0.36269945
2713N: Legitimacy of the State - Fund for Peace - 2,1403: High-technology exports  (current US$) - WDI - 1308,0.35343,0.31174445,0.07104999,0.35343,3.321928,-0.20417038
2713N: Legitimacy of the State - Fund for Peace - 2,0368: Renewable energy consumption  (% of total final energy consumption) - WDI - 357,0.35331,0.23052682,0.13821998,0.35331,4.321928,0.3504043
2713N: Legitimacy of the State - Fund for Peace - 2,0482: Inflation; consumer prices  (annual %) - WDI - 431,0.3528,0.2183687,0.03103,0.3528,4.321928,0.36664876
2713N: Legitimacy of the State - Fund for Peace - 2,1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI - 1124,0.35279,0.3521485,0.09380999,0.32892,4.4594316,-0.025327658
2713N: Legitimacy of the State - Fund for Peace - 2,1296: Population ages 15-64  (% of total) - WDI - 1201,0.35266,0.19461946,0.07526001,0.33469,4.4594316,-0.39754313
2713N: Legitimacy of the State - Fund for Peace - 2,1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI - 1063,0.35263,0.3522072,0.109139994,0.35263,4.321928,-0.020561848
2713N: Legitimacy of the State - Fund for Peace - 2,1952: Number of neonatal deaths (thousands) - WHO - 1678,0.35247,0.34321252,0.026309997,0.34017,4.4594316,0.09621586
2713N: Legitimacy of the State - Fund for Peace - 2,2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO - 1742,0.35234,0.34551817,0.10211,0.34973,4.321928,-0.08259437
2713N: Legitimacy of the State - Fund for Peace - 2,0794: Gross value added at factor cost  (current US$) - WDI - 726,0.35209,0.26917166,0.11971,0.35209,4.169925,-0.28795543
2713N: Legitimacy of the State - Fund for Peace - 2,2838: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Total (Units Percentage) - ILO - 1833,0.35136,0.11008589,0.05122,0.35136,4.321928,-0.4911966
2713N: Legitimacy of the State - Fund for Peace - 2,1298: Age dependency ratio  (% of working-age population) - WDI - 1203,0.35104,0.1743267,0.07277,0.33402,4.4594316,0.4203728
2713N: Legitimacy of the State - Fund for Peace - 2,0481: Consumer price index  (2010 = 100) - WDI - 430,0.34998,0.19188218,0.024529994,0.34998,4.321928,0.39761516
2713N: Legitimacy of the State - Fund for Peace - 2,1903: Cellular subscribers (per 100 population) - WHO - 1660,0.34936,0.107197836,0.022459984,0.34936,4.321928,-0.49209973
2713N: Legitimacy of the State - Fund for Peace - 2,2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO - 1734,0.34928,0.20963377,0.040499985,0.33726,4.321928,-0.3736927
2713N: Legitimacy of the State - Fund for Peace - 2,1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182,0.34845,0.108305976,0.06048,0.3268,4.4594316,0.49004492
2713N: Legitimacy of the State - Fund for Peace - 2,2840: Public health expenditure as a percent of General Government Expenditure/ Total = Value (Units Percentage) - ILO - 1835,0.34689,0.054072827,0.094530016,0.34689,4.321928,-0.54112583
2713N: Legitimacy of the State - Fund for Peace - 2,1104: Health expenditure; total  (% of GDP) - WDI - 1019,0.34611,0.043003768,0.07885,0.33319,4.4594316,-0.5505508
2713N: Legitimacy of the State - Fund for Peace - 2,0923: Repeaters; primary; total  (% of total enrollment) - WDI - 853,0.34478,0.14810455,0.042830005,0.32628,4.169925,0.44348106
2713N: Legitimacy of the State - Fund for Peace - 2,0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI - 810,0.34445,0.19654162,0.0837,0.32558,4.169925,-0.38458857
2713N: Legitimacy of the State - Fund for Peace - 2,2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO - 1813,0.34373,0.13426812,0.02827999,0.33751,4.321928,-0.45767006
2713N: Legitimacy of the State - Fund for Peace - 2,0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI - 38,0.34356,0.20065565,0.07336998,0.32489,4.321928,-0.37802693
2713N: Legitimacy of the State - Fund for Peace - 2,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716,0.34349,0.337263,0.10743001,0.32609,4.169925,-0.07891139
2713N: Legitimacy of the State - Fund for Peace - 2,0779: Adjusted net national income  (constant 2005 US$) - WDI - 711,0.34332,0.2724381,0.055570006,0.32496,4.169925,-0.26623657
2713N: Legitimacy of the State - Fund for Peace - 2,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI - 1120,0.34092,0.2806965,0.06493001,0.32836,4.4594316,-0.24540472
2713N: Legitimacy of the State - Fund for Peace - 2,0922: Repeaters; primary; male  (% of male enrollment) - WDI - 852,0.33991,0.1499945,0.054759994,0.32085,4.169925,0.43579295
2713N: Legitimacy of the State - Fund for Peace - 2,0791: GDP deflator  (base year varies by country) - WDI - 723,0.33988,0.30211422,0.065349996,0.33988,4.321928,0.19433418
2713N: Legitimacy of the State - Fund for Peace - 2,0848: Net current transfers from abroad  (current LCU) - WDI - 780,0.33945,0.33165509,0.03549999,0.33945,4.169925,0.088288814
2713N: Legitimacy of the State - Fund for Peace - 2,0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI - 54,0.33927,0.2712903,0.029509991,0.31108,4.169925,0.26072916
2713N: Legitimacy of the State - Fund for Peace - 2,0039: Transport services  (% of service imports; BoP) - WDI - 36,0.3387,0.15506619,0.06423001,0.32678,4.321928,0.42852515
2713N: Legitimacy of the State - Fund for Peace - 2,2837: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Private (Units Percentage) - ILO - 1832,0.33802,0.047912866,0.042239994,0.33802,4.321928,-0.53861594
2713N: Legitimacy of the State - Fund for Peace - 2,2839: Percentage of health care expenditure not financed by private households' out of pocket payments/ Total = Value (Units Percentage) - ILO - 1834,0.33802,0.047912866,0.042239994,0.33802,4.321928,-0.53861594
2713N: Legitimacy of the State - Fund for Peace - 2,1388: Merchandise exports  (current US$) - WDI - 1293,0.33775,0.21771629,0.10430999,0.32035,4.4594316,-0.3464588
2713N: Legitimacy of the State - Fund for Peace - 2,2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO - 1775,0.33775,0.21774548,0.10430999,0.32035,4.4594316,-0.34641665
2713N: Legitimacy of the State - Fund for Peace - 2,0825: GNI  (constant 2005 US$) - WDI - 757,0.33754,0.26085258,0.050449997,0.32186,4.169925,-0.27692497
2713N: Legitimacy of the State - Fund for Peace - 2,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI - 28,0.33746,0.25109255,0.07911,0.32044,4.321928,-0.29388338
2713N: Legitimacy of the State - Fund for Peace - 2,0594: Scientific and technical journal articles - WDI - 535,0.33731,0.2806381,0.05872999,0.32595,4.4594316,-0.23805858
2713N: Legitimacy of the State - Fund for Peace - 2,0732: Agriculture; value added  (current LCU) - WDI - 664,0.3372,0.33217168,0.06485,0.32005,4.321928,0.07091059
2713N: Legitimacy of the State - Fund for Peace - 2,1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI - 1011,0.33669,0.06278604,0.07176,0.3227,4.4594316,0.52335835
2713N: Legitimacy of the State - Fund for Peace - 2,0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI - 615,0.3364,0.26555574,0.07168001,0.3364,4.169925,-0.26616588
2713N: Legitimacy of the State - Fund for Peace - 2,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI - 809,0.33639,0.18694887,0.06182,0.33639,4.169925,-0.38657615
2713N: Legitimacy of the State - Fund for Peace - 2,0663: General government final consumption expenditure  (annual % growth) - WDI - 595,0.33622,0.26920822,0.04455,0.33622,4.169925,0.25886634
2713N: Legitimacy of the State - Fund for Peace - 2,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO - 1723,0.33606,0.22732556,0.09122001,0.31582,4.321928,-0.32974905
2713N: Legitimacy of the State - Fund for Peace - 2,0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281,0.33601,0.21637079,0.03054002,0.31907,4.169925,0.34588903
2713N: Legitimacy of the State - Fund for Peace - 2,0722: Imports of goods and services  (constant 2005 US$) - WDI - 654,0.33565,0.20612039,0.053470016,0.33565,4.169925,-0.35990223
2713N: Legitimacy of the State - Fund for Peace - 2,2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786,0.33532,0.1823811,0.09021999,0.33532,4.169925,-0.39107403
2713N: Legitimacy of the State - Fund for Peace - 2,1301: Population growth  (annual %) - WDI - 1206,0.33466,0.20869718,0.07102001,0.3212,4.4594316,0.3549124
2713N: Legitimacy of the State - Fund for Peace - 2,0796: Gross value added at factor cost  (constant 2005 US$) - WDI - 728,0.33367,0.24925539,0.045870006,0.30932,4.169925,-0.29054192
2713N: Legitimacy of the State - Fund for Peace - 2,0371: Energy imports; net  (% of energy use) - WDI - 360,0.333,0.28509137,0.03966002,0.333,4.169925,-0.2188804
2713N: Legitimacy of the State - Fund for Peace - 2,1384: Insurance and financial services  (% of commercial service exports) - WDI - 1289,0.33291,0.23508257,0.056429997,0.33291,4.169925,-0.31277376
2713N: Legitimacy of the State - Fund for Peace - 2,0062: Primary income receipts  (BoP; current US$) - WDI - 59,0.3323,0.1529108,0.036870003,0.3323,4.169925,-0.42354363
2713N: Legitimacy of the State - Fund for Peace - 2,0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600,0.33211,0.26886082,0.059530005,0.30625,4.169925,-0.25149387
2713N: Legitimacy of the State - Fund for Peace - 2,0851: DEC alternative conversion factor  (LCU per US$) - WDI - 783,0.33161,0.3044268,0.05326,0.3186,4.4594316,0.1648733
2713N: Legitimacy of the State - Fund for Peace - 2,1371: Merchandise imports by the reporting economy  (current US$) - WDI - 1276,0.33061,0.20308276,0.064689994,0.33061,4.321928,-0.35710958
2713N: Legitimacy of the State - Fund for Peace - 2,0727: External balance on goods and services  (current LCU) - WDI - 659,0.33049,0.3247269,0.12593,0.33049,4.321928,0.07591505
2713N: Legitimacy of the State - Fund for Peace - 2,2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1748,0.32985,0.32583305,0.069989994,0.31563,4.321928,-0.0633792
2713N: Legitimacy of the State - Fund for Peace - 2,0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639,0.32902,0.27986163,0.081339985,0.31113,4.169925,-0.22171688
2713N: Legitimacy of the State - Fund for Peace - 2,0757: Services; etc.; value added  (annual % growth) - WDI - 689,0.32696,0.23599607,0.057150006,0.30608,4.321928,0.30160227
2713N: Legitimacy of the State - Fund for Peace - 2,2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO - 1737,0.32668,0.13334352,0.04332,0.30471,4.321928,-0.43970045
2713N: Legitimacy of the State - Fund for Peace - 2,0716: Gross capital formation  (constant 2005 US$) - WDI - 648,0.32636,0.27720216,0.09550999,0.32636,4.169925,-0.22171563
2713N: Legitimacy of the State - Fund for Peace - 2,2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO - 1718,0.32609,0.2364901,0.033869997,0.30721,4.321928,-0.29933244
2713N: Legitimacy of the State - Fund for Peace - 2,0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621,0.32577,0.25772044,0.05111,0.31095,4.169925,-0.2608631
2713N: Legitimacy of the State - Fund for Peace - 2,0803: GDP growth  (annual %) - WDI - 735,0.32535,0.32023093,0.057779998,0.32535,4.321928,0.07154757
2713N: Legitimacy of the State - Fund for Peace - 2,1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226,0.32533,0.18065637,0.06665,0.32533,3.807355,-0.38035986
2713N: Legitimacy of the State - Fund for Peace - 2,1373: Import value index  (2000 = 100) - WDI - 1278,0.32424,0.18995738,0.07945001,0.30935,4.4594316,0.36644593
2713N: Legitimacy of the State - Fund for Peace - 2,1361: Merchandise imports  (current US$) - WDI - 1266,0.32423,0.19894744,0.048919976,0.30614,4.4594316,-0.35395274
2713N: Legitimacy of the State - Fund for Peace - 2,2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO - 1776,0.32423,0.19885361,0.048919976,0.30614,4.4594316,-0.35408527
2713N: Legitimacy of the State - Fund for Peace - 2,2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO - 1724,0.32415,0.20281753,0.046819985,0.30228,4.321928,-0.3483281
2713N: Legitimacy of the State - Fund for Peace - 2,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO - 1804,0.32337,0.17518242,0.07676001,0.29263,4.169925,-0.3849514
2713N: Legitimacy of the State - Fund for Peace - 2,0074: Portfolio equity; net inflows  (BoP; current US$) - WDI - 71,0.32276,0.27363893,0.14882998,0.30579,4.169925,-0.22163272
2713N: Legitimacy of the State - Fund for Peace - 2,0033: Imports of goods and services  (BoP; current US$) - WDI - 30,0.32245,0.18044107,0.070960015,0.30129,4.321928,-0.37684074
2713N: Legitimacy of the State - Fund for Peace - 2,2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784,0.32205,0.14816491,0.030629992,0.31467,4.321928,-0.41699532
2713N: Legitimacy of the State - Fund for Peace - 2,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722,0.32169,0.23219207,0.06978001,0.30895,4.321928,-0.29916203
2713N: Legitimacy of the State - Fund for Peace - 2,1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI - 1126,0.31911,0.28140095,0.058650017,0.29509,4.4594316,-0.19418822
2713N: Legitimacy of the State - Fund for Peace - 2,0063: Exports of goods and services  (BoP; current US$) - WDI - 60,0.31884,0.17178993,0.026690006,0.30166,4.321928,-0.38347107
2713N: Legitimacy of the State - Fund for Peace - 2,0068: Exports of goods; services and primary income  (BoP; current US$) - WDI - 65,0.31884,0.15401588,0.04675001,0.30166,4.321928,-0.40598536
2713N: Legitimacy of the State - Fund for Peace - 2,0699: Exports of goods and services  (constant 2005 US$) - WDI - 631,0.31836,0.1911994,0.050359994,0.31836,4.169925,-0.35659584
2713N: Legitimacy of the State - Fund for Peace - 2,0035: Goods imports  (BoP; current US$) - WDI - 32,0.31799,0.19703181,0.04475999,0.31799,4.321928,-0.34779045
2713N: Legitimacy of the State - Fund for Peace - 2,0675: Household final consumption expenditure  (annual % growth) - WDI - 607,0.3169,0.30316162,0.092950016,0.3169,4.169925,0.11721085
2713N: Legitimacy of the State - Fund for Peace - 2,0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594,0.31635,0.2205447,0.043680012,0.29983,4.169925,-0.30952436
2713N: Legitimacy of the State - Fund for Peace - 2,2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO - 1793,0.31629,0.14654383,0.029650003,0.30325,4.321928,-0.41200262
2713N: Legitimacy of the State - Fund for Peace - 2,0055: Net secondary income  (BoP; current US$) - WDI - 52,0.31606,0.20745495,0.046609998,0.31606,4.321928,0.32955283
2713N: Legitimacy of the State - Fund for Peace - 2,0036: Service imports  (BoP; current US$) - WDI - 33,0.31573,0.11116098,0.04361999,0.30523,4.321928,-0.45229307
2713N: Legitimacy of the State - Fund for Peace - 2,1375: Commercial service imports  (current US$) - WDI - 1280,0.31573,0.102549314,0.033350006,0.30523,4.321928,-0.46171495
2713N: Legitimacy of the State - Fund for Peace - 2,0847: Net current transfers from abroad  (current US$) - WDI - 779,0.31511,0.2450733,0.027989998,0.31511,3.807355,0.26464447
2713N: Legitimacy of the State - Fund for Peace - 2,0754: Services; etc.; value added  (current US$) - WDI - 686,0.31402,0.24231938,0.03576,0.29677,4.321928,-0.26776975
2713N: Legitimacy of the State - Fund for Peace - 2,1102: Health expenditure; public  (% of government expenditure) - WDI - 1017,0.31375,0.004758209,0.084989995,0.30713,4.4594316,-0.5558703
2713N: Legitimacy of the State - Fund for Peace - 2,2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811,0.3136,0.122348905,0.024969995,0.29232,4.169925,-0.43732265
2713N: Legitimacy of the State - Fund for Peace - 2,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI - 718,0.31357,0.3072728,0.078480005,0.31357,4.169925,-0.079354964
2713N: Legitimacy of the State - Fund for Peace - 2,1313: Urban population growth  (annual %) - WDI - 1218,0.31334,0.14368497,0.013099998,0.29692,4.4594316,0.41189203
2713N: Legitimacy of the State - Fund for Peace - 2,0728: External balance on goods and services  (constant LCU) - WDI - 660,0.31294,0.31255773,0.070999995,0.28041,4.169925,-0.019552192
2713N: Legitimacy of the State - Fund for Peace - 2,0029: Cereal yield  (kg per hectare) - WDI - 26,0.31208,0.26794156,0.033869997,0.31208,4.321928,-0.21009149
2713N: Legitimacy of the State - Fund for Peace - 2,2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO - 1729,0.31127,0.25514778,0.051239997,0.2992,4.321928,-0.23690128
2713N: Legitimacy of the State - Fund for Peace - 2,1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229,0.31096,0.14856364,0.055150002,0.31096,4.321928,-0.40298432
2713N: Legitimacy of the State - Fund for Peace - 2,1386: Ores and metals exports  (% of merchandise exports) - WDI - 1291,0.31094,0.30105948,0.15675,0.31094,4.169925,0.09940073
2713N: Legitimacy of the State - Fund for Peace - 2,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO - 1716,0.31042,0.13881093,0.04119,0.29776,4.321928,-0.41425726
2713N: Legitimacy of the State - Fund for Peace - 2,2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817,0.3103,0.08984102,0.051499993,0.28324,4.321928,-0.46953058
2713N: Legitimacy of the State - Fund for Peace - 2,1319: International tourism; receipts  (current US$) - WDI - 1224,0.30978,0.17503427,0.041820005,0.30978,4.321928,-0.3670773
2713N: Legitimacy of the State - Fund for Peace - 2,0665: General government final consumption expenditure  (% of GDP) - WDI - 597,0.30949,0.24411245,0.024869993,0.28957,4.321928,-0.25569034
2713N: Legitimacy of the State - Fund for Peace - 2,0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35,0.30914,0.15114103,0.05837001,0.29538,4.321928,-0.39749083
2713N: Legitimacy of the State - Fund for Peace - 2,2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO - 1715,0.30902,0.1373949,0.07650001,0.29772,4.321928,-0.4142766
2713N: Legitimacy of the State - Fund for Peace - 2,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO - 1736,0.30835,0.22255091,0.03234999,0.30835,4.169925,-0.2929148
2713N: Legitimacy of the State - Fund for Peace - 2,2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO - 1727,0.30775,0.11836493,0.031230003,0.28577,4.321928,-0.43518394
2713N: Legitimacy of the State - Fund for Peace - 2,0694: Gross national expenditure  (constant 2005 US$) - WDI - 626,0.30766,0.2393937,0.065060005,0.30766,4.169925,-0.26127824
2713N: Legitimacy of the State - Fund for Peace - 2,2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO - 1745,0.30728,0.16961621,0.030450001,0.30211,4.321928,-0.37103072
2713N: Legitimacy of the State - Fund for Peace - 2,1074: People practicing open defecation; urban  (% of urban population) - WDI - 990,0.30683,0.25712055,0.10561998,0.30683,4.321928,0.2229561
2713N: Legitimacy of the State - Fund for Peace - 2,0314: Net official development assistance and official aid received  (current US$) - WDI - 306,0.30631,0.2762635,0.081799984,0.28654,4.169925,0.17333928
2713N: Legitimacy of the State - Fund for Peace - 2,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI - 307,0.30631,0.27530125,0.081709996,0.28654,4.169925,0.176093
2713N: Legitimacy of the State - Fund for Peace - 2,2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744,0.30574,0.17367353,0.035500005,0.29145,4.321928,-0.36340952
2713N: Legitimacy of the State - Fund for Peace - 2,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI - 9,0.30506,0.2979035,0.07177,0.28992,4.321928,-0.08459611
2713N: Legitimacy of the State - Fund for Peace - 2,0678: Household final consumption expenditure per capita growth  (annual %) - WDI - 610,0.30468,0.2976108,0.0817,0.2784,4.169925,0.08407862
2713N: Legitimacy of the State - Fund for Peace - 2,1356: ICT goods imports  (% total goods imports) - WDI - 1261,0.30463,0.20775002,0.083480015,0.30463,4.169925,-0.3112555
2713N: Legitimacy of the State - Fund for Peace - 2,0639: Fixed broadband subscriptions - WDI - 580,0.30392,0.2849334,0.047519997,0.30392,4.321928,-0.13779195
2713N: Legitimacy of the State - Fund for Peace - 2,0737: Manufacturing; value added  (current US$) - WDI - 669,0.30375,0.27147618,0.044560015,0.28828,4.321928,-0.17964922
2713N: Legitimacy of the State - Fund for Peace - 2,2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO - 1728,0.30362,0.2077326,0.037640005,0.28451,4.321928,-0.30965692
2713N: Legitimacy of the State - Fund for Peace - 2,0837: Gross savings  (current US$) - WDI - 769,0.30357,0.2756371,0.10877,0.30357,4.169925,-0.16713147
2713N: Legitimacy of the State - Fund for Peace - 2,1374: Computer; communications and other services  (% of commercial service imports) - WDI - 1279,0.30347,0.19708565,0.05050999,0.28672,4.321928,-0.32616612
2713N: Legitimacy of the State - Fund for Peace - 2,0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI - 40,0.30326,0.203411,0.037939996,0.28677,4.321928,-0.31598893
2713N: Legitimacy of the State - Fund for Peace - 2,2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO - 1766,0.30302,0.17028894,0.025820002,0.28667,4.4594316,0.36432275
2713N: Legitimacy of the State - Fund for Peace - 2,0629: Air transport; passengers carried - WDI - 570,0.30262,0.24336824,0.034539998,0.28917,4.321928,-0.24341685
2713N: Legitimacy of the State - Fund for Peace - 2,0735: Agriculture; value added  (constant LCU) - WDI - 667,0.30261,0.30018044,0.040079996,0.28703,4.321928,0.049290583
2713N: Legitimacy of the State - Fund for Peace - 2,0070: Travel services  (% of service exports; BoP) - WDI - 67,0.30216,0.28972724,0.08541,0.2884,4.321928,0.111502275
2713N: Legitimacy of the State - Fund for Peace - 2,1354: Food imports  (% of merchandise imports) - WDI - 1259,0.30177,0.12909621,0.067379996,0.30177,4.169925,0.41554037
2713N: Legitimacy of the State - Fund for Peace - 2,0637: Fixed telephone subscriptions - WDI - 578,0.30151,0.28817922,0.060660005,0.28703,4.4594316,-0.115459025
2713N: Legitimacy of the State - Fund for Peace - 2,0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50,0.30144,0.22205818,0.12050998,0.30144,4.169925,0.2817478
2713N: Legitimacy of the State - Fund for Peace - 2,0318: Net official development assistance received  (current US$) - WDI - 310,0.30081,0.27353612,0.08113,0.28088,4.169925,0.16514806
2713N: Legitimacy of the State - Fund for Peace - 2,0321: Net official development assistance received  (constant 2013 US$) - WDI - 313,0.30081,0.2726192,0.077099994,0.28088,4.169925,0.16790125
2713N: Legitimacy of the State - Fund for Peace - 2,0729: External balance on goods and services  (% of GDP) - WDI - 661,0.30033,0.26739195,0.06343001,0.30033,4.321928,-0.18148844
2713N: Legitimacy of the State - Fund for Peace - 2,2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782,0.29974,0.044988215,0.02042,0.28326,4.321928,-0.5047294
2713N: Legitimacy of the State - Fund for Peace - 2,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI - 1067,0.29962,0.28519267,0.075550005,0.29962,4.321928,0.1201139
2713N: Legitimacy of the State - Fund for Peace - 2,0044: Personal remittances; paid  (current US$) - WDI - 41,0.29905,0.21130192,0.035070002,0.28341,4.321928,-0.296223
2713N: Legitimacy of the State - Fund for Peace - 2,0900: School enrollment; primary; female  (% gross) - WDI - 830,0.2986,0.29677114,0.09590998,0.2986,4.169925,-0.042765126
2713N: Legitimacy of the State - Fund for Peace - 2,1092: Tuberculosis case detection rate  (%; all forms) - WDI - 1007,0.29841,0.1373055,0.03369999,0.28741,4.4594316,-0.40137824
2713N: Legitimacy of the State - Fund for Peace - 2,0674: Household final consumption expenditure  (constant 2005 US$) - WDI - 606,0.29737,0.23561999,0.041319996,0.27977,4.169925,-0.24849546
2713N: Legitimacy of the State - Fund for Peace - 2,2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1747,0.29719,0.20270856,0.046529993,0.28142,4.321928,-0.30737835
2713N: Legitimacy of the State - Fund for Peace - 2,0696: Gross national expenditure  (% of GDP) - WDI - 628,0.29718,0.26024523,0.054979995,0.28504,4.321928,0.19218417
2713N: Legitimacy of the State - Fund for Peace - 2,0856: PPP conversion factor; private consumption  (LCU per international $) - WDI - 787,0.2971,0.26249045,0.06782001,0.27738,4.4594316,0.18603648
2713N: Legitimacy of the State - Fund for Peace - 2,0064: Insurance and financial services  (% of service exports; BoP) - WDI - 61,0.29709,0.16887757,0.031100005,0.29709,4.169925,-0.35806763
