@relation MINE-Indicator-2006TO2013-2713_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
156,'2713N: Legitimacy of the State - Fund for Peace','0433: Population in the largest city  (\% of urban population) - WDI',0.30668,0.269529,0.21744,0.30668,6.087463,0.192745,cluster11
157,'2713N: Legitimacy of the State - Fund for Peace','0551: Cost to export  (US$ per container) - WDI',0.30658,0.187742,0.12752,0.30658,6.209454,0.344728,cluster12
158,'2713N: Legitimacy of the State - Fund for Peace','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.30639,0.121455,0.0368,0.30368,6.169925,-0.430041,cluster5
159,'2713N: Legitimacy of the State - Fund for Peace','0834: GNI per capita  (constant LCU) - WDI',0.30588,0.303433,0.19185,0.30184,6.087463,0.049467,cluster11
160,'2713N: Legitimacy of the State - Fund for Peace','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.30503,0.237776,0.08946,0.30503,6,-0.259334,cluster4
161,'2713N: Legitimacy of the State - Fund for Peace','0767: Adjusted savings: consumption of fixed capital  (\% of GNI) - WDI',0.304,-0.000727,0.04506,0.30155,6.247928,-0.552021,cluster5
162,'2713N: Legitimacy of the State - Fund for Peace','0361: Electric power transmission and distribution losses  (\% of output) - WDI',0.30238,0.170092,0.04302,0.30062,6.044394,0.363715,cluster12
163,'2713N: Legitimacy of the State - Fund for Peace','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.30206,0.27253,0.037,0.30206,6.044394,-0.171843,cluster4
164,'2713N: Legitimacy of the State - Fund for Peace','0371: Energy imports; net  (\% of energy use) - WDI',0.30116,0.248113,0.07417,0.29767,6.044394,-0.23032,cluster4
165,'2713N: Legitimacy of the State - Fund for Peace','0847: Net current transfers from abroad  (current US$) - WDI',0.3008,0.219003,0.0347,0.3008,6,0.286002,cluster12
166,'2713N: Legitimacy of the State - Fund for Peace','0885: School enrollment; preprimary  (\% gross) - WDI',0.30076,-0.009703,0.07483,0.30076,5.857981,-0.557192,cluster5
167,'2713N: Legitimacy of the State - Fund for Peace','1321: International tourism; receipts for passenger transport items  (current US$) - WDI',0.29995,0.152455,0.05422,0.29995,5.954197,-0.384051,cluster5
168,'2713N: Legitimacy of the State - Fund for Peace','0739: Manufacturing; value added  (constant 2005 US$) - WDI',0.29962,0.195282,0.05559,0.29631,6.087463,-0.323015,cluster4
169,'2713N: Legitimacy of the State - Fund for Peace','0569: Cost to import  (US$ per container) - WDI',0.29951,0.167201,0.10843,0.29951,6.209454,0.363744,cluster12
170,'2713N: Legitimacy of the State - Fund for Peace','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.2982,0.082987,0.02725,0.29638,6.129283,-0.46391,cluster5
171,'2713N: Legitimacy of the State - Fund for Peace','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.29793,0.279844,0.16923,0.28977,6.087463,0.134484,cluster10
172,'2713N: Legitimacy of the State - Fund for Peace','0756: Services; etc.; value added  (constant 2005 US$) - WDI',0.29791,0.221786,0.03904,0.29791,6,-0.275906,cluster4
173,'2713N: Legitimacy of the State - Fund for Peace','0735: Agriculture; value added  (constant LCU) - WDI',0.29697,0.295045,0.11889,0.29302,6.169925,0.04387,cluster10
174,'2713N: Legitimacy of the State - Fund for Peace','0797: Gross value added at factor cost  (constant LCU) - WDI',0.29639,0.295986,0.18527,0.29207,6.087463,0.020091,cluster10
175,'2713N: Legitimacy of the State - Fund for Peace','0716: Gross capital formation  (constant 2005 US$) - WDI',0.2957,0.239795,0.06836,0.29251,6.044394,-0.236442,cluster4
176,'2713N: Legitimacy of the State - Fund for Peace','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.29447,0.155824,0.06157,0.29447,6.087463,-0.372352,cluster0
177,'2713N: Legitimacy of the State - Fund for Peace','0923: Repeaters; primary; total  (\% of total enrollment) - WDI',0.29437,0.141069,0.11402,0.29437,5.954197,0.391537,cluster12
178,'2713N: Legitimacy of the State - Fund for Peace','1319: International tourism; receipts  (current US$) - WDI',0.29357,0.150919,0.02325,0.29078,6.209454,-0.377692,cluster0
179,'2713N: Legitimacy of the State - Fund for Peace','1897: Fixed-telephone subscriptions - ITU',0.2926,0.282592,0.12018,0.28968,6.247928,-0.100039,cluster10
180,'2713N: Legitimacy of the State - Fund for Peace','1952: Number of neonatal deaths (thousands) - WHO',0.29244,0.284731,0.03363,0.29242,6.247928,0.087799,cluster10
181,'2713N: Legitimacy of the State - Fund for Peace','1323: International tourism; receipts for travel items  (current US$) - WDI',0.29241,0.146722,0.0292,0.29241,6.169925,-0.381691,cluster0
182,'2713N: Legitimacy of the State - Fund for Peace','1311: Rural population growth  (annual \%) - WDI',0.29194,0.132362,0.09057,0.29194,6.247928,0.399473,cluster12
183,'2713N: Legitimacy of the State - Fund for Peace','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO',0.2919,0.19588,0.05045,0.28892,6.169925,-0.30987,cluster0
184,'2713N: Legitimacy of the State - Fund for Peace','0848: Net current transfers from abroad  (current LCU) - WDI',0.29173,0.285934,0.05957,0.29173,6.087463,0.076133,cluster10
185,'2713N: Legitimacy of the State - Fund for Peace','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.2902,0.091901,0.06818,0.2902,6.129283,-0.445308,cluster5
186,'2713N: Legitimacy of the State - Fund for Peace','1266: Refugee population by country or territory of origin - WDI',0.28997,0.239619,0.04104,0.28997,6.247928,0.22439,cluster10
187,'2713N: Legitimacy of the State - Fund for Peace','0898: Pupil-teacher ratio; primary - WDI',0.28923,0.052052,0.06868,0.28923,5.954197,0.487009,cluster12
188,'2713N: Legitimacy of the State - Fund for Peace','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.28911,0.137655,0.03793,0.28901,6.169925,-0.389172,cluster0
189,'2713N: Legitimacy of the State - Fund for Peace','1217: Labor force participation rate; total (\% of total population ages 15+)  (modeled ILO estimate) - WDI',0.28883,0.273412,0.13507,0.28662,6.247928,0.124171,cluster10
190,'2713N: Legitimacy of the State - Fund for Peace','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.28858,0.286227,0.04066,0.28858,6.129283,-0.048508,cluster10
191,'2713N: Legitimacy of the State - Fund for Peace','1150: Employment to population ratio; 15+; female (\%)  (modeled ILO estimate) - WDI',0.28677,0.286416,0.13404,0.28677,6.209454,-0.018817,cluster10
192,'2713N: Legitimacy of the State - Fund for Peace','0637: Fixed telephone subscriptions - WDI',0.28628,0.27596,0.11513,0.28628,6.247928,-0.10159,cluster10
193,'2713N: Legitimacy of the State - Fund for Peace','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO',0.28628,0.105791,0.04134,0.28628,6.087463,-0.42484,cluster0
194,'2713N: Legitimacy of the State - Fund for Peace','0812: GDP per capita  (constant LCU) - WDI',0.28609,0.284646,0.18673,0.28277,6.247928,0.038006,cluster10
195,'2713N: Legitimacy of the State - Fund for Peace','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.28523,0.102443,0.03714,0.28281,6,-0.427536,cluster0
196,'2713N: Legitimacy of the State - Fund for Peace','0741: Manufacturing; value added  (constant LCU) - WDI',0.28488,0.284554,0.17903,0.28488,6.129283,0.01805,cluster10
197,'2713N: Legitimacy of the State - Fund for Peace','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.28332,0.145444,0.03968,0.28332,6.044394,-0.371317,cluster0
198,'2713N: Legitimacy of the State - Fund for Peace','0816: Total natural resources rents  (\% of GDP) - WDI',0.2824,0.139277,0.05063,0.2824,6.209454,0.378317,cluster12
199,'2713N: Legitimacy of the State - Fund for Peace','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO',0.28236,0.027433,0.03533,0.28236,6.087463,-0.504903,cluster0
200,'2713N: Legitimacy of the State - Fund for Peace','0853: PPP conversion factor; GDP  (LCU per international $) - WDI',0.28206,0.256569,0.13348,0.27918,6.247928,0.159659,cluster10
201,'2713N: Legitimacy of the State - Fund for Peace','0927: Primary education; teachers - WDI',0.28205,0.281022,0.16369,0.28205,5.954197,0.032058,cluster10
202,'2713N: Legitimacy of the State - Fund for Peace','0774: Adjusted savings: natural resources depletion  (\% of GNI) - WDI',0.28179,0.153263,0.03864,0.28179,6.169925,0.358507,cluster12
203,'2713N: Legitimacy of the State - Fund for Peace','1232: Labor force; total - WDI',0.28164,0.281376,0.17352,0.27872,6.247928,0.016236,cluster10
204,'2713N: Legitimacy of the State - Fund for Peace','0376: Fossil fuel energy consumption  (\% of total) - WDI',0.28132,0.242556,0.12346,0.28132,6.044394,-0.196887,cluster10
205,'2713N: Legitimacy of the State - Fund for Peace','0691: Gross national expenditure deflator  (base year varies by country) - WDI',0.28079,0.247999,0.04707,0.27796,6.129283,0.181083,cluster10
206,'2713N: Legitimacy of the State - Fund for Peace','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.28049,0.141209,0.03794,0.28049,6.044394,-0.373204,cluster0
207,'2713N: Legitimacy of the State - Fund for Peace','0578: Time required to start a business  (days) - WDI',0.28022,0.238916,0.12403,0.28022,6.169925,0.203234,cluster10
208,'2713N: Legitimacy of the State - Fund for Peace','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.28001,0.137328,0.0398,0.28001,6.087463,-0.377732,cluster0
209,'2713N: Legitimacy of the State - Fund for Peace','0827: GNI  (constant LCU) - WDI',0.27884,0.277846,0.16205,0.27569,6.087463,0.031529,cluster10
210,'2713N: Legitimacy of the State - Fund for Peace','0802: GDP  (constant 2005 US$) - WDI',0.27839,0.198612,0.04339,0.27839,6.129283,-0.28245,cluster0
211,'2713N: Legitimacy of the State - Fund for Peace','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.27836,0.12618,0.02357,0.2774,6.129283,-0.390103,cluster0
212,'2713N: Legitimacy of the State - Fund for Peace','0036: Service imports  (BoP; current US$) - WDI',0.27729,0.072149,0.02351,0.27729,6,-0.452924,cluster0
213,'2713N: Legitimacy of the State - Fund for Peace','0946: Secondary education; general pupils  (\% female) - WDI',0.27708,0.113983,0.06137,0.2746,6.087463,-0.403853,cluster0
214,'2713N: Legitimacy of the State - Fund for Peace','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI',0.27601,0.169884,0.06307,0.27601,5.954197,0.32577,cluster12
215,'2713N: Legitimacy of the State - Fund for Peace','0587: Total tax rate  (\% of commercial profits) - WDI',0.27594,0.249444,0.19463,0.27594,6.169925,0.162777,cluster10
216,'2713N: Legitimacy of the State - Fund for Peace','1301: Population growth  (annual \%) - WDI',0.27576,0.199952,0.08096,0.27576,6.247928,0.275332,cluster12
217,'2713N: Legitimacy of the State - Fund for Peace','1375: Commercial service imports  (current US$) - WDI',0.27575,0.061506,0.02518,0.27575,6.087463,-0.462865,cluster0
218,'2713N: Legitimacy of the State - Fund for Peace','0794: Gross value added at factor cost  (current US$) - WDI',0.27562,0.186502,0.05483,0.27562,6,-0.298527,cluster0
219,'2713N: Legitimacy of the State - Fund for Peace','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.27513,0.174939,0.05064,0.27513,6.044394,-0.316529,cluster0
220,'2713N: Legitimacy of the State - Fund for Peace','1075: People practicing open defecation  (\% of population) - WDI',0.27407,0.150826,0.02232,0.27407,6.209454,0.351061,cluster12
221,'2713N: Legitimacy of the State - Fund for Peace','0804: GDP  (constant LCU) - WDI',0.27354,0.273049,0.16576,0.27081,6.247928,0.022151,cluster10
222,'2713N: Legitimacy of the State - Fund for Peace','0008: Arable land  (\% of land area) - WDI',0.27335,0.266629,0.15965,0.27335,6.247928,-0.081981,cluster10
223,'2713N: Legitimacy of the State - Fund for Peace','0896: Primary education; pupils - WDI',0.27247,0.268939,0.1408,0.27247,6.129283,0.059419,cluster10
224,'2713N: Legitimacy of the State - Fund for Peace','0846: Net taxes on products  (constant LCU) - WDI',0.27241,0.271241,0.14688,0.26811,6.044394,-0.034187,cluster10
225,'2713N: Legitimacy of the State - Fund for Peace','0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.272,0.256108,0.18257,0.26868,6.044394,0.126065,cluster10
226,'2713N: Legitimacy of the State - Fund for Peace','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.27181,0.184151,0.0784,0.27181,6.087463,-0.296073,cluster0
227,'2713N: Legitimacy of the State - Fund for Peace','0585: Tax payments  (number) - WDI',0.27052,0.082401,0.03923,0.27052,6.044394,0.433727,cluster12
228,'2713N: Legitimacy of the State - Fund for Peace','0485: Lending interest rate  (\%) - WDI',0.26982,0.10917,0.04327,0.26982,5.954197,0.400812,cluster12
229,'2713N: Legitimacy of the State - Fund for Peace','1404: High-technology exports  (\% of manufactured exports) - WDI',0.26875,0.165985,0.02337,0.26807,6.044394,-0.32057,cluster0
230,'2713N: Legitimacy of the State - Fund for Peace','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.26874,0.170746,0.02507,0.26874,6,-0.31304,cluster0
231,'2713N: Legitimacy of the State - Fund for Peace','0791: GDP deflator  (base year varies by country) - WDI',0.26865,0.240653,0.05726,0.26611,6.247928,0.167322,cluster10
232,'2713N: Legitimacy of the State - Fund for Peace','0594: Scientific and technical journal articles - WDI',0.26823,0.203771,0.03556,0.26823,6.044394,-0.253887,cluster0
233,'2713N: Legitimacy of the State - Fund for Peace','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.26816,0.10596,0.02674,0.26816,6,-0.40274,cluster0
234,'2713N: Legitimacy of the State - Fund for Peace','1313: Urban population growth  (annual \%) - WDI',0.26811,0.147983,0.06011,0.26811,6.247928,0.346594,cluster12
235,'2713N: Legitimacy of the State - Fund for Peace','0676: Household final consumption expenditure  (constant LCU) - WDI',0.26772,0.266052,0.15122,0.26445,6.087463,0.040836,cluster10
236,'2713N: Legitimacy of the State - Fund for Peace','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.26747,0.11194,0.05481,0.26747,5.321928,-0.394373,cluster9
237,'2713N: Legitimacy of the State - Fund for Peace','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.26745,0.074622,0.03006,0.26745,6.129283,-0.439122,cluster0
238,'2713N: Legitimacy of the State - Fund for Peace','0902: Gross intake ratio in first grade of primary education; female  (\% of relevant age group) - WDI',0.26699,0.254375,0.1291,0.26296,6,0.112315,cluster10
239,'2713N: Legitimacy of the State - Fund for Peace','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.26562,0.033879,0.04391,0.2625,6.129283,-0.481394,cluster0
240,'2713N: Legitimacy of the State - Fund for Peace','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.26499,0.097418,0.03082,0.26365,6.169925,-0.409355,cluster0
241,'2713N: Legitimacy of the State - Fund for Peace','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.26466,0.130239,0.03297,0.26466,6.209454,-0.366635,cluster0
242,'2713N: Legitimacy of the State - Fund for Peace','1317: International tourism; number of arrivals - WDI',0.26463,0.145016,0.03984,0.26203,6.209454,-0.345853,cluster0
243,'2713N: Legitimacy of the State - Fund for Peace','1101: Health expenditure; public  (\% of total health expenditure) - WDI',0.26427,0.029619,0.04256,0.26427,6.247928,-0.484408,cluster0
244,'2713N: Legitimacy of the State - Fund for Peace','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.26425,0.138256,0.03666,0.26106,6.169925,-0.354957,cluster0
245,'2713N: Legitimacy of the State - Fund for Peace','1104: Health expenditure; total  (\% of GDP) - WDI',0.26417,-0.023261,0.02877,0.26417,6.129283,-0.536126,cluster0
246,'2713N: Legitimacy of the State - Fund for Peace','1092: Tuberculosis case detection rate  (\%; all forms) - WDI',0.26394,0.055474,0.06555,0.26394,6.247928,-0.456581,cluster0
247,'2713N: Legitimacy of the State - Fund for Peace','0029: Cereal yield  (kg per hectare) - WDI',0.26354,0.203731,0.03584,0.26354,6.209454,-0.244558,cluster0
248,'2713N: Legitimacy of the State - Fund for Peace','0745: Industry; value added  (constant 2005 US$) - WDI',0.26349,0.206095,0.08146,0.26349,6.129283,-0.239572,cluster10
249,'2713N: Legitimacy of the State - Fund for Peace','1305: Population; female  (\% of total) - WDI',0.26348,0.252653,0.11618,0.26348,6.247928,-0.104053,cluster10
250,'2713N: Legitimacy of the State - Fund for Peace','0737: Manufacturing; value added  (current US$) - WDI',0.26337,0.221663,0.05368,0.26337,6.129283,-0.204224,cluster0
251,'2713N: Legitimacy of the State - Fund for Peace','0821: Gross domestic income  (constant LCU) - WDI',0.26283,0.26156,0.15413,0.25918,6.129283,0.035637,cluster10
252,'2713N: Legitimacy of the State - Fund for Peace','1231: Labor force; female  (\% of total labor force) - WDI',0.26252,0.219514,0.11917,0.25919,6.247928,-0.20738,cluster10
253,'2713N: Legitimacy of the State - Fund for Peace','0829: GNI; PPP  (constant 2011 international $) - WDI',0.26227,0.230372,0.08592,0.25841,6.087463,-0.178601,cluster10
254,'2713N: Legitimacy of the State - Fund for Peace','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.26168,0.25995,0.14328,0.26168,6.044394,0.041594,cluster10
255,'2713N: Legitimacy of the State - Fund for Peace','0432: Population in largest city - WDI',0.26121,0.252118,0.15207,0.26121,6.087463,-0.09535,cluster10
256,'2713N: Legitimacy of the State - Fund for Peace','1361: Merchandise imports  (current US$) - WDI',0.26088,0.127554,0.02459,0.26088,6.247928,-0.365139,cluster0
257,'2713N: Legitimacy of the State - Fund for Peace','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.26084,0.169331,0.02148,0.25832,6.247928,-0.302505,cluster0
258,'2713N: Legitimacy of the State - Fund for Peace','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.26068,0.079218,0.02094,0.25995,6.169925,-0.425984,cluster0
259,'2713N: Legitimacy of the State - Fund for Peace','0720: Imports of goods and services  (current US$) - WDI',0.26018,0.113071,0.0212,0.25732,6.209454,-0.383548,cluster0
260,'2713N: Legitimacy of the State - Fund for Peace','0033: Imports of goods and services  (BoP; current US$) - WDI',0.26006,0.113652,0.02646,0.26006,6,-0.382632,cluster0
261,'2713N: Legitimacy of the State - Fund for Peace','1073: People practicing open defecation; rural  (\% of rural population) - WDI',0.25988,0.131625,0.02833,0.2595,6.209454,0.358127,cluster12
262,'2713N: Legitimacy of the State - Fund for Peace','1096: Out-of-pocket health expenditure  (\% of total expenditure on health) - WDI',0.25963,0.002406,0.0367,0.25963,6.247928,0.507172,cluster12
263,'2713N: Legitimacy of the State - Fund for Peace','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.25935,0.12593,0.02703,0.25935,6.247928,-0.365268,cluster0
264,'2713N: Legitimacy of the State - Fund for Peace','0627: Air transport; registered carrier departures worldwide - WDI',0.25921,0.206737,0.04204,0.25628,6.087463,-0.229069,cluster0
265,'2713N: Legitimacy of the State - Fund for Peace','0897: Primary education; pupils  (\% female) - WDI',0.25886,0.160768,0.09041,0.25608,6.129283,-0.313196,cluster0
266,'2713N: Legitimacy of the State - Fund for Peace','0903: Gross intake ratio in first grade of primary education; male  (\% of relevant age group) - WDI',0.25849,0.212514,0.09966,0.25559,6,0.21442,cluster10
267,'2713N: Legitimacy of the State - Fund for Peace','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.25796,0.169125,0.03641,0.25796,6.044394,-0.298053,cluster0
268,'2713N: Legitimacy of the State - Fund for Peace','0472: Broad money  (\% of GDP) - WDI',0.25782,0.061644,0.06325,0.25488,6.087463,-0.442918,cluster0
269,'2713N: Legitimacy of the State - Fund for Peace','0629: Air transport; passengers carried - WDI',0.25763,0.199329,0.05544,0.25489,6.087463,-0.241456,cluster0
270,'2713N: Legitimacy of the State - Fund for Peace','0035: Goods imports  (BoP; current US$) - WDI',0.25739,0.129444,0.02252,0.25461,6.169925,-0.357696,cluster0
271,'2713N: Legitimacy of the State - Fund for Peace','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.25723,0.201335,0.04011,0.25723,6.129283,-0.236422,cluster0
272,'2713N: Legitimacy of the State - Fund for Peace','0009: Land under cereal production  (hectares) - WDI',0.25722,0.256742,0.15139,0.25387,6.247928,-0.021856,cluster10
273,'2713N: Legitimacy of the State - Fund for Peace','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.25721,0.247417,0.02722,0.25348,6.044394,-0.098958,cluster10
274,'2713N: Legitimacy of the State - Fund for Peace','0065: Goods exports  (BoP; current US$) - WDI',0.25586,0.135092,0.03658,0.25237,6.169925,-0.347518,cluster0
275,'2713N: Legitimacy of the State - Fund for Peace','0758: Services; etc.; value added  (constant LCU) - WDI',0.2557,0.255131,0.14671,0.25218,6.169925,0.023849,cluster10
276,'2713N: Legitimacy of the State - Fund for Peace','0690: Final consumption expenditure  (constant LCU) - WDI',0.25566,0.254347,0.14521,0.25566,6.087463,0.03623,cluster10
277,'2713N: Legitimacy of the State - Fund for Peace','1154: Employment to population ratio; 15+; total (\%)  (modeled ILO estimate) - WDI',0.25561,0.243111,0.11239,0.25561,6.209454,0.111797,cluster10
278,'2713N: Legitimacy of the State - Fund for Peace','0044: Personal remittances; paid  (current US$) - WDI',0.25531,0.178263,0.06474,0.25531,6.129283,-0.277573,cluster0
279,'2713N: Legitimacy of the State - Fund for Peace','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI',0.25463,0.245059,0.03339,0.25138,6.044394,-0.097832,cluster10
280,'2713N: Legitimacy of the State - Fund for Peace','0671: Household final consumption expenditure; etc.  (\% of GDP) - WDI',0.25428,0.189815,0.07054,0.25173,6.169925,0.253901,cluster10
281,'2713N: Legitimacy of the State - Fund for Peace','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.25428,0.052957,0.03438,0.25428,6.087463,-0.448691,cluster0
282,'2713N: Legitimacy of the State - Fund for Peace','1207: Labor force participation rate; female (\% of female population ages 15-64)  (modeled ILO estimate) - WDI',0.25417,0.199359,0.06603,0.25163,6.247928,-0.234118,cluster0
283,'2713N: Legitimacy of the State - Fund for Peace','0063: Exports of goods and services  (BoP; current US$) - WDI',0.25412,0.103595,0.03023,0.25147,6.169925,-0.387976,cluster0
284,'2713N: Legitimacy of the State - Fund for Peace','0798: Forest rents  (\% of GDP) - WDI',0.25407,0.181335,0.10702,0.25156,6.247928,0.269694,cluster10
285,'2713N: Legitimacy of the State - Fund for Peace','0697: Exports of goods and services  (current US$) - WDI',0.25355,0.101679,0.03932,0.25102,6.209454,-0.389706,cluster0
286,'2713N: Legitimacy of the State - Fund for Peace','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI',0.25312,0.225869,0.11975,0.25312,6,0.165078,cluster10
287,'2713N: Legitimacy of the State - Fund for Peace','0477: Money and quasi money  as \% of GDP (M2) - WDI',0.25236,0.055668,0.04862,0.25236,6.087463,-0.443499,cluster0
288,'2713N: Legitimacy of the State - Fund for Peace','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.25211,0.116772,0.06414,0.25211,5.954197,-0.367883,cluster0
289,'2713N: Legitimacy of the State - Fund for Peace','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.25205,0.045594,0.03478,0.25205,6.129283,-0.454375,cluster0
290,'2713N: Legitimacy of the State - Fund for Peace','1325: International tourism; expenditures  (current US$) - WDI',0.25121,0.094274,0.04735,0.25121,6.169925,-0.396151,cluster0
291,'2713N: Legitimacy of the State - Fund for Peace','0754: Services; etc.; value added  (current US$) - WDI',0.25109,0.174185,0.05571,0.25109,6.169925,-0.277318,cluster0
292,'2713N: Legitimacy of the State - Fund for Peace','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.25101,0.072912,0.02193,0.25101,6.129283,-0.422016,cluster0
293,'2713N: Legitimacy of the State - Fund for Peace','0818: Gross domestic savings  (current LCU) - WDI',0.25061,0.24695,0.14108,0.25061,6.169925,0.0605,cluster10
294,'2713N: Legitimacy of the State - Fund for Peace','0685: Final consumption expenditure; etc.  (constant LCU) - WDI',0.25048,0.249372,0.13613,0.24426,6.108524,0.033293,cluster10
295,'2713N: Legitimacy of the State - Fund for Peace','0727: External balance on goods and services  (current LCU) - WDI',0.2491,0.24743,0.14381,0.24641,6.209454,0.040868,cluster10
296,'2713N: Legitimacy of the State - Fund for Peace','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.2488,0.153473,0.04208,0.24553,6.169925,-0.308751,cluster0
297,'2713N: Legitimacy of the State - Fund for Peace','0732: Agriculture; value added  (current LCU) - WDI',0.24819,0.243979,0.07733,0.24819,6.169925,0.064894,cluster10
298,'2713N: Legitimacy of the State - Fund for Peace','0545: Private credit bureau coverage  (\% of adults) - WDI',0.24775,-0.060592,0.04721,0.24775,6.129283,-0.555285,cluster0
299,'2713N: Legitimacy of the State - Fund for Peace','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI',0.24772,0.180488,0.12295,0.24772,6.209454,0.259292,cluster10
300,'2713N: Legitimacy of the State - Fund for Peace','0639: Fixed broadband subscriptions - WDI',0.2474,0.222228,0.02474,0.2449,6.209454,-0.158655,cluster10
301,'2713N: Legitimacy of the State - Fund for Peace','1900: Fixed-broadband subscriptions - ITU',0.24666,0.221871,0.02587,0.24666,6.169925,-0.157446,cluster10
302,'2713N: Legitimacy of the State - Fund for Peace','0817: Gross domestic savings  (current US$) - WDI',0.24647,0.204588,0.03687,0.24647,6.169925,-0.204651,cluster0
303,'2713N: Legitimacy of the State - Fund for Peace','0695: Gross national expenditure  (constant LCU) - WDI',0.24621,0.244935,0.13413,0.23985,6.108524,0.035706,cluster10
304,'2713N: Legitimacy of the State - Fund for Peace','0055: Net secondary income  (BoP; current US$) - WDI',0.24583,0.132721,0.04374,0.24285,6.169925,0.336316,cluster12
305,'2713N: Legitimacy of the State - Fund for Peace','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.24549,0.241065,0.04342,0.24185,6.129283,-0.066518,cluster10
306,'2713N: Legitimacy of the State - Fund for Peace','1314: Urban population - WDI',0.24508,0.243838,0.16193,0.24508,6.247928,-0.035235,cluster10
307,'2713N: Legitimacy of the State - Fund for Peace','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.245,0.08572,0.04463,0.245,6.129283,-0.399099,cluster0
308,'2713N: Legitimacy of the State - Fund for Peace','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.24469,0.034524,0.03943,0.24469,6.044394,-0.458439,cluster0
309,'2713N: Legitimacy of the State - Fund for Peace','0056: Net capital account  (BoP; current US$) - WDI',0.24456,0.242471,0.05386,0.24456,6.044394,0.045702,cluster10
310,'2713N: Legitimacy of the State - Fund for Peace','0999: Proportion of seats held by women in national parliaments  (\%) - WDI',0.24398,0.110285,0.10197,0.23965,6.247928,-0.365643,cluster7
311,'2713N: Legitimacy of the State - Fund for Peace','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.24396,0.092353,0.03547,0.24396,6.044394,-0.389367,cluster0
312,'2713N: Legitimacy of the State - Fund for Peace','0660: General government final consumption expenditure  (current US$) - WDI',0.24391,0.146399,0.03786,0.24094,6.169925,-0.312267,cluster0
