@relation MINE-Indicator-2011-0811_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
243,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0492: Domestic credit to private sector  (\% of GDP) - WDI - 441',0.27368,0.24184,0.02282,0.25933,4.584962,-0.178438,cluster3
244,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0341: PPG; multilateral concessional  (TDS; current US$) - WDI - 333',0.27356,0.264789,0.05049,0.25496,4.169925,0.093653,cluster4
245,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0808: GDP per capita  (current US$) - WDI - 740',0.27339,0.254415,0.02394,0.27339,4.584962,-0.137749,cluster3
246,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1278: Birth rate; crude  (per 1;000 people) - WDI - 1185',0.27329,0.267694,0.02227,0.27329,4.584962,0.074808,cluster3
247,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1899: Percentage of Individuals using the Internet (\%) - ITU - 1657',0.27321,0.231752,0.01937,0.25788,4.459432,-0.203611,cluster3
248,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0761: Adjusted savings: education expenditure  (\% of GNI) - WDI - 693',0.27288,0.259461,0.06109,0.25878,4.584962,-0.115841,cluster4
249,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI - 158',0.27229,0.267477,0.02624,0.2512,4.169925,0.069373,cluster4
250,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI - 254',0.27179,0.266893,0.0552,0.24713,4.169925,0.06998,cluster4
251,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0931: Adjusted net enrollment rate; primary; male  (\% of primary school age children) - WDI - 861',0.27164,0.25222,0.10831,0.27164,4.169925,0.139355,cluster1
252,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0936: Children out of school; male  (\% of male primary school age) - WDI - 866',0.27164,0.252222,0.10831,0.27164,4.169925,-0.139349,cluster1
253,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0932: Children out of school; primary - WDI - 862',0.27153,0.264475,0.02663,0.25507,4.321928,0.083997,cluster4
254,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0165: PPG; IBRD  (DIS; current US$) - WDI - 160',0.27148,0.267487,0.039,0.24927,4.169925,0.063194,cluster4
255,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.27142,0.27014,0.08856,0.27142,4.321928,-0.035777,cluster4
256,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.2714,0.267648,0.04816,0.2714,4.321928,-0.06125,cluster4
257,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1368: Merchandise imports from low- and middle-income economies in South Asia  (\% of total merchandise imports) - WDI - 1273',0.27139,0.268902,0.08601,0.25713,4.584962,0.049883,cluster4
258,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0230: IMF charges  (INT; current US$) - WDI - 222',0.27133,0.270963,0.06272,0.24307,4.169925,0.019165,cluster4
259,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1074: People practicing open defecation; urban  (\% of urban population) - WDI - 990',0.27121,0.210845,0.04149,0.25144,4.584962,-0.245693,cluster3
260,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0768: Adjusted savings: mineral depletion  (current US$) - WDI - 700',0.27112,0.269706,0.10106,0.27112,4.459432,0.037605,cluster4
261,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0817: Gross domestic savings  (current US$) - WDI - 749',0.27102,0.270743,0.09699,0.256,4.584962,0.016634,cluster4
262,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0728: External balance on goods and services  (constant LCU) - WDI - 660',0.27051,0.269772,0.05438,0.25014,4.169925,0.027173,cluster4
263,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2708: Demographic Pressures - Fund for Peace - 1703',0.27031,0.25301,0.02849,0.27031,4.321928,0.131531,cluster4
264,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0026: Food production index  (2004-2006 = 100) - WDI - 23',0.27002,0.262723,0.02668,0.27002,4.584962,0.085426,cluster4
265,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0238: PPG; multilateral concessional  (INT; current US$) - WDI - 230',0.26992,0.26583,0.08822,0.24897,4.169925,0.063955,cluster4
266,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0740: Manufacturing; value added  (annual \% growth) - WDI - 672',0.26987,0.180947,0.02497,0.26987,4.459432,0.2982,cluster3
267,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.26979,0.267827,0.12263,0.26979,4.321928,-0.044309,cluster1
268,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784',0.26963,0.267233,0.08538,0.26963,4.321928,-0.048958,cluster4
269,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI - 39',0.26951,0.268199,0.05057,0.25332,4.584962,-0.036211,cluster4
270,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0529: Goods and services expense  (\% of expense) - WDI - 478',0.2695,0.211817,0.04687,0.2695,4.169925,0.240173,cluster1
271,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281',0.26941,0.267769,0.04081,0.26941,4.321928,0.040514,cluster4
272,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0065: Goods exports  (BoP; current US$) - WDI - 62',0.26927,0.268278,0.0796,0.25359,4.584962,-0.031492,cluster4
273,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1216: Labor force participation rate; total (\% of total population ages 15+)  (national estimate) - WDI - 1129',0.26926,0.221884,0.03874,0.2354,4.169925,0.21766,cluster4
274,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1016: Prevalence of anemia among children  (\% of children under 5) - WDI - 943',0.26923,0.260669,0.05043,0.25796,4.584962,0.092528,cluster4
275,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1412: Account at a financial institution  (\% age 15+) - WDI - 1317',0.26923,0.127769,0.0113,0.24439,4.321928,-0.376112,cluster0
276,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0347: PPG; other private creditors  (TDS; current US$) - WDI - 339',0.26899,0.25397,0.07367,0.24177,4.169925,0.122556,cluster4
277,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0117: PPG; bilateral concessional  (AMT; current US$) - WDI - 114',0.26885,0.259018,0.02644,0.23731,4.169925,0.099159,cluster4
278,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0460: Domestic credit to private sector by banks  (\% of GDP) - WDI - 409',0.26858,0.228525,0.03212,0.25568,4.584962,-0.200136,cluster3
279,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0744: Industry; value added  (current LCU) - WDI - 676',0.26831,0.262452,0.02067,0.24484,4.459432,-0.076536,cluster4
280,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0270: Net financial flows; IDA  (NFL; current US$) - WDI - 262',0.26829,0.268284,0.06891,0.26829,4.169925,-0.002414,cluster4
281,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229',0.26806,0.266805,0.06569,0.25083,4.584962,-0.035431,cluster4
282,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO - 1814',0.26806,0.260823,0.09351,0.2447,4.169925,-0.085073,cluster4
283,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0054: Reserves and related items  (BoP; current US$) - WDI - 51',0.26803,0.265848,0.03861,0.24408,4.459432,0.046707,cluster4
284,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0159: IMF purchases  (DIS; current US$) - WDI - 154',0.26796,0.265736,0.10556,0.24418,4.169925,0.047164,cluster4
285,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0280: PNG; bonds  (NFL; current US$) - WDI - 272',0.26778,0.263705,0.09235,0.24222,4.169925,0.063837,cluster4
286,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0310: PNG; bonds  (NTR; current US$) - WDI - 302',0.26778,0.263874,0.07731,0.24222,4.169925,0.062494,cluster4
287,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI - 834',0.26777,0.258295,0.03761,0.26777,4.321928,0.097337,cluster4
288,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0799: Mineral rents  (\% of GDP) - WDI - 731',0.26767,0.264922,0.02702,0.26767,4.584962,0.052424,cluster4
289,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0842: Net income from abroad  (current LCU) - WDI - 774',0.26765,0.266994,0.0683,0.2518,4.459432,-0.025623,cluster4
290,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0231: Interest payments on external debt; long-term  (INT; current US$) - WDI - 223',0.26753,0.263856,0.03306,0.23253,4.169925,0.060611,cluster4
291,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI - 273',0.26743,0.262265,0.06111,0.24142,4.169925,0.071867,cluster4
292,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0850: Terms of trade adjustment  (constant LCU) - WDI - 782',0.26726,0.261517,0.03553,0.24453,4.321928,-0.075782,cluster4
293,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU - 1659',0.26701,0.249121,0.03957,0.24852,4.459432,-0.133751,cluster4
294,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0138: Principal rescheduled  (current US$) - WDI - 135',0.26689,0.262433,0.15106,0.24106,4.169925,0.06676,cluster1
295,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0818: Gross domestic savings  (current LCU) - WDI - 750',0.26676,0.263634,0.06294,0.26676,4.321928,-0.055907,cluster4
296,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0676: Household final consumption expenditure  (constant LCU) - WDI - 608',0.26649,0.265751,0.0294,0.24539,4.321928,0.027184,cluster4
297,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO - 1812',0.26642,0.26289,0.04531,0.23947,4.169925,-0.059411,cluster4
298,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0755: Services; etc.; value added  (current LCU) - WDI - 687',0.26628,0.259028,0.05214,0.24429,4.459432,-0.085159,cluster4
299,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0475: Money  (current LCU) - WDI - 424',0.26624,0.264497,0.09231,0.24767,4.321928,-0.041745,cluster4
300,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0017: Forest area  (\% of land area) - WDI - 18',0.26616,0.256215,0.03812,0.26616,4.584962,-0.099725,cluster4
301,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0350: Undisbursed external debt; total  (UND; current US$) - WDI - 342',0.26607,0.261493,0.0353,0.24742,4.169925,0.067653,cluster4
302,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0144: Commitments; official creditors  (COM; current US$) - WDI - 141',0.26574,0.259655,0.05119,0.23816,4.169925,0.078008,cluster4
303,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0132: PPG; other private creditors  (AMT; current US$) - WDI - 129',0.26555,0.250279,0.07281,0.23802,4.169925,0.123576,cluster4
304,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2711: Uneven Development - Fund for Peace - 1706',0.26554,0.23516,0.05082,0.26554,4.321928,0.174297,cluster4
305,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI - 283',0.26503,0.265023,0.08044,0.26503,4.169925,0.002701,cluster4
306,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0225: PPG; bilateral  (INT; current US$) - WDI - 217',0.26459,0.25702,0.07407,0.23898,4.169925,0.087004,cluster4
307,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0638: Fixed telephone subscriptions  (per 100 people) - WDI - 579',0.26441,0.248891,0.02669,0.26441,4.584962,-0.124577,cluster4
308,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0104: Net bilateral aid flows from DAC donors; Korea; Rep.  (current US$) - WDI - 101',0.26414,0.264078,0.05544,0.24795,4.321928,0.007871,cluster4
309,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621',0.26408,0.261066,0.07265,0.26408,4.321928,-0.054902,cluster4
310,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.26407,0.26265,0.08056,0.24559,4.584962,-0.037679,cluster4
311,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0335: Public and publicly guaranteed debt service  (\% of GNI) - WDI - 327',0.264,0.231056,0.03721,0.2376,4.169925,-0.181505,cluster4
312,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0732: Agriculture; value added  (current LCU) - WDI - 664',0.26386,0.263738,0.05855,0.24844,4.459432,0.011028,cluster4
313,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0423: CO2 emissions from transport  (\% of total fuel combustion) - WDI - 394',0.26356,0.260731,0.07945,0.26356,4.321928,0.053184,cluster4
314,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0297: PPG; bilateral  (NTR; current US$) - WDI - 289',0.26342,0.261987,0.02089,0.22359,4.169925,-0.037856,cluster4
315,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0244: PPG; other private creditors  (INT; current US$) - WDI - 236',0.26341,0.251063,0.03303,0.23665,4.169925,0.111117,cluster4
316,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0825: GNI  (constant 2005 US$) - WDI - 757',0.26339,0.261818,0.05963,0.26339,4.321928,-0.039644,cluster4
317,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0152: Currency composition of PPG debt; SDR  (\%) - WDI - 147',0.26334,0.263318,0.06131,0.24188,4.169925,0.004733,cluster4
318,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1898: Fixed-telephone subscriptions per 100 inhabitants - ITU - 1656',0.26312,0.251138,0.03835,0.24855,4.459432,-0.109464,cluster4
319,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0922: Repeaters; primary; male  (\% of male enrollment) - WDI - 852',0.26307,0.2589,0.03647,0.26307,4.321928,0.064575,cluster4
320,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0585: Tax payments  (number) - WDI - 527',0.26302,0.24145,0.07232,0.24665,4.584962,0.146867,cluster4
321,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1300: Age dependency ratio; young  (\% of working-age population) - WDI - 1205',0.263,0.259301,0.04266,0.263,4.584962,0.060822,cluster4
322,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1295: Population ages 0-14  (\% of total) - WDI - 1200',0.26287,0.256004,0.02601,0.26287,4.584962,0.082864,cluster4
323,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0945: Secondary education; general pupils - WDI - 875',0.26274,0.251045,0.03077,0.23801,4.321928,0.108144,cluster4
324,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2706: Failed States Index Rank - Fund for Peace - 1701',0.2627,0.247254,0.0215,0.2627,4.321928,-0.124281,cluster4
325,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0719: Gross capital formation  (\% of GDP) - WDI - 651',0.2626,0.191311,0.04685,0.24898,4.584962,0.266999,cluster3
326,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI - 809',0.26257,0.241515,0.04686,0.24703,4.459432,0.145104,cluster4
327,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0025: Crop production index  (2004-2006 = 100) - WDI - 22',0.26255,0.252458,0.02219,0.26255,4.584962,0.100458,cluster4
328,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0269: Net financial flows; IBRD  (NFL; current US$) - WDI - 261',0.26254,0.26173,0.0627,0.26254,4.169925,0.028465,cluster4
329,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0775: Adjusted savings: gross savings  (\% of GNI) - WDI - 707',0.26246,0.248926,0.06028,0.24563,4.459432,0.116334,cluster4
330,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0839: Gross savings  (\% of GNI) - WDI - 771',0.26246,0.248926,0.06028,0.24563,4.459432,0.116334,cluster4
331,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0692: Gross national expenditure  (current US$) - WDI - 624',0.26245,0.262071,0.08179,0.24584,4.584962,-0.019471,cluster4
332,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0245: PPG; private creditors  (INT; current US$) - WDI - 237',0.26235,0.259105,0.05757,0.23763,4.169925,0.056961,cluster4
333,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722',0.26181,0.261348,0.0747,0.26181,4.321928,-0.021484,cluster4
334,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1100: Health expenditure; private  (\% of GDP) - WDI - 1015',0.26175,0.261636,0.08059,0.26175,4.584962,-0.010664,cluster4
335,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0687: Final consumption expenditure  (current US$) - WDI - 619',0.26164,0.26164,0.07614,0.26164,4.321928,0.000308,cluster4
336,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0151: Currency composition of PPG debt; all other currencies  (\%) - WDI - 146',0.26162,0.259004,0.04601,0.23272,4.169925,-0.051149,cluster4
337,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0348: PPG; private creditors  (TDS; current US$) - WDI - 340',0.26159,0.257358,0.06635,0.23754,4.169925,0.065052,cluster4
338,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2709: Refugees and IDPs - Fund for Peace - 1704',0.26155,0.245963,0.03288,0.26155,4.321928,0.124848,cluster4
339,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1313: Urban population growth  (annual \%) - WDI - 1218',0.26145,0.261311,0.02988,0.26145,4.584962,-0.011778,cluster4
340,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0640: Fixed broadband subscriptions  (per 100 people) - WDI - 581',0.26143,0.2418,0.04878,0.25141,4.584962,-0.140107,cluster4
341,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0027: Livestock production index  (2004-2006 = 100) - WDI - 24',0.26136,0.256612,0.02882,0.26136,4.584962,0.068907,cluster4
342,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1398: Merchandise exports by the reporting economy  (current US$) - WDI - 1303',0.26131,0.260272,0.05357,0.24775,4.584962,-0.032219,cluster4
343,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0049: Net trade in goods and services  (BoP; current US$) - WDI - 46',0.26129,0.261139,0.0611,0.24172,4.459432,0.012306,cluster4
344,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0748: Industry; value added  (\% of GDP) - WDI - 680',0.26127,0.259402,0.05488,0.24737,4.584962,0.043218,cluster4
345,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0240: PPG; bonds  (INT; current US$) - WDI - 232',0.26095,0.257816,0.03258,0.23836,4.169925,0.055984,cluster4
346,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1288: Fertility rate; total  (births per woman) - WDI - 1193',0.26082,0.258875,0.03695,0.26082,4.584962,0.044102,cluster4
347,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0246: Interest arrears; long-term DOD  (US$) - WDI - 238',0.26057,0.253086,0.05016,0.23116,4.169925,0.086509,cluster4
348,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI - 358',0.2605,0.248106,0.07212,0.2415,4.321928,-0.111329,cluster4
349,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI - 359',0.2605,0.248106,0.07212,0.2415,4.321928,-0.111329,cluster4
350,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1096: Out-of-pocket health expenditure  (\% of total expenditure on health) - WDI - 1011',0.26047,0.244155,0.04134,0.26047,4.584962,0.127732,cluster4
351,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2836: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Public (Units Percentage) - ILO - 1831',0.2604,0.243275,0.06343,0.2604,4.321928,-0.130861,cluster4
352,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0661: General government final consumption expenditure  (current LCU) - WDI - 593',0.26031,0.258628,0.01219,0.26031,4.321928,-0.041018,cluster4
353,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI - 224',0.26027,0.256893,0.06819,0.22297,4.169925,0.058109,cluster4
354,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0063: Exports of goods and services  (BoP; current US$) - WDI - 60',0.26015,0.258954,0.07143,0.24451,4.584962,-0.034578,cluster4
355,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0188: External debt stocks; short-term  (DOD; current US$) - WDI - 183',0.26014,0.245774,0.02108,0.23324,4.169925,0.119857,cluster4
356,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0255: Average maturity on new external debt commitments; official  (years) - WDI - 247',0.26002,0.233173,0.04289,0.24471,4.169925,0.16385,cluster4
357,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0139: Principal rescheduled; official  (current US$) - WDI - 136',0.25987,0.25549,0.13803,0.2395,4.169925,0.066184,cluster1
358,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0813: GDP per capita; PPP  (current international $) - WDI - 745',0.25983,0.247964,0.03458,0.25983,4.584962,-0.108931,cluster4
359,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0814: GDP per capita; PPP  (constant 2011 international $) - WDI - 746',0.25983,0.247964,0.03458,0.25983,4.584962,-0.108931,cluster4
360,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0845: Net taxes on products  (current LCU) - WDI - 777',0.25983,0.259555,0.04738,0.23592,4.321928,0.016577,cluster4
361,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0901: School enrollment; primary; male  (\% gross) - WDI - 831',0.25956,0.248501,0.03743,0.24394,4.459432,0.105163,cluster4
362,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1415: Account at a financial institution; income; poorest 40\%  (\% ages 15+) - WDI - 1320',0.25946,0.115049,0.02066,0.24289,4.321928,-0.380014,cluster0
363,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0124: PPG; IDA  (AMT; current US$) - WDI - 121',0.25942,0.242432,0.02854,0.2335,4.169925,0.130338,cluster4
364,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600',0.25934,0.255516,0.04324,0.25934,4.321928,-0.061836,cluster4
365,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0326: PPG; bilateral concessional  (TDS; current US$) - WDI - 318',0.2593,0.24987,0.04536,0.23061,4.169925,0.097109,cluster4
366,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0477: Money and quasi money  as \% of GDP (M2) - WDI - 426',0.25874,0.252955,0.05071,0.24043,4.459432,0.07606,cluster4
367,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0388: CO2 emissions  (metric tons per capita) - WDI - 374',0.2586,0.252425,0.04321,0.2586,4.584962,-0.078579,cluster4
368,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0538: Subsidies and other transfers  (\% of expense) - WDI - 487',0.25855,0.185203,0.03734,0.25855,4.169925,-0.270826,cluster0
369,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI - 225',0.25798,0.254025,0.06149,0.23539,4.169925,0.062888,cluster4
370,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise imports) - WDI - 1271',0.25789,0.255693,0.06678,0.25789,4.459432,-0.046873,cluster4
371,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0363: Electricity production from nuclear sources  (\% of total) - WDI - 352',0.25784,0.242858,0.02643,0.25784,4.321928,-0.122403,cluster4
372,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0147: Currency composition of PPG debt; Euro  (\%) - WDI - 143',0.25783,0.208322,0.02525,0.24408,4.169925,-0.222503,cluster0
373,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1215: Labor force participation rate; male (\% of male population ages 15+)  (modeled ILO estimate) - WDI - 1128',0.25776,0.239363,0.036,0.24467,4.584962,0.135635,cluster4
374,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0126: PPG; multilateral concessional  (AMT; current US$) - WDI - 123',0.25774,0.247114,0.03691,0.24117,4.169925,0.103084,cluster4
375,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0720: Imports of goods and services  (current US$) - WDI - 652',0.25772,0.257173,0.07984,0.24173,4.584962,-0.023381,cluster4
376,'0811N: GDP per capita growth  (annual \%) - WDI - 6','2716: Security Apparatus - Fund for Peace - 1711',0.25765,0.240258,0.02944,0.25765,4.321928,0.131879,cluster4
377,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0920: Persistence to last grade of primary; total  (\% of cohort) - WDI - 850',0.25764,0.226413,0.0449,0.24158,4.169925,-0.176713,cluster4
378,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0189: Short-term debt  (\% of total reserves) - WDI - 184',0.25754,0.222777,0.05078,0.23937,4.169925,0.186447,cluster4
379,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0169: PPG; official creditors  (DIS; current US$) - WDI - 164',0.25748,0.252605,0.04496,0.23077,4.169925,0.069824,cluster4
380,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0688: Final consumption expenditure  (current LCU) - WDI - 620',0.25734,0.256897,0.02349,0.25734,4.321928,-0.02105,cluster4
381,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639',0.25706,0.256807,0.05186,0.25706,4.321928,-0.015907,cluster4
382,'0811N: GDP per capita growth  (annual \%) - WDI - 6','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (\% of total merchandise imports) - WDI - 1270',0.25663,0.249716,0.03558,0.25663,4.321928,0.083148,cluster4
383,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.25657,0.241139,0.07433,0.22548,4.169925,0.124223,cluster4
384,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0476: Money and quasi money (M2)  (current LCU) - WDI - 425',0.25651,0.253944,0.03403,0.23724,4.321928,-0.050652,cluster4
385,'0811N: GDP per capita growth  (annual \%) - WDI - 6','0396: Total greenhouse gas emissions  (\% change from 1990) - WDI - 382',0.2565,0.256269,0.06536,0.2565,4.584962,0.015185,cluster4
