X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
0835N: GNI per capita; PPP  (current international $) - WDI,0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI,0.4321,0.37061062,0.03114,0.4321,6.2854023,0.24797049
0835N: GNI per capita; PPP  (current international $) - WDI,0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,0.43201,0.34415913,0.049569994,0.43072,6.357552,-0.29639646
0835N: GNI per capita; PPP  (current international $) - WDI,0460: Domestic credit to private sector by banks  (% of GDP) - WDI,0.43089,0.42379367,0.05351001,0.43089,6.357552,0.08423959
0835N: GNI per capita; PPP  (current international $) - WDI,0062: Primary income receipts  (BoP; current US$) - WDI,0.43082,0.38621587,0.04218,0.43082,6.357552,0.21119687
0835N: GNI per capita; PPP  (current international $) - WDI,2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO,0.43027,0.31746414,0.017870009,0.43027,6.169925,0.3358658
0835N: GNI per capita; PPP  (current international $) - WDI,1351: Tariff rate; applied; weighted mean; primary products  (%) - WDI,0.42998,0.3257548,0.042470008,0.42647,6.044394,-0.32283932
0835N: GNI per capita; PPP  (current international $) - WDI,2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.42992,0.35737827,0.058,0.42686,6.087463,0.2693357
0835N: GNI per capita; PPP  (current international $) - WDI,2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO,0.42894,0.31747854,0.03215,0.42894,6.169925,0.33385846
0835N: GNI per capita; PPP  (current international $) - WDI,0946: Secondary education; general pupils  (% female) - WDI,0.42834,0.33723202,0.11186999,0.42834,5.9068904,0.30184096
0835N: GNI per capita; PPP  (current international $) - WDI,2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO,0.42712,0.39590698,0.035979986,0.4236,6.129283,0.17667203
0835N: GNI per capita; PPP  (current international $) - WDI,0435: Population in urban agglomerations of more than 1 million  (% of total population) - WDI,0.42626,0.12613341,0.11614001,0.42324,6.0,0.5478381
0835N: GNI per capita; PPP  (current international $) - WDI,0485: Lending interest rate  (%) - WDI,0.42573,0.2286924,0.039270014,0.42258,6.0,-0.44388917
0835N: GNI per capita; PPP  (current international $) - WDI,1342: Share of tariff lines with specific rates; all products  (%) - WDI,0.42539,0.3113029,0.0528,0.42231,6.044394,0.3377678
0835N: GNI per capita; PPP  (current international $) - WDI,2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO,0.42403,0.27058738,0.015870005,0.42403,6.169925,0.39171755
0835N: GNI per capita; PPP  (current international $) - WDI,0696: Gross national expenditure  (% of GDP) - WDI,0.42371,0.12793574,0.06114,0.42371,6.2094536,-0.5438513
0835N: GNI per capita; PPP  (current international $) - WDI,2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO,0.42351,0.40760362,0.02440998,0.42014,6.129283,0.12612042
0835N: GNI per capita; PPP  (current international $) - WDI,2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.42269,0.28029978,0.027349979,0.42269,6.129283,0.37734628
0835N: GNI per capita; PPP  (current international $) - WDI,2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO,0.42255,0.34752437,0.04166001,0.4195,6.129283,0.27390805
0835N: GNI per capita; PPP  (current international $) - WDI,2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO,0.4206,0.3378985,0.03961,0.4206,6.087463,0.28757867
0835N: GNI per capita; PPP  (current international $) - WDI,1350: Share of tariff lines with specific rates; primary products  (%) - WDI,0.4204,0.256841,0.06206,0.41719,6.044394,0.40442428
0835N: GNI per capita; PPP  (current international $) - WDI,0164: IDA grants  (current US$) - WDI,0.42016,0.40278837,0.047930002,0.42016,5.9541965,-0.13180143
0835N: GNI per capita; PPP  (current international $) - WDI,1313: Urban population growth  (annual %) - WDI,0.41936,0.4109247,0.04343,0.41936,6.426265,-0.091843896
0835N: GNI per capita; PPP  (current international $) - WDI,0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,0.418,0.40895075,0.06805998,0.41541,6.2854023,0.09512757
0835N: GNI per capita; PPP  (current international $) - WDI,0585: Tax payments  (number) - WDI,0.41646,0.1805302,0.033230007,0.41646,6.357552,-0.48572606
0835N: GNI per capita; PPP  (current international $) - WDI,2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO,0.416,0.34117618,0.026670009,0.416,6.169925,0.27353942
0835N: GNI per capita; PPP  (current international $) - WDI,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.41591,0.12022936,0.030030012,0.41591,6.357552,-0.54376525
0835N: GNI per capita; PPP  (current international $) - WDI,0212: External debt stocks; variable rate  (DOD; current US$) - WDI,0.41553,0.3929703,0.05171001,0.41553,5.9541965,0.15019892
0835N: GNI per capita; PPP  (current international $) - WDI,2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO,0.41455,0.2486054,0.046580017,0.41185,6.2479277,0.407363
0835N: GNI per capita; PPP  (current international $) - WDI,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.41429,0.39502433,0.04514,0.41429,6.0,0.1388009
0835N: GNI per capita; PPP  (current international $) - WDI,2715: Human Rights - Fund for Peace,0.41426,0.10809252,0.039580017,0.41426,6.129283,-0.55332404
0835N: GNI per capita; PPP  (current international $) - WDI,1092: Tuberculosis case detection rate  (%; all forms) - WDI,0.41324,0.19735931,0.092289984,0.41324,6.357552,0.46462962
0835N: GNI per capita; PPP  (current international $) - WDI,0227: Interest payments on external debt; total  (INT; current US$) - WDI,0.41241,0.38951764,0.036869988,0.41241,5.9541965,0.15130216
0835N: GNI per capita; PPP  (current international $) - WDI,2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO,0.41131,0.30782086,0.056950003,0.40908,6.2854023,0.32169726
0835N: GNI per capita; PPP  (current international $) - WDI,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,0.41125,0.3628369,0.061019987,0.40846,6.129283,0.22002977
0835N: GNI per capita; PPP  (current international $) - WDI,1402: Commercial service exports  (current US$) - WDI,0.41066,0.3759603,0.03396,0.41066,6.357552,0.1862786
0835N: GNI per capita; PPP  (current international $) - WDI,0756: Services; etc.; value added  (constant 2005 US$) - WDI,0.4099,0.36968368,0.060930014,0.40727,6.321928,0.20054013
0835N: GNI per capita; PPP  (current international $) - WDI,0200: PPG; bonds  (DOD; current US$) - WDI,0.40795,0.37831384,0.050070018,0.40795,5.9541965,0.17215158
0835N: GNI per capita; PPP  (current international $) - WDI,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.40774,0.38259473,0.15806,0.40774,6.2094536,0.15857257
0835N: GNI per capita; PPP  (current international $) - WDI,2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,0.40736,0.25571597,0.033769995,0.40736,6.169925,0.38941497
0835N: GNI per capita; PPP  (current international $) - WDI,0641: Secure Internet servers - WDI,0.40684,0.36911553,0.04367,0.40488,6.3923173,0.19422787
0835N: GNI per capita; PPP  (current international $) - WDI,2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO,0.40655,0.31874102,0.042489976,0.40655,6.169925,0.2963258
0835N: GNI per capita; PPP  (current international $) - WDI,2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO,0.40581,0.24031113,0.039539993,0.40341,6.2479277,0.40681553
0835N: GNI per capita; PPP  (current international $) - WDI,0699: Exports of goods and services  (constant 2005 US$) - WDI,0.40555,0.38312048,0.041510016,0.40555,6.2094536,0.14976487
0835N: GNI per capita; PPP  (current international $) - WDI,2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO,0.40543,0.21249598,0.03291002,0.40543,6.129283,0.43924254
0835N: GNI per capita; PPP  (current international $) - WDI,0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI,0.40541,0.35052013,0.05944,0.40288,6.2094536,0.23428586
0835N: GNI per capita; PPP  (current international $) - WDI,2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO,0.40539,0.31618842,0.04442002,0.40275,6.169925,0.29866633
0835N: GNI per capita; PPP  (current international $) - WDI,1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,0.40511,0.30231667,0.056029975,0.40511,6.2094536,-0.320614
0835N: GNI per capita; PPP  (current international $) - WDI,2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO,0.40441,0.33557916,0.064640015,0.40174,6.129283,0.26235634
0835N: GNI per capita; PPP  (current international $) - WDI,0739: Manufacturing; value added  (constant 2005 US$) - WDI,0.40435,0.36790723,0.06785002,0.40435,6.2854023,0.19089997
0835N: GNI per capita; PPP  (current international $) - WDI,0241: PPG; commercial banks  (INT; current US$) - WDI,0.40422,0.3839131,0.01891002,0.40422,5.9541965,0.14250228
0835N: GNI per capita; PPP  (current international $) - WDI,0344: PPG; commercial banks  (TDS; current US$) - WDI,0.40406,0.38213062,0.058960006,0.40406,5.9541965,0.14808574
0835N: GNI per capita; PPP  (current international $) - WDI,0343: PPG; bonds  (TDS; current US$) - WDI,0.4039,0.3805727,0.03075999,0.4039,5.9541965,0.15273273
0835N: GNI per capita; PPP  (current international $) - WDI,0944: Secondary education; pupils  (% female) - WDI,0.4039,0.35896575,0.11078,0.4039,6.129283,0.21197696
0835N: GNI per capita; PPP  (current international $) - WDI,0313: PPG; private creditors  (NTR; current US$) - WDI,0.40298,0.39577812,0.23453999,0.40298,5.9541965,0.084863886
0835N: GNI per capita; PPP  (current international $) - WDI,2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO,0.4029,0.29979527,0.03697002,0.4029,6.169925,0.32109928
0835N: GNI per capita; PPP  (current international $) - WDI,0729: External balance on goods and services  (% of GDP) - WDI,0.40246,0.13866833,0.06183,0.40246,6.3923173,0.51360655
0835N: GNI per capita; PPP  (current international $) - WDI,0196: Multilateral debt  (% of total external debt) - WDI,0.40113,0.0601514,0.036199987,0.40113,5.9541965,-0.5839337
0835N: GNI per capita; PPP  (current international $) - WDI,2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.40106,0.32774597,0.057860017,0.40106,6.129283,0.27076563
0835N: GNI per capita; PPP  (current international $) - WDI,0067: Charges for the use of intellectual property; receipts  (BoP; current US$) - WDI,0.40002,0.31781617,0.06322001,0.40002,5.9068904,0.2867121
0835N: GNI per capita; PPP  (current international $) - WDI,0068: Exports of goods; services and primary income  (BoP; current US$) - WDI,0.39959,0.36962903,0.042490005,0.39959,6.357552,0.17309235
0835N: GNI per capita; PPP  (current international $) - WDI,1269: Prevalence of undernourishment  (% of population) - WDI,0.39892,0.24043694,0.05261001,0.39562,6.0,-0.3980993
0835N: GNI per capita; PPP  (current international $) - WDI,0016: Forest area  (sq. km) - WDI,0.39887,0.39815333,0.24788,0.39243,6.426265,0.026770614
0835N: GNI per capita; PPP  (current international $) - WDI,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.39887,0.37854314,0.035080016,0.39529,6.044394,0.14257227
0835N: GNI per capita; PPP  (current international $) - WDI,2713: Legitimacy of the State - Fund for Peace,0.39859,0.024261117,0.034050018,0.39622,6.2094536,-0.6118242
0835N: GNI per capita; PPP  (current international $) - WDI,1403: High-technology exports  (current US$) - WDI,0.39833,0.38001728,0.067269996,0.39833,6.2094536,0.13532455
0835N: GNI per capita; PPP  (current international $) - WDI,0231: Interest payments on external debt; long-term  (INT; current US$) - WDI,0.39797,0.3747523,0.039490014,0.39797,5.9541965,0.15237346
0835N: GNI per capita; PPP  (current international $) - WDI,0884: Pupil-teacher ratio; preprimary - WDI,0.39788,0.24898267,0.06015998,0.39498,6.044394,-0.38587216
0835N: GNI per capita; PPP  (current international $) - WDI,2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO,0.39771,0.28573695,0.040480018,0.39492,6.169925,0.33462375
0835N: GNI per capita; PPP  (current international $) - WDI,0492: Domestic credit to private sector  (% of GDP) - WDI,0.39593,0.13750723,0.052970022,0.39593,6.357552,0.508353
0835N: GNI per capita; PPP  (current international $) - WDI,0937: Children out of school  (% of primary school age) - WDI,0.39591,0.23151332,0.065349996,0.39281,6.129283,-0.4054586
0835N: GNI per capita; PPP  (current international $) - WDI,2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO,0.39585,0.32757804,0.055899993,0.39585,6.169925,0.26128906
0835N: GNI per capita; PPP  (current international $) - WDI,0930: Adjusted net enrollment rate; primary; female  (% of primary school age children) - WDI,0.39491,0.21385607,0.03888002,0.39491,6.044394,0.42550433
0835N: GNI per capita; PPP  (current international $) - WDI,0934: Children out of school; female  (% of female primary school age) - WDI,0.39491,0.21383475,0.040630013,0.39491,6.044394,-0.4255294
0835N: GNI per capita; PPP  (current international $) - WDI,0760: Adjusted savings: education expenditure  (current US$) - WDI,0.39471,0.32848936,0.04755999,0.39471,6.2479277,0.2573337
0835N: GNI per capita; PPP  (current international $) - WDI,0929: Adjusted net enrollment rate; primary  (% of primary school age children) - WDI,0.39423,0.22981265,0.06876999,0.39108,6.129283,0.4054841
0835N: GNI per capita; PPP  (current international $) - WDI,2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO,0.39368,0.29960433,0.048470005,0.39368,6.169925,0.3067176
0835N: GNI per capita; PPP  (current international $) - WDI,2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO,0.39361,0.3764089,0.029410005,0.39063,6.129283,0.13115293
0835N: GNI per capita; PPP  (current international $) - WDI,1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI,0.39344,0.39065918,0.10503,0.38961,6.044394,0.052733444
0835N: GNI per capita; PPP  (current international $) - WDI,0309: PPG; commercial banks  (NTR; current US$) - WDI,0.39325,0.39203712,0.17444,0.39325,5.9541965,0.03482601
0835N: GNI per capita; PPP  (current international $) - WDI,0032: Primary income payments  (BoP; current US$) - WDI,0.3926,0.35418072,0.045519993,0.3926,6.357552,0.19600834
0835N: GNI per capita; PPP  (current international $) - WDI,1897: Fixed-telephone subscriptions - ITU,0.3925,0.38447735,0.05642,0.3925,6.2479277,0.08956938
0835N: GNI per capita; PPP  (current international $) - WDI,0796: Gross value added at factor cost  (constant 2005 US$) - WDI,0.39212,0.33085373,0.04502,0.38956,6.2479277,0.24752027
0835N: GNI per capita; PPP  (current international $) - WDI,0206: PPG; private creditors  (DOD; current US$) - WDI,0.39114,0.36439496,0.061310023,0.39114,5.9541965,0.16353917
0835N: GNI per capita; PPP  (current international $) - WDI,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.39076,0.2328703,0.08808997,0.39076,6.2479277,0.39735338
0835N: GNI per capita; PPP  (current international $) - WDI,2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO,0.38979,0.29209417,0.062189996,0.38979,6.169925,0.3125633
0835N: GNI per capita; PPP  (current international $) - WDI,0462: Total reserves  (includes gold; current US$) - WDI,0.38965,0.37625822,0.06817001,0.38728,6.2479277,0.11572274
0835N: GNI per capita; PPP  (current international $) - WDI,0066: Service exports  (BoP; current US$) - WDI,0.38925,0.35458243,0.030849993,0.38925,6.357552,0.1861923
0835N: GNI per capita; PPP  (current international $) - WDI,1023: Number of under-five deaths - WDI,0.38851,0.37682217,0.10079999,0.38851,6.321928,-0.10811026
0835N: GNI per capita; PPP  (current international $) - WDI,1021: Number of infant deaths - WDI,0.38803,0.3766457,0.109319985,0.38803,6.321928,-0.106697075
0835N: GNI per capita; PPP  (current international $) - WDI,0078: Personal remittances; received  (% of GDP) - WDI,0.38785,0.29986408,0.07806,0.38579,6.357552,-0.29662418
0835N: GNI per capita; PPP  (current international $) - WDI,0063: Exports of goods and services  (BoP; current US$) - WDI,0.38668,0.36028215,0.03779,0.38668,6.357552,0.16247414
0835N: GNI per capita; PPP  (current international $) - WDI,0662: General government final consumption expenditure  (constant 2005 US$) - WDI,0.38629,0.3568049,0.060930014,0.38317,6.2094536,0.17171228
0835N: GNI per capita; PPP  (current international $) - WDI,0906: School enrollment; primary; female  (% net) - WDI,0.38629,0.21551421,0.040939987,0.38629,6.044394,0.4132503
0835N: GNI per capita; PPP  (current international $) - WDI,0129: PPG; commercial banks  (AMT; current US$) - WDI,0.38552,0.3635642,0.030670002,0.38552,5.9541965,0.14817496
0835N: GNI per capita; PPP  (current international $) - WDI,0278: PPG; commercial banks  (NFL; current US$) - WDI,0.38527,0.38088953,0.17978002,0.38527,5.9541965,0.06618499
0835N: GNI per capita; PPP  (current international $) - WDI,0907: School enrollment; primary; male  (% net) - WDI,0.38496,0.23569344,0.05590999,0.38496,6.044394,0.3863503
0835N: GNI per capita; PPP  (current international $) - WDI,0465: Total reserves minus gold  (current US$) - WDI,0.38436,0.37527052,0.05885999,0.38203,6.2479277,0.09533878
0835N: GNI per capita; PPP  (current international $) - WDI,0779: Adjusted net national income  (constant 2005 US$) - WDI,0.38403,0.34883177,0.06152001,0.38104,6.169925,0.18761191
0835N: GNI per capita; PPP  (current international $) - WDI,0029: Cereal yield  (kg per hectare) - WDI,0.3837,0.21209061,0.045789987,0.3837,6.357552,0.41425765
0835N: GNI per capita; PPP  (current international $) - WDI,1398: Merchandise exports by the reporting economy  (current US$) - WDI,0.3825,0.36306468,0.053979993,0.38048,6.3923173,0.13941061
0835N: GNI per capita; PPP  (current international $) - WDI,0005: Agricultural land  (% of land area) - WDI,0.38203,0.29425484,0.21790001,0.38203,6.426265,-0.29626873
0835N: GNI per capita; PPP  (current international $) - WDI,0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI,0.38153,0.3345472,0.030850008,0.38153,6.321928,0.21675517
0835N: GNI per capita; PPP  (current international $) - WDI,1319: International tourism; receipts  (current US$) - WDI,0.38038,0.35309812,0.028930008,0.38038,6.3923173,0.16517228
0835N: GNI per capita; PPP  (current international $) - WDI,0308: PPG; bonds  (NTR; current US$) - WDI,0.38003,0.36986157,0.13523999,0.38003,5.9541965,0.10083871
0835N: GNI per capita; PPP  (current international $) - WDI,0691: Gross national expenditure deflator  (base year varies by country) - WDI,0.37987,0.35724822,0.07721001,0.37721,6.129283,-0.1504054
0835N: GNI per capita; PPP  (current international $) - WDI,0045: Current account balance  (BoP; current US$) - WDI,0.37979,0.37849003,0.14494,0.37979,6.2094536,0.036055002
0835N: GNI per capita; PPP  (current international $) - WDI,1383: ICT goods exports  (% of total goods exports) - WDI,0.37966,0.32078487,0.08519,0.37966,6.2094536,0.24264203
0835N: GNI per capita; PPP  (current international $) - WDI,0825: GNI  (constant 2005 US$) - WDI,0.3793,0.3488968,0.057749987,0.37621,6.2094536,0.17436509
0835N: GNI per capita; PPP  (current international $) - WDI,0745: Industry; value added  (constant 2005 US$) - WDI,0.37896,0.3532703,0.057009995,0.37896,6.321928,0.16028017
0835N: GNI per capita; PPP  (current international $) - WDI,1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI,0.37876,0.1854846,0.052739978,0.37693,6.3923173,0.439631
0835N: GNI per capita; PPP  (current international $) - WDI,0637: Fixed telephone subscriptions - WDI,0.37854,0.37451845,0.06405002,0.37548,6.426265,0.063415796
0835N: GNI per capita; PPP  (current international $) - WDI,0044: Personal remittances; paid  (current US$) - WDI,0.37827,0.33557993,0.047059983,0.37592,6.357552,0.20661572
0835N: GNI per capita; PPP  (current international $) - WDI,0697: Exports of goods and services  (current US$) - WDI,0.37755,0.3551043,0.06704998,0.37755,6.3923173,0.14981894
0835N: GNI per capita; PPP  (current international $) - WDI,0017: Forest area  (% of land area) - WDI,0.37741,0.3715855,0.23945999,0.37294,6.426265,-0.07631853
0835N: GNI per capita; PPP  (current international $) - WDI,0931: Adjusted net enrollment rate; primary; male  (% of primary school age children) - WDI,0.37701,0.21540663,0.04745999,0.37701,6.044394,0.4019992
0835N: GNI per capita; PPP  (current international $) - WDI,2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,0.37701,0.28286466,0.033529997,0.37701,6.169925,0.3068311
0835N: GNI per capita; PPP  (current international $) - WDI,0004: Agricultural land  (sq. km) - WDI,0.37665,0.37628427,0.22979,0.37665,6.426265,-0.019124383
0835N: GNI per capita; PPP  (current international $) - WDI,1324: International tourism; expenditures for travel items  (current US$) - WDI,0.37647,0.34684885,0.039430007,0.37464,6.3923173,0.17210796
0835N: GNI per capita; PPP  (current international $) - WDI,2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,0.37567,0.215667,0.05914998,0.37322,6.169925,0.40000373
0835N: GNI per capita; PPP  (current international $) - WDI,2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO,0.37567,0.2894332,0.062350005,0.37567,6.169925,0.29366097
0835N: GNI per capita; PPP  (current international $) - WDI,0486: Interest rate spread  (lending rate minus deposit rate; %) - WDI,0.37562,0.26075232,0.033230007,0.37562,6.087463,-0.33892137
0835N: GNI per capita; PPP  (current international $) - WDI,1952: Number of neonatal deaths (thousands) - WHO,0.37539,0.3574097,0.100109994,0.37539,6.2479277,-0.13409063
0835N: GNI per capita; PPP  (current international $) - WDI,0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI,0.37526,0.36900836,0.08412002,0.37526,6.044394,-0.079067335
0835N: GNI per capita; PPP  (current international $) - WDI,0936: Children out of school; male  (% of male primary school age) - WDI,0.37482,0.21313298,0.0362,0.37482,6.044394,-0.40210325
0835N: GNI per capita; PPP  (current international $) - WDI,0142: Commitments; IBRD  (COM; current US$) - WDI,0.37465,0.35801876,0.056580007,0.37232,5.9541965,0.12896223
0835N: GNI per capita; PPP  (current international $) - WDI,1321: International tourism; receipts for passenger transport items  (current US$) - WDI,0.37453,0.33850676,0.073369995,0.37453,6.169925,0.18979788
0835N: GNI per capita; PPP  (current international $) - WDI,1375: Commercial service imports  (current US$) - WDI,0.37365,0.34327897,0.04185,0.37365,6.357552,0.1742729
0835N: GNI per capita; PPP  (current international $) - WDI,2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO,0.37357,0.25808093,0.04741001,0.37357,6.169925,0.3398368
0835N: GNI per capita; PPP  (current international $) - WDI,0327: Debt service on external debt; total  (TDS; current US$) - WDI,0.37355,0.35012224,0.05157,0.37355,5.9541965,0.15306132
0835N: GNI per capita; PPP  (current international $) - WDI,2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,0.37329,0.27693582,0.061959997,0.37329,6.169925,0.31040972
0835N: GNI per capita; PPP  (current international $) - WDI,0036: Service imports  (BoP; current US$) - WDI,0.37263,0.34230208,0.044369996,0.37263,6.357552,0.17414911
0835N: GNI per capita; PPP  (current international $) - WDI,0038: Imports of goods; services and primary income  (BoP; current US$) - WDI,0.37212,0.34264663,0.04946001,0.37212,6.357552,0.17167807
0835N: GNI per capita; PPP  (current international $) - WDI,0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI,0.37164,0.039147943,0.06536001,0.37164,6.2854023,0.57662123
0835N: GNI per capita; PPP  (current international $) - WDI,1323: International tourism; receipts for travel items  (current US$) - WDI,0.37146,0.3433857,0.035510004,0.36924,6.3923173,0.16755384
0835N: GNI per capita; PPP  (current international $) - WDI,0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI,0.37077,0.33656427,0.023939997,0.37077,6.357552,0.18494795
0835N: GNI per capita; PPP  (current international $) - WDI,0376: Fossil fuel energy consumption  (% of total) - WDI,0.37053,0.20658198,0.04818,0.37053,6.2094536,0.40490496
0835N: GNI per capita; PPP  (current international $) - WDI,0065: Goods exports  (BoP; current US$) - WDI,0.3701,0.34636492,0.055360004,0.3701,6.357552,0.15406191
0835N: GNI per capita; PPP  (current international $) - WDI,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,0.36886,0.3062955,0.11814001,0.36645,6.2094536,-0.25012892
0835N: GNI per capita; PPP  (current international $) - WDI,0047: Net financial account  (BoP; current US$) - WDI,0.36788,0.36727974,0.17023998,0.36788,6.2094536,0.02449976
0835N: GNI per capita; PPP  (current international $) - WDI,0817: Gross domestic savings  (current US$) - WDI,0.36761,0.3542935,0.05157,0.36761,6.357552,0.115397185
0835N: GNI per capita; PPP  (current international $) - WDI,2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,0.36724,0.26861235,0.042439997,0.36724,6.169925,0.3140504
0835N: GNI per capita; PPP  (current international $) - WDI,0477: Money and quasi money  as % of GDP (M2) - WDI,0.36657,0.21486026,0.06993002,0.36443,6.2854023,0.38949934
0835N: GNI per capita; PPP  (current international $) - WDI,0687: Final consumption expenditure  (current US$) - WDI,0.36654,0.3148806,0.072129995,0.36383,6.2094536,0.22728704
0835N: GNI per capita; PPP  (current international $) - WDI,0229: Interest payments on external debt  (% of GNI) - WDI,0.36592,0.36146373,0.026289985,0.36279,5.9541965,0.06675543
0835N: GNI per capita; PPP  (current international $) - WDI,1388: Merchandise exports  (current US$) - WDI,0.36563,0.34481668,0.06260002,0.36391,6.426265,0.1442682
0835N: GNI per capita; PPP  (current international $) - WDI,1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.36562,0.36559728,0.057870016,0.36562,5.9541965,-0.0047668633
0835N: GNI per capita; PPP  (current international $) - WDI,1025: Number of neonatal deaths - WDI,0.36546,0.35438883,0.105599985,0.36209,6.357552,-0.10521968
0835N: GNI per capita; PPP  (current international $) - WDI,0905: School enrollment; primary  (% net) - WDI,0.36535,0.21234898,0.056279987,0.36267,6.129283,0.39115345
0835N: GNI per capita; PPP  (current international $) - WDI,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.36515,0.28191987,0.098290026,0.36515,6.169925,-0.28849635
0835N: GNI per capita; PPP  (current international $) - WDI,0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI,0.36492,0.36068785,0.11851001,0.36492,6.044394,-0.06505494
0835N: GNI per capita; PPP  (current international $) - WDI,1325: International tourism; expenditures  (current US$) - WDI,0.36476,0.33627295,0.049119994,0.36288,6.3923173,0.16878109
0835N: GNI per capita; PPP  (current international $) - WDI,0472: Broad money  (% of GDP) - WDI,0.36461,0.21835223,0.06301001,0.36461,6.2479277,0.3824366
0835N: GNI per capita; PPP  (current international $) - WDI,0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,0.36323,0.33972126,0.060680002,0.36323,5.9541965,0.15332553
0835N: GNI per capita; PPP  (current international $) - WDI,0545: Private credit bureau coverage  (% of adults) - WDI,0.36194,0.16534394,0.071229994,0.36194,6.357552,0.44339153
0835N: GNI per capita; PPP  (current international $) - WDI,0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI,0.3614,0.3402649,0.022669986,0.3614,5.9541965,0.14537919
0835N: GNI per capita; PPP  (current international $) - WDI,0852: Official exchange rate  (LCU per US$; period average) - WDI,0.36068,0.3602387,0.079129994,0.35746,6.169925,-0.021007586
0835N: GNI per capita; PPP  (current international $) - WDI,2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO,0.36009,0.3005312,0.050300017,0.36009,6.169925,0.24404667
0835N: GNI per capita; PPP  (current international $) - WDI,0570: Documents to import  (number) - WDI,0.35999,0.11534153,0.030150011,0.35999,6.321928,-0.49461952
0835N: GNI per capita; PPP  (current international $) - WDI,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.35986,0.31427252,0.06570999,0.35727,6.169925,0.21351223
0835N: GNI per capita; PPP  (current international $) - WDI,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.35982,0.35576615,0.13876002,0.35707,6.2094536,-0.06366999
