X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2716N: Security Apparatus - Fund for Peace,1040: Immunization; DPT  (% of children ages 12-23 months) - WDI,0.22896,0.004346207,0.06853001,0.22896,6.2479277,-0.47393438
2716N: Security Apparatus - Fund for Peace,0709: Gross fixed capital formation  (constant LCU) - WDI,0.22895,0.2250854,0.106709994,0.2255,6.087463,0.062165946
2716N: Security Apparatus - Fund for Peace,2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,0.22853,0.13710444,0.023030013,0.22853,6.129283,-0.3023666
2716N: Security Apparatus - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.22844,0.21800755,0.029799998,0.22766,6.044394,-0.10213936
2716N: Security Apparatus - Fund for Peace,0363: Electricity production from nuclear sources  (% of total) - WDI,0.22798,0.041850954,0.02431,0.22684,6.044394,-0.43142676
2716N: Security Apparatus - Fund for Peace,1733: Crude oil production - TOT (KTOE) - OECD,0.2273,0.21598528,0.114420004,0.2273,6.0,0.10637068
2716N: Security Apparatus - Fund for Peace,0048: Net primary income  (BoP; current US$) - WDI,0.22704,0.1945191,0.11528999,0.22704,6.087463,-0.18033549
2716N: Security Apparatus - Fund for Peace,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.2266,0.20180146,0.08024001,0.2266,5.9541965,-0.15747555
2716N: Security Apparatus - Fund for Peace,1209: Labor force participation rate; total (% of total population ages 15-64)  (modeled ILO estimate) - WDI,0.22638,0.15474513,0.0844,0.2246,6.2479277,-0.2676469
2716N: Security Apparatus - Fund for Peace,0755: Services; etc.; value added  (current LCU) - WDI,0.22599,0.22094497,0.117189996,0.22599,6.169925,0.071028404
2716N: Security Apparatus - Fund for Peace,1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI,0.22597,0.17349637,0.11384,0.22298,6.129283,0.22907126
2716N: Security Apparatus - Fund for Peace,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO,0.22574,0.109300844,0.044520006,0.22574,5.70044,-0.34123182
2716N: Security Apparatus - Fund for Peace,0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,0.22438,0.20252307,0.055630013,0.22103,6.087463,-0.1478409
2716N: Security Apparatus - Fund for Peace,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.2231,0.14452364,0.09588,0.2231,6.2094536,0.28031477
2716N: Security Apparatus - Fund for Peace,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.2227,0.11393054,0.028300002,0.22007,6.169925,0.32980216
2716N: Security Apparatus - Fund for Peace,0289: Net official flows from UN agencies; UNDP  (current US$) - WDI,0.22048,0.07659075,0.03667,0.22048,5.9541965,0.37932736
2716N: Security Apparatus - Fund for Peace,1313: Urban population growth  (annual %) - WDI,0.22032,0.141186,0.040209994,0.22032,6.2479277,0.28130767
2716N: Security Apparatus - Fund for Peace,1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI,0.22023,0.16466397,0.08497,0.22023,6.2094536,0.2357245
2716N: Security Apparatus - Fund for Peace,0724: Imports of goods and services  (constant LCU) - WDI,0.21989,0.21852513,0.102639996,0.21674,6.129283,0.036944095
2716N: Security Apparatus - Fund for Peace,1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,0.21975,0.105121285,0.05122,0.21975,5.9541965,-0.33856863
2716N: Security Apparatus - Fund for Peace,1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,0.21929,0.18396643,0.07835999,0.21929,6.044394,0.18794566
2716N: Security Apparatus - Fund for Peace,0806: GDP; PPP  (constant 2011 international $) - WDI,0.21919,0.19639969,0.044650003,0.21919,6.169925,-0.15096459
2716N: Security Apparatus - Fund for Peace,0667: Household final consumption expenditure; etc.  (current LCU) - WDI,0.21894,0.21344827,0.09914,0.21606,6.169925,0.0741062
2716N: Security Apparatus - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.21772,-0.01965098,0.017560005,0.21772,6.169925,-0.48720732
2716N: Security Apparatus - Fund for Peace,1041: Immunization; measles  (% of children ages 12-23 months) - WDI,0.2176,0.01020135,0.046159998,0.2176,6.2094536,-0.45541042
2716N: Security Apparatus - Fund for Peace,1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.21718,0.20423874,0.10435,0.21463,6.2479277,-0.11375967
2716N: Security Apparatus - Fund for Peace,0432: Population in largest city - WDI,0.21711,0.21708815,0.13699,0.21711,6.087463,-0.004674044
2716N: Security Apparatus - Fund for Peace,0688: Final consumption expenditure  (current LCU) - WDI,0.21624,0.2109934,0.100420006,0.21317,6.169925,0.07243346
2716N: Security Apparatus - Fund for Peace,1095: External resources for health  (% of total expenditure on health) - WDI,0.21607,0.16495723,0.023479998,0.21607,6.087463,0.22608134
2716N: Security Apparatus - Fund for Peace,1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.21591,0.20914926,0.09464,0.21591,6.2094536,-0.08222371
2716N: Security Apparatus - Fund for Peace,0682: Final consumption expenditure; etc.  (current LCU) - WDI,0.21485,0.20959118,0.10154999,0.21485,6.169925,0.0725177
2716N: Security Apparatus - Fund for Peace,0715: Gross capital formation  (current LCU) - WDI,0.21422,0.20825127,0.09432,0.21422,6.169925,0.077257596
2716N: Security Apparatus - Fund for Peace,1279: Death rate; crude  (per 1;000 people) - WDI,0.21411,0.20786442,0.1238,0.21411,6.2479277,0.07902897
2716N: Security Apparatus - Fund for Peace,0914: School enrollment; primary; private  (% of total primary) - WDI,0.21406,0.21068944,0.12987,0.21406,6.0,0.058056526
2716N: Security Apparatus - Fund for Peace,0686: Final consumption expenditure; etc.  (% of GDP) - WDI,0.21398,0.14524673,0.05915001,0.21398,6.169925,0.2621703
2716N: Security Apparatus - Fund for Peace,0362: Electricity production from natural gas sources  (% of total) - WDI,0.21382,0.2086993,0.110769995,0.21077,6.044394,0.07155902
2716N: Security Apparatus - Fund for Peace,0819: Gross domestic savings  (% of GDP) - WDI,0.21323,0.14446092,0.05708,0.21323,6.169925,-0.2622386
2716N: Security Apparatus - Fund for Peace,0901: School enrollment; primary; male  (% gross) - WDI,0.2131,0.21309003,0.09159,0.2131,6.087463,0.0031579125
2716N: Security Apparatus - Fund for Peace,0007: Arable land  (hectares per person) - WDI,0.21309,0.19440545,0.13554001,0.21309,6.2479277,-0.13669142
2716N: Security Apparatus - Fund for Peace,0899: School enrollment; primary  (% gross) - WDI,0.21303,0.2033615,0.07970999,0.21303,6.087463,-0.0983285
2716N: Security Apparatus - Fund for Peace,0838: Gross savings  (current LCU) - WDI,0.2129,0.21184354,0.110319994,0.20989,6.087463,0.032503232
2716N: Security Apparatus - Fund for Peace,0364: Electricity production from oil sources  (% of total) - WDI,0.21228,0.14155397,0.07644001,0.20888,6.044394,0.26594368
2716N: Security Apparatus - Fund for Peace,0744: Industry; value added  (current LCU) - WDI,0.21222,0.20542699,0.103089996,0.21222,6.169925,0.082419716
2716N: Security Apparatus - Fund for Peace,1102: Health expenditure; public  (% of government expenditure) - WDI,0.21216,-0.007711664,0.03791,0.21216,6.2479277,-0.46890476
2716N: Security Apparatus - Fund for Peace,1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.21157,0.20488675,0.056009993,0.21157,6.0,-0.081751116
2716N: Security Apparatus - Fund for Peace,0655: Armed forces personnel  (% of total labor force) - WDI,0.21122,0.18584158,0.120979995,0.21122,6.169925,0.15930605
2716N: Security Apparatus - Fund for Peace,0673: Household final consumption expenditure  (current LCU) - WDI,0.21122,0.20586197,0.09229,0.2082,6.169925,0.0731985
2716N: Security Apparatus - Fund for Peace,0627: Air transport; registered carrier departures worldwide - WDI,0.21108,0.16869143,0.035109997,0.20989,6.087463,-0.20588484
2716N: Security Apparatus - Fund for Peace,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,0.21104,0.12499358,0.02294001,0.20825,6.169925,-0.29333672
2716N: Security Apparatus - Fund for Peace,0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.211,0.20414092,0.12236,0.211,6.0,0.08281956
2716N: Security Apparatus - Fund for Peace,0039: Transport services  (% of service imports; BoP) - WDI,0.21075,0.054804236,0.02945,0.21075,6.129283,0.3948997
2716N: Security Apparatus - Fund for Peace,1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,0.2105,0.16522127,0.11494,0.2105,6.2479277,0.21278797
2716N: Security Apparatus - Fund for Peace,0628: Air transport; freight  (million ton-km) - WDI,0.21033,0.12125761,0.039059997,0.20674,6.087463,-0.29844996
2716N: Security Apparatus - Fund for Peace,0809: GDP per capita  (current LCU) - WDI,0.21024,0.20444465,0.109740004,0.20774,6.2479277,0.076127216
2716N: Security Apparatus - Fund for Peace,0076: Personal transfers; receipts  (BoP; current US$) - WDI,0.21002,0.17293976,0.10249001,0.21002,5.9541965,0.19256231
2716N: Security Apparatus - Fund for Peace,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.21002,0.20966893,0.08388001,0.21002,6.129283,-0.018737053
2716N: Security Apparatus - Fund for Peace,0665: General government final consumption expenditure  (% of GDP) - WDI,0.20983,0.18820539,0.06496,0.20983,6.169925,-0.14705311
2716N: Security Apparatus - Fund for Peace,0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,0.20982,0.13550723,0.035490006,0.20982,6.2479277,-0.2726037
2716N: Security Apparatus - Fund for Peace,0801: GDP  (current LCU) - WDI,0.20956,0.20462263,0.08885001,0.20676,6.2479277,0.070266455
2716N: Security Apparatus - Fund for Peace,0845: Net taxes on products  (current LCU) - WDI,0.20895,0.20884015,0.11474,0.20895,6.044394,-0.010481289
2716N: Security Apparatus - Fund for Peace,0831: GNI per capita  (current LCU) - WDI,0.20832,0.20275928,0.104140006,0.20574,6.2479277,0.074570246
2716N: Security Apparatus - Fund for Peace,0024: Cereal production  (metric tons) - WDI,0.20823,0.2043026,0.05991,0.20524,6.2479277,-0.062668994
2716N: Security Apparatus - Fund for Peace,2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO,0.20774,0.14262038,0.029809996,0.20774,6.044394,-0.25518546
2716N: Security Apparatus - Fund for Peace,1376: Transport services  (% of commercial service imports) - WDI,0.20766,0.026734635,0.023249999,0.20766,6.129283,0.42535323
2716N: Security Apparatus - Fund for Peace,1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.20764,0.20748076,0.09735001,0.20474,6.129283,-0.012619263
2716N: Security Apparatus - Fund for Peace,1104: Health expenditure; total  (% of GDP) - WDI,0.20731,0.0064549595,0.03162001,0.20731,6.2479277,-0.44816855
2716N: Security Apparatus - Fund for Peace,0718: Gross capital formation  (constant LCU) - WDI,0.20719,0.20247816,0.09921001,0.20719,6.087463,0.068642884
2716N: Security Apparatus - Fund for Peace,0318: Net official development assistance received  (current US$) - WDI,0.20692,0.1112224,0.07042,0.20344,6.0,0.30935028
2716N: Security Apparatus - Fund for Peace,0078: Personal remittances; received  (% of GDP) - WDI,0.20689,0.11645239,0.03904,0.20689,6.129283,0.30072847
2716N: Security Apparatus - Fund for Peace,0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,0.20671,0.14478217,0.065129995,0.20671,6.169925,0.24885301
2716N: Security Apparatus - Fund for Peace,0314: Net official development assistance and official aid received  (current US$) - WDI,0.20522,0.109953366,0.07039,0.20175,6.0,0.30865294
2716N: Security Apparatus - Fund for Peace,0837: Gross savings  (current US$) - WDI,0.20498,0.17160243,0.033240005,0.20498,6.044394,-0.18269531
2716N: Security Apparatus - Fund for Peace,0824: GNI  (current LCU) - WDI,0.20494,0.19995965,0.09188001,0.20201,6.2479277,0.0705716
2716N: Security Apparatus - Fund for Peace,0842: Net income from abroad  (current LCU) - WDI,0.20344,0.20057115,0.10849,0.20063,6.2094536,-0.053561613
2716N: Security Apparatus - Fund for Peace,0321: Net official development assistance received  (constant 2013 US$) - WDI,0.20314,0.1074314,0.06385,0.2003,6.0,0.30936807
2716N: Security Apparatus - Fund for Peace,0721: Imports of goods and services  (current LCU) - WDI,0.20251,0.20039693,0.07788,0.19958,6.2094536,0.045968235
2716N: Security Apparatus - Fund for Peace,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.20225,0.16474539,0.029540002,0.20225,6.129283,-0.19366108
2716N: Security Apparatus - Fund for Peace,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.20203,0.19889237,0.12871,0.19915,6.169925,0.056014597
2716N: Security Apparatus - Fund for Peace,1265: Refugee population by country or territory of asylum - WDI,0.20203,0.17818245,0.08974,0.20203,6.129283,0.15442652
2716N: Security Apparatus - Fund for Peace,0713: Changes in inventories  (constant LCU) - WDI,0.20171,0.20157267,0.12197,0.20171,6.0,-0.01171894
2716N: Security Apparatus - Fund for Peace,0358: Electricity production from coal sources  (% of total) - WDI,0.20169,0.16124807,0.04754001,0.19879,6.044394,-0.2011018
2716N: Security Apparatus - Fund for Peace,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,0.20104,0.1057608,0.061130002,0.19792,6.0,0.3086733
2716N: Security Apparatus - Fund for Peace,0706: Gross fixed capital formation  (current LCU) - WDI,0.20097,0.19558597,0.06815,0.19813,6.169925,0.07337591
2716N: Security Apparatus - Fund for Peace,0815: Oil rents  (% of GDP) - WDI,0.2008,0.15510505,0.1135,0.2008,6.169925,0.21376377
2716N: Security Apparatus - Fund for Peace,1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI,0.20073,0.04735011,0.028979987,0.20073,5.643856,-0.39163744
2716N: Security Apparatus - Fund for Peace,0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,0.1995,0.1824325,0.102419995,0.1958,6.044394,0.13064261
2716N: Security Apparatus - Fund for Peace,0738: Manufacturing; value added  (current LCU) - WDI,0.1995,0.19639805,0.06800999,0.1995,6.129283,0.055695165
2716N: Security Apparatus - Fund for Peace,0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI,0.19911,0.14407499,0.08295,0.19565,6.044394,-0.23459542
2716N: Security Apparatus - Fund for Peace,0441: Total fisheries production  (metric tons) - WDI,0.19849,0.19846566,0.1169,0.19849,6.2479277,-0.004933622
2716N: Security Apparatus - Fund for Peace,0698: Exports of goods and services  (current LCU) - WDI,0.19773,0.19503692,0.091230005,0.19476,6.2094536,0.051894967
2716N: Security Apparatus - Fund for Peace,0693: Gross national expenditure  (current LCU) - WDI,0.19734,0.19204387,0.075339995,0.1946,6.2094536,0.07277454
2716N: Security Apparatus - Fund for Peace,0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,0.19695,0.11020076,0.040639997,0.19383,6.0,0.29453224
2716N: Security Apparatus - Fund for Peace,0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,0.19566,0.107526414,0.07127,0.19161,6.0,0.296873
2716N: Security Apparatus - Fund for Peace,0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,0.19447,0.18682316,0.030399993,0.19447,6.0,-0.087446265
2716N: Security Apparatus - Fund for Peace,1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.19428,0.17362188,0.087639995,0.19428,6.2094536,0.14372934
2716N: Security Apparatus - Fund for Peace,0828: GNI; PPP  (current international $) - WDI,0.19394,0.1715995,0.025409997,0.19394,6.129283,-0.14946738
2716N: Security Apparatus - Fund for Peace,0679: Household final consumption expenditure; PPP  (current international $) - WDI,0.1938,0.17173927,0.040680006,0.1938,6.087463,-0.14852859
2716N: Security Apparatus - Fund for Peace,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.19327,0.15362436,0.032550007,0.19327,6.129283,-0.19911215
2716N: Security Apparatus - Fund for Peace,0805: GDP; PPP  (current international $) - WDI,0.19299,0.17096299,0.031110004,0.19299,6.169925,-0.148415
2716N: Security Apparatus - Fund for Peace,0661: General government final consumption expenditure  (current LCU) - WDI,0.19274,0.18784201,0.094459996,0.19274,6.169925,0.069985546
2716N: Security Apparatus - Fund for Peace,0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,0.1927,0.077370405,0.042850003,0.1927,6.0,-0.3396021
2716N: Security Apparatus - Fund for Peace,1356: ICT goods imports  (% total goods imports) - WDI,0.19175,0.119468965,0.029740006,0.18871,6.087463,-0.26885134
2716N: Security Apparatus - Fund for Peace,0439: Aquaculture production  (metric tons) - WDI,0.19164,0.19143568,0.079330005,0.18746,6.2094536,0.014294461
2716N: Security Apparatus - Fund for Peace,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.19107,0.17891964,0.10022,0.18784,6.044394,0.11022868
2716N: Security Apparatus - Fund for Peace,2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,0.19033,0.19010457,0.029169992,0.19033,6.087463,-0.01501433
2716N: Security Apparatus - Fund for Peace,0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,0.19029,0.02034001,0.05972001,0.19029,6.0,-0.41224992
2716N: Security Apparatus - Fund for Peace,0629: Air transport; passengers carried - WDI,0.19015,0.14317699,0.025960013,0.19015,6.0,-0.21673258
2716N: Security Apparatus - Fund for Peace,1359: Ores and metals imports  (% of merchandise imports) - WDI,0.18945,0.14500895,0.046500005,0.18646,6.087463,-0.21081047
2716N: Security Apparatus - Fund for Peace,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,0.18926,0.1311875,0.031829998,0.18706,6.2094536,0.24098237
2716N: Security Apparatus - Fund for Peace,0799: Mineral rents  (% of GDP) - WDI,0.18889,0.1759128,0.07585999,0.18653,6.2479277,0.11391749
2716N: Security Apparatus - Fund for Peace,0712: Changes in inventories  (current LCU) - WDI,0.18787,0.17812516,0.12726,0.18476,6.129283,0.09871595
2716N: Security Apparatus - Fund for Peace,0769: Adjusted savings: mineral depletion  (% of GNI) - WDI,0.18702,0.1718275,0.06690001,0.18471,6.2479277,0.12325787
2716N: Security Apparatus - Fund for Peace,0771: Adjusted savings: energy depletion  (% of GNI) - WDI,0.18699,0.14990994,0.11018,0.18699,6.2094536,0.19256182
2716N: Security Apparatus - Fund for Peace,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18592,0.17819622,0.08206,0.18592,6.2094536,-0.08788507
2716N: Security Apparatus - Fund for Peace,0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI,0.18589,0.14325128,0.04253,0.1832,6.2479277,0.20649144
2716N: Security Apparatus - Fund for Peace,0841: Net income from abroad  (current US$) - WDI,0.18584,0.16051945,0.059890002,0.18577,6.2094536,-0.1591243
2716N: Security Apparatus - Fund for Peace,1406: Travel services  (% of commercial service exports) - WDI,0.1856,0.14843069,0.027779996,0.1856,6.129283,0.19279343
2716N: Security Apparatus - Fund for Peace,2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.18536,0.17669438,0.05561,0.18432,6.129283,-0.09308933
2716N: Security Apparatus - Fund for Peace,0468: Net domestic credit  (current LCU) - WDI,0.18531,0.18164586,0.06276,0.18531,6.169925,-0.0605322
2716N: Security Apparatus - Fund for Peace,1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.18524,0.16466029,0.08419,0.18307,6.2479277,0.14345628
2716N: Security Apparatus - Fund for Peace,0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.18493,0.18488477,0.07265,0.18212,6.087463,0.0067247194
2716N: Security Apparatus - Fund for Peace,1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18493,0.18311496,0.08418,0.18493,6.2094536,-0.04260328
2716N: Security Apparatus - Fund for Peace,0599: Trademark applications; total - WDI,0.18458,0.1825207,0.03768,0.18436,5.9541965,-0.045379467
2716N: Security Apparatus - Fund for Peace,2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO,0.1844,0.1828668,0.06076,0.1844,6.129283,-0.039156206
2716N: Security Apparatus - Fund for Peace,0058: Technical cooperation grants  (BoP; current US$) - WDI,0.18419,0.16012865,0.08286001,0.18084,6.0,0.15511723
2716N: Security Apparatus - Fund for Peace,0464: Total reserves in months of imports - WDI,0.18397,0.13845721,0.05341001,0.18088,6.169925,0.21333727
2716N: Security Apparatus - Fund for Peace,0440: Capture fisheries production  (metric tons) - WDI,0.1838,0.1820017,0.097059995,0.1838,6.2479277,-0.042406406
2716N: Security Apparatus - Fund for Peace,0469: Net foreign assets  (current LCU) - WDI,0.18296,0.18101098,0.08071,0.18052,6.2094536,0.044147715
2716N: Security Apparatus - Fund for Peace,0850: Terms of trade adjustment  (constant LCU) - WDI,0.18296,0.17597786,0.10357001,0.17997,6.129283,0.08355923
2716N: Security Apparatus - Fund for Peace,1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18266,0.17998642,0.0738,0.18266,6.2094536,0.051706687
2716N: Security Apparatus - Fund for Peace,0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI,0.18224,0.13578941,0.07505,0.17885,6.044394,-0.21552397
2716N: Security Apparatus - Fund for Peace,1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,0.18216,0.11456391,0.077360004,0.18216,6.169925,0.25999248
2716N: Security Apparatus - Fund for Peace,1320: International tourism; receipts  (% of total exports) - WDI,0.18213,0.17921515,0.03101001,0.17933,6.169925,0.05398927
2716N: Security Apparatus - Fund for Peace,0696: Gross national expenditure  (% of GDP) - WDI,0.18146,0.116917625,0.021689996,0.18146,6.169925,0.2540519
2716N: Security Apparatus - Fund for Peace,2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,0.18135,0.1674368,0.030399993,0.17822,6.169925,-0.11795422
2716N: Security Apparatus - Fund for Peace,0047: Net financial account  (BoP; current US$) - WDI,0.18111,0.17929418,0.09444,0.1777,6.169925,0.042612337
2716N: Security Apparatus - Fund for Peace,0027: Livestock production index  (2004-2006 = 100) - WDI,0.17987,0.1412662,0.029389992,0.17987,6.2479277,0.1964785
2716N: Security Apparatus - Fund for Peace,2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.1798,0.1260058,0.019090004,0.1798,5.9541965,-0.23193577
2716N: Security Apparatus - Fund for Peace,1386: Ores and metals exports  (% of merchandise exports) - WDI,0.17954,0.17447254,0.077989995,0.17596,6.087463,0.07118605
2716N: Security Apparatus - Fund for Peace,0462: Total reserves  (includes gold; current US$) - WDI,0.1793,0.17377761,0.032999992,0.1793,6.2094536,-0.07431271
2716N: Security Apparatus - Fund for Peace,1355: Fuel imports  (% of merchandise imports) - WDI,0.17846,0.1749149,0.08197,0.17531,6.087463,0.05954081
2716N: Security Apparatus - Fund for Peace,0323: Net ODA received per capita  (current US$) - WDI,0.17831,0.1718612,0.067660004,0.17423,6.0,-0.080304444
2716N: Security Apparatus - Fund for Peace,1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI,0.17824,0.15836832,0.091570005,0.17497,6.0,0.14096694
2716N: Security Apparatus - Fund for Peace,0482: Inflation; consumer prices  (annual %) - WDI,0.17766,0.17515615,0.02711001,0.17766,6.2094536,0.050038543
2716N: Security Apparatus - Fund for Peace,0070: Travel services  (% of service exports; BoP) - WDI,0.17728,0.15940753,0.02474001,0.17728,6.129283,0.13368797
2716N: Security Apparatus - Fund for Peace,0360: Electricity production from hydroelectric sources  (% of total) - WDI,0.17717,0.1531753,0.07866,0.17405,6.044394,0.15490225
2716N: Security Apparatus - Fund for Peace,0045: Current account balance  (BoP; current US$) - WDI,0.17676,0.17499834,0.08067,0.17196,6.169925,0.041972216
2716N: Security Apparatus - Fund for Peace,0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,0.17676,0.17432377,0.095510006,0.17372,6.044394,0.049358215
2716N: Security Apparatus - Fund for Peace,0711: Changes in inventories  (current US$) - WDI,0.17672,0.17592327,0.07220999,0.17371,6.129283,0.028226152
2716N: Security Apparatus - Fund for Peace,0702: Exports of goods and services  (% of GDP) - WDI,0.17671,0.07156512,0.065579996,0.17421,6.2094536,-0.3242605
2716N: Security Apparatus - Fund for Peace,1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,0.17664,0.16006462,0.063190006,0.17664,6.2094536,0.12874544
2716N: Security Apparatus - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.17578,0.123945095,0.066089995,0.17578,6.044394,0.2276728
2716N: Security Apparatus - Fund for Peace,1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.17567,0.11201515,0.024539992,0.17567,6.129283,-0.25229913
2716N: Security Apparatus - Fund for Peace,0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,0.17531,0.15633976,0.07962,0.17243,6.044394,-0.1377325
2716N: Security Apparatus - Fund for Peace,0663: General government final consumption expenditure  (annual % growth) - WDI,0.17505,0.1642824,0.0723,0.17207,6.087463,0.103767104
2716N: Security Apparatus - Fund for Peace,0484: Deposit interest rate  (%) - WDI,0.17497,0.13318479,0.08508,0.17173,6.044394,0.20441431
2716N: Security Apparatus - Fund for Peace,1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.17429,0.09724481,0.0387,0.17429,6.169925,0.27757016
2716N: Security Apparatus - Fund for Peace,0729: External balance on goods and services  (% of GDP) - WDI,0.17424,0.11089244,0.022330001,0.1736,6.2094536,-0.2516894
2716N: Security Apparatus - Fund for Peace,0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,0.1739,0.017763525,0.04216999,0.15577,5.97728,-0.39514107
2716N: Security Apparatus - Fund for Peace,0473: Broad money to total reserves ratio - WDI,0.1737,0.17360319,0.06419001,0.17069,6.087463,0.009839461
2716N: Security Apparatus - Fund for Peace,0050: Net trade in goods  (BoP; current US$) - WDI,0.17365,0.16849525,0.08552,0.17068,6.169925,0.07179657
2716N: Security Apparatus - Fund for Peace,1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,0.17354,0.16811775,0.075459994,0.17354,6.129283,0.073635906
2716N: Security Apparatus - Fund for Peace,0075: Secondary income receipts  (BoP; current US$) - WDI,0.17299,0.14507583,0.045160003,0.17299,6.129283,-0.16707535
2716N: Security Apparatus - Fund for Peace,0049: Net trade in goods and services  (BoP; current US$) - WDI,0.1725,0.17156182,0.04886,0.16684,6.169925,0.030629672
2716N: Security Apparatus - Fund for Peace,0465: Total reserves minus gold  (current US$) - WDI,0.17235,0.16981466,0.04552,0.17235,6.2094536,-0.05035218
2716N: Security Apparatus - Fund for Peace,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.17218,0.10366877,0.033030003,0.16923,6.087463,-0.2617465
2716N: Security Apparatus - Fund for Peace,0726: External balance on goods and services  (current US$) - WDI,0.17216,0.17085984,0.05476,0.17216,6.169925,0.036057644
2716N: Security Apparatus - Fund for Peace,0730: Trade  (% of GDP) - WDI,0.17192,0.10929701,0.07077,0.16937,6.2094536,-0.25024587
2716N: Security Apparatus - Fund for Peace,1377: Travel services  (% of commercial service imports) - WDI,0.17183,0.16051339,0.084699996,0.17183,6.129283,-0.106379546
2716N: Security Apparatus - Fund for Peace,1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.17129,0.1302353,0.044389993,0.16846,6.2094536,0.2026196
2716N: Security Apparatus - Fund for Peace,0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,0.17126,0.17081052,0.08317,0.1679,6.044394,-0.02120103
