@relation MINE-Indicator-2006TO2013-2704_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
164,'2704N: Corruption perceptions index - Transparency','0427: Population density  (people per sq. km of land area) - WDI',0.30344,0.272543,0.16967,0.30344,6.247928,0.175774,cluster7
165,'2704N: Corruption perceptions index - Transparency','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.30318,0.241845,0.10221,0.29996,6.044394,0.247659,cluster10
166,'2704N: Corruption perceptions index - Transparency','0376: Fossil fuel energy consumption  (\% of total) - WDI',0.30297,0.262702,0.14406,0.30297,6.044394,0.200669,cluster10
167,'2704N: Corruption perceptions index - Transparency','1101: Health expenditure; public  (\% of total health expenditure) - WDI',0.30256,0.038939,0.03559,0.29992,6.247928,0.51344,cluster1
168,'2704N: Corruption perceptions index - Transparency','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.30249,0.176804,0.03974,0.30249,6.129283,0.354523,cluster1
169,'2704N: Corruption perceptions index - Transparency','1304: Population; total - WDI',0.30234,0.300629,0.17479,0.30234,6.247928,-0.041366,cluster7
170,'2704N: Corruption perceptions index - Transparency','0944: Secondary education; pupils  (\% female) - WDI',0.3023,0.216234,0.10191,0.29934,6.044394,0.29337,cluster10
171,'2704N: Corruption perceptions index - Transparency','0059: ICT service exports  (BoP; current US$) - WDI',0.30157,0.1045,0.03672,0.29853,6.044394,0.443925,cluster1
172,'2704N: Corruption perceptions index - Transparency','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.30127,0.2952,0.15039,0.2979,6.087463,-0.07791,cluster7
173,'2704N: Corruption perceptions index - Transparency','1323: International tourism; receipts for travel items  (current US$) - WDI',0.30121,0.179192,0.03673,0.30121,6.169925,0.34931,cluster1
174,'2704N: Corruption perceptions index - Transparency','0005: Agricultural land  (\% of land area) - WDI',0.30013,0.25555,0.20293,0.30013,6.247928,-0.211139,cluster7
175,'2704N: Corruption perceptions index - Transparency','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI',0.30005,0.234311,0.05951,0.29857,6.044394,0.256396,cluster10
176,'2704N: Corruption perceptions index - Transparency','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.29981,0.164199,0.07914,0.29981,6.209454,0.368254,cluster1
177,'2704N: Corruption perceptions index - Transparency','0816: Total natural resources rents  (\% of GDP) - WDI',0.29942,0.176527,0.05236,0.29942,6.209454,-0.350561,cluster2
178,'2704N: Corruption perceptions index - Transparency','1385: Manufactures exports  (\% of merchandise exports) - WDI',0.29942,0.144938,0.07593,0.29658,6.087463,0.393042,cluster1
179,'2704N: Corruption perceptions index - Transparency','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.29923,0.167754,0.04417,0.29633,6.169925,0.362596,cluster1
180,'2704N: Corruption perceptions index - Transparency','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.29887,0.234111,0.07638,0.29887,6.044394,0.254478,cluster10
181,'2704N: Corruption perceptions index - Transparency','1213: Ratio of female to male labor force participation rate (\%)  (modeled ILO estimate) - WDI',0.29881,0.275692,0.11042,0.29595,6.247928,0.152046,cluster7
182,'2704N: Corruption perceptions index - Transparency','0727: External balance on goods and services  (current LCU) - WDI',0.2979,0.296535,0.12037,0.29558,6.209454,-0.036942,cluster7
183,'2704N: Corruption perceptions index - Transparency','0055: Net secondary income  (BoP; current US$) - WDI',0.29765,0.187652,0.05367,0.2943,6.169925,-0.331659,cluster6
184,'2704N: Corruption perceptions index - Transparency','1305: Population; female  (\% of total) - WDI',0.2976,0.293641,0.16062,0.2976,6.247928,-0.062922,cluster7
185,'2704N: Corruption perceptions index - Transparency','1403: High-technology exports  (current US$) - WDI',0.29726,0.237303,0.05311,0.29726,6.044394,0.244861,cluster10
186,'2704N: Corruption perceptions index - Transparency','0774: Adjusted savings: natural resources depletion  (\% of GNI) - WDI',0.2969,0.186174,0.06187,0.2969,6.169925,-0.332755,cluster6
187,'2704N: Corruption perceptions index - Transparency','0821: Gross domestic income  (constant LCU) - WDI',0.29626,0.291067,0.16556,0.29299,6.129283,-0.072062,cluster7
188,'2704N: Corruption perceptions index - Transparency','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.29574,0.089548,0.02534,0.2925,6,0.454084,cluster1
189,'2704N: Corruption perceptions index - Transparency','0791: GDP deflator  (base year varies by country) - WDI',0.29547,0.262595,0.06371,0.29309,6.247928,-0.181314,cluster7
190,'2704N: Corruption perceptions index - Transparency','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO',0.29537,0.032696,0.04168,0.29537,6.129283,0.512518,cluster1
191,'2704N: Corruption perceptions index - Transparency','0594: Scientific and technical journal articles - WDI',0.29525,0.23437,0.04985,0.29264,6.247928,0.246739,cluster10
192,'2704N: Corruption perceptions index - Transparency','1074: People practicing open defecation; urban  (\% of urban population) - WDI',0.29486,0.22797,0.03442,0.29346,6.209454,-0.25863,cluster6
193,'2704N: Corruption perceptions index - Transparency','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.29453,0.163139,0.07478,0.29195,6.247928,0.362479,cluster1
194,'2704N: Corruption perceptions index - Transparency','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.29384,0.176347,0.03374,0.29384,6.087463,0.342772,cluster1
195,'2704N: Corruption perceptions index - Transparency','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI',0.29299,0.105923,0.04671,0.29299,5.954197,0.432512,cluster1
196,'2704N: Corruption perceptions index - Transparency','0903: Gross intake ratio in first grade of primary education; male  (\% of relevant age group) - WDI',0.29228,0.234256,0.11371,0.29228,5.954197,-0.240881,cluster7
197,'2704N: Corruption perceptions index - Transparency','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.29176,0.184513,0.034,0.29176,6.087463,0.327486,cluster1
198,'2704N: Corruption perceptions index - Transparency','0032: Primary income payments  (BoP; current US$) - WDI',0.29165,0.102978,0.02963,0.29165,6.044394,0.434364,cluster1
199,'2704N: Corruption perceptions index - Transparency','1361: Merchandise imports  (current US$) - WDI',0.29102,0.159692,0.06819,0.28809,6.247928,0.362391,cluster1
200,'2704N: Corruption perceptions index - Transparency','0716: Gross capital formation  (constant 2005 US$) - WDI',0.29027,0.236452,0.06181,0.29027,6.044394,0.231986,cluster10
201,'2704N: Corruption perceptions index - Transparency','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.28984,0.122527,0.04193,0.28984,6.129283,0.409039,cluster1
202,'2704N: Corruption perceptions index - Transparency','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.28911,0.115719,0.05235,0.28599,6.169925,0.416402,cluster1
203,'2704N: Corruption perceptions index - Transparency','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO',0.28888,0.186226,0.06626,0.28627,6.169925,0.320396,cluster1
204,'2704N: Corruption perceptions index - Transparency','0756: Services; etc.; value added  (constant 2005 US$) - WDI',0.28862,0.222359,0.046,0.28862,6.087463,0.257413,cluster10
205,'2704N: Corruption perceptions index - Transparency','0897: Primary education; pupils  (\% female) - WDI',0.28855,0.199483,0.127,0.28608,6.129283,0.298441,cluster10
206,'2704N: Corruption perceptions index - Transparency','1095: External resources for health  (\% of total expenditure on health) - WDI',0.28832,0.202788,0.04713,0.28541,6.087463,-0.292458,cluster6
207,'2704N: Corruption perceptions index - Transparency','1317: International tourism; number of arrivals - WDI',0.28822,0.199635,0.05561,0.28571,6.209454,0.297632,cluster1
208,'2704N: Corruption perceptions index - Transparency','0846: Net taxes on products  (constant LCU) - WDI',0.28808,0.288059,0.16547,0.28389,6.044394,0.004567,cluster7
209,'2704N: Corruption perceptions index - Transparency','0946: Secondary education; general pupils  (\% female) - WDI',0.28785,0.142089,0.06649,0.28514,6.087463,0.381787,cluster1
210,'2704N: Corruption perceptions index - Transparency','0569: Cost to import  (US$ per container) - WDI',0.28748,0.152422,0.0854,0.28748,6.209454,-0.367502,cluster6
211,'2704N: Corruption perceptions index - Transparency','0739: Manufacturing; value added  (constant 2005 US$) - WDI',0.28682,0.205614,0.07391,0.28411,6.087463,0.284967,cluster10
212,'2704N: Corruption perceptions index - Transparency','0578: Time required to start a business  (days) - WDI',0.28604,0.22784,0.06651,0.28604,6.169925,-0.241248,cluster6
213,'2704N: Corruption perceptions index - Transparency','0690: Final consumption expenditure  (constant LCU) - WDI',0.28597,0.280484,0.14525,0.28597,6.087463,-0.07407,cluster7
214,'2704N: Corruption perceptions index - Transparency','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.28512,0.136181,0.03571,0.28253,6.169925,0.385926,cluster1
215,'2704N: Corruption perceptions index - Transparency','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.28495,0.130867,0.04676,0.28495,5.70044,0.392534,cluster5
216,'2704N: Corruption perceptions index - Transparency','0847: Net current transfers from abroad  (current US$) - WDI',0.28454,0.210486,0.04346,0.28454,6.044394,-0.272129,cluster6
217,'2704N: Corruption perceptions index - Transparency','0551: Cost to export  (US$ per container) - WDI',0.28451,0.152771,0.11399,0.28451,6.209454,-0.362959,cluster6
218,'2704N: Corruption perceptions index - Transparency','0628: Air transport; freight  (million ton-km) - WDI',0.2842,0.156122,0.03266,0.2842,5.392317,0.35788,cluster5
219,'2704N: Corruption perceptions index - Transparency','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.28385,0.263105,0.08347,0.2808,6.129283,0.14403,cluster7
220,'2704N: Corruption perceptions index - Transparency','0758: Services; etc.; value added  (constant LCU) - WDI',0.28378,0.280267,0.16814,0.28001,6.169925,-0.05927,cluster7
221,'2704N: Corruption perceptions index - Transparency','0812: GDP per capita  (constant LCU) - WDI',0.28365,0.277763,0.1565,0.28028,6.247928,-0.07673,cluster7
222,'2704N: Corruption perceptions index - Transparency','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.28363,0.17537,0.0288,0.28363,6.087463,0.329029,cluster1
223,'2704N: Corruption perceptions index - Transparency','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.2836,0.094642,0.03334,0.2836,6.087463,0.434693,cluster1
224,'2704N: Corruption perceptions index - Transparency','0697: Exports of goods and services  (current US$) - WDI',0.28344,0.126618,0.06376,0.28062,6.209454,0.396008,cluster1
225,'2704N: Corruption perceptions index - Transparency','0818: Gross domestic savings  (current LCU) - WDI',0.28319,0.277281,0.16026,0.28319,6.169925,-0.07687,cluster7
226,'2704N: Corruption perceptions index - Transparency','0761: Adjusted savings: education expenditure  (\% of GNI) - WDI',0.28315,0.175603,0.08877,0.28315,6.209454,0.327943,cluster10
227,'2704N: Corruption perceptions index - Transparency','1313: Urban population growth  (annual \%) - WDI',0.28297,0.208599,0.0775,0.28297,6.247928,-0.272711,cluster6
228,'2704N: Corruption perceptions index - Transparency','0063: Exports of goods and services  (BoP; current US$) - WDI',0.28247,0.126692,0.0412,0.2791,6.169925,0.394687,cluster1
229,'2704N: Corruption perceptions index - Transparency','0802: GDP  (constant 2005 US$) - WDI',0.28233,0.215617,0.07521,0.2793,6.247928,0.258289,cluster10
230,'2704N: Corruption perceptions index - Transparency','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.28192,0.183905,0.03611,0.27913,6.129283,0.313074,cluster1
231,'2704N: Corruption perceptions index - Transparency','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.28189,0.163011,0.04952,0.28189,6.129283,0.344789,cluster1
232,'2704N: Corruption perceptions index - Transparency','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.2818,0.10025,0.04501,0.27827,6.129283,0.426087,cluster1
233,'2704N: Corruption perceptions index - Transparency','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.28008,0.267219,0.17371,0.27667,6.087463,-0.113407,cluster7
234,'2704N: Corruption perceptions index - Transparency','0010: Permanent cropland  (\% of land area) - WDI',0.27938,0.26425,0.07381,0.27362,6.247928,-0.123005,cluster7
235,'2704N: Corruption perceptions index - Transparency','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI',0.2792,0.179508,0.08348,0.27638,6,0.31574,cluster10
236,'2704N: Corruption perceptions index - Transparency','1375: Commercial service imports  (current US$) - WDI',0.27912,0.070071,0.05581,0.27869,6.169925,0.457219,cluster1
237,'2704N: Corruption perceptions index - Transparency','0804: GDP  (constant LCU) - WDI',0.27855,0.274865,0.15549,0.27573,6.247928,-0.060706,cluster7
238,'2704N: Corruption perceptions index - Transparency','0367: Electricity production from renewable sources; excluding hydroelectric  (\% of total) - WDI',0.27831,0.134023,0.06025,0.27681,6.044394,0.379851,cluster1
239,'2704N: Corruption perceptions index - Transparency','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.27749,0.091632,0.0273,0.27456,6.087463,0.431113,cluster1
240,'2704N: Corruption perceptions index - Transparency','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI',0.27734,0.147672,0.07773,0.27445,6.087463,0.360094,cluster1
241,'2704N: Corruption perceptions index - Transparency','0654: Armed forces personnel; total - WDI',0.27705,0.270056,0.18138,0.27246,6.169925,-0.083632,cluster7
242,'2704N: Corruption perceptions index - Transparency','0695: Gross national expenditure  (constant LCU) - WDI',0.27696,0.271723,0.1477,0.27327,6.129283,-0.072369,cluster7
243,'2704N: Corruption perceptions index - Transparency','0685: Final consumption expenditure; etc.  (constant LCU) - WDI',0.27681,0.271802,0.1352,0.27681,6.087463,-0.070767,cluster7
244,'2704N: Corruption perceptions index - Transparency','0036: Service imports  (BoP; current US$) - WDI',0.27431,0.07224,0.06402,0.27386,6.169925,0.449522,cluster1
245,'2704N: Corruption perceptions index - Transparency','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.27428,0.180612,0.04206,0.27156,6.129283,0.306053,cluster1
246,'2704N: Corruption perceptions index - Transparency','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO',0.27385,0.110355,0.04849,0.27385,6.129283,0.404345,cluster1
247,'2704N: Corruption perceptions index - Transparency','0927: Primary education; teachers - WDI',0.27306,0.272544,0.15131,0.27306,5.954197,-0.022722,cluster7
248,'2704N: Corruption perceptions index - Transparency','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.27213,0.070636,0.04488,0.27213,6.169925,0.448881,cluster1
249,'2704N: Corruption perceptions index - Transparency','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.27211,0.199563,0.06079,0.27211,6.209454,0.269345,cluster1
250,'2704N: Corruption perceptions index - Transparency','0798: Forest rents  (\% of GDP) - WDI',0.27159,0.19059,0.04611,0.26901,6.247928,-0.284605,cluster6
251,'2704N: Corruption perceptions index - Transparency','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI',0.27099,0.235299,0.11957,0.26816,6,-0.188922,cluster7
252,'2704N: Corruption perceptions index - Transparency','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.27009,0.109938,0.04518,0.27009,6.044394,0.40019,cluster1
253,'2704N: Corruption perceptions index - Transparency','0432: Population in largest city - WDI',0.26958,0.262715,0.15087,0.26958,6.087463,0.082854,cluster7
254,'2704N: Corruption perceptions index - Transparency','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.2695,0.114213,0.03005,0.2695,6.169925,0.394064,cluster1
255,'2704N: Corruption perceptions index - Transparency','0827: GNI  (constant LCU) - WDI',0.26929,0.26456,0.1393,0.26929,6.087463,-0.068774,cluster7
256,'2704N: Corruption perceptions index - Transparency','0902: Gross intake ratio in first grade of primary education; female  (\% of relevant age group) - WDI',0.26919,0.250803,0.13074,0.26919,5.954197,-0.135599,cluster7
257,'2704N: Corruption perceptions index - Transparency','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.26809,0.071425,0.05706,0.26809,5.643856,0.443469,cluster5
258,'2704N: Corruption perceptions index - Transparency','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO',0.26803,0.132382,0.05941,0.26559,6.247928,0.368305,cluster1
259,'2704N: Corruption perceptions index - Transparency','0009: Land under cereal production  (hectares) - WDI',0.26791,0.267634,0.13528,0.26791,6.209454,-0.016608,cluster7
260,'2704N: Corruption perceptions index - Transparency','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.26656,0.182381,0.04993,0.26656,6.129283,0.290136,cluster1
261,'2704N: Corruption perceptions index - Transparency','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI',0.26645,0.233373,0.05195,0.26365,6.169925,0.181871,cluster6
262,'2704N: Corruption perceptions index - Transparency','0545: Private credit bureau coverage  (\% of adults) - WDI',0.26638,0.010563,0.03768,0.26638,6.169925,0.505783,cluster1
263,'2704N: Corruption perceptions index - Transparency','0033: Imports of goods and services  (BoP; current US$) - WDI',0.26592,0.122701,0.04623,0.26311,6.169925,0.378443,cluster1
264,'2704N: Corruption perceptions index - Transparency','1388: Merchandise exports  (current US$) - WDI',0.26566,0.130045,0.05704,0.2631,6.247928,0.36826,cluster1
265,'2704N: Corruption perceptions index - Transparency','0008: Arable land  (\% of land area) - WDI',0.26467,0.264658,0.138,0.26467,6.247928,0.003485,cluster7
266,'2704N: Corruption perceptions index - Transparency','0747: Industry; value added  (constant LCU) - WDI',0.26441,0.259511,0.14378,0.26141,6.169925,-0.069991,cluster7
267,'2704N: Corruption perceptions index - Transparency','0044: Personal remittances; paid  (current US$) - WDI',0.26433,0.177387,0.07044,0.26105,6.129283,0.294861,cluster1
268,'2704N: Corruption perceptions index - Transparency','1092: Tuberculosis case detection rate  (\%; all forms) - WDI',0.26401,0.056022,0.04142,0.26293,6.247928,0.456058,cluster1
269,'2704N: Corruption perceptions index - Transparency','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.26344,0.068908,0.0383,0.26044,6.169925,0.441058,cluster1
270,'2704N: Corruption perceptions index - Transparency','0674: Household final consumption expenditure  (constant 2005 US$) - WDI',0.2634,0.207862,0.06508,0.25987,6.044394,0.235666,cluster6
271,'2704N: Corruption perceptions index - Transparency','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.26284,0.097461,0.03629,0.25938,6.169925,0.406669,cluster1
272,'2704N: Corruption perceptions index - Transparency','0844: Net taxes on products  (current US$) - WDI',0.26265,0.179919,0.03633,0.26265,6.044394,0.28763,cluster1
273,'2704N: Corruption perceptions index - Transparency','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.26228,0.199692,0.04998,0.26228,6.044394,0.250176,cluster1
274,'2704N: Corruption perceptions index - Transparency','1398: Merchandise exports by the reporting economy  (current US$) - WDI',0.26213,0.124676,0.04971,0.26213,6.209454,0.370748,cluster1
275,'2704N: Corruption perceptions index - Transparency','0484: Deposit interest rate  (\%) - WDI',0.26165,0.155682,0.13231,0.25781,6.044394,-0.325527,cluster6
276,'2704N: Corruption perceptions index - Transparency','0720: Imports of goods and services  (current US$) - WDI',0.26159,0.119486,0.04135,0.25885,6.209454,0.376967,cluster1
277,'2704N: Corruption perceptions index - Transparency','0660: General government final consumption expenditure  (current US$) - WDI',0.26105,0.181279,0.05448,0.26105,6.169925,0.282438,cluster1
278,'2704N: Corruption perceptions index - Transparency','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise exports) - WDI',0.26074,0.217053,0.13171,0.26074,6.129283,-0.209015,cluster6
279,'2704N: Corruption perceptions index - Transparency','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.26045,0.044223,0.03797,0.25735,6.129283,0.465002,cluster1
280,'2704N: Corruption perceptions index - Transparency','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.26034,0.12838,0.08132,0.26034,5.954197,0.363263,cluster1
281,'2704N: Corruption perceptions index - Transparency','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO',0.26014,0.104302,0.05429,0.26014,5.954197,0.394763,cluster1
282,'2704N: Corruption perceptions index - Transparency','1900: Fixed-broadband subscriptions - ITU',0.2597,0.234969,0.02301,0.25706,6.209454,0.157259,cluster6
283,'2704N: Corruption perceptions index - Transparency','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.25947,0.132929,0.05428,0.25947,6.129283,0.355725,cluster1
284,'2704N: Corruption perceptions index - Transparency','0999: Proportion of seats held by women in national parliaments  (\%) - WDI',0.25904,0.167232,0.10814,0.25904,6.209454,0.302998,cluster6
285,'2704N: Corruption perceptions index - Transparency','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.2588,0.181592,0.03806,0.25643,6.247928,0.277864,cluster1
286,'2704N: Corruption perceptions index - Transparency','0667: Household final consumption expenditure; etc.  (current LCU) - WDI',0.25849,0.252219,0.10437,0.25849,6.169925,-0.079189,cluster6
287,'2704N: Corruption perceptions index - Transparency','1897: Fixed-telephone subscriptions - ITU',0.25832,0.247714,0.10368,0.25523,6.247928,0.102986,cluster6
288,'2704N: Corruption perceptions index - Transparency','1325: International tourism; expenditures  (current US$) - WDI',0.25794,0.103048,0.01911,0.25515,6.209454,0.393564,cluster1
289,'2704N: Corruption perceptions index - Transparency','0637: Fixed telephone subscriptions - WDI',0.25778,0.24708,0.10591,0.25778,6.247928,0.103439,cluster6
290,'2704N: Corruption perceptions index - Transparency','0035: Goods imports  (BoP; current US$) - WDI',0.25713,0.1325,0.0496,0.25397,6.169925,0.35303,cluster1
291,'2704N: Corruption perceptions index - Transparency','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.2571,0.198234,0.05496,0.2571,6,0.242623,cluster1
292,'2704N: Corruption perceptions index - Transparency','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO',0.2558,0.074313,0.04,0.2558,5.857981,0.426013,cluster1
293,'2704N: Corruption perceptions index - Transparency','0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI',0.25573,0.254323,0.17659,0.25573,6.169925,-0.037509,cluster7
294,'2704N: Corruption perceptions index - Transparency','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI',0.25526,0.179816,0.12028,0.25526,6.209454,-0.274672,cluster6
295,'2704N: Corruption perceptions index - Transparency','0673: Household final consumption expenditure  (current LCU) - WDI',0.2548,0.248628,0.10313,0.2548,6.169925,-0.078563,cluster6
296,'2704N: Corruption perceptions index - Transparency','0627: Air transport; registered carrier departures worldwide - WDI',0.25467,0.203328,0.02032,0.25467,6.044394,0.226588,cluster1
297,'2704N: Corruption perceptions index - Transparency','0741: Manufacturing; value added  (constant LCU) - WDI',0.25465,0.251197,0.13194,0.25465,6.129283,-0.058765,cluster6
298,'2704N: Corruption perceptions index - Transparency','0943: Secondary education; pupils - WDI',0.25453,0.250605,0.11714,0.25022,6.044394,-0.062647,cluster6
299,'2704N: Corruption perceptions index - Transparency','0795: Gross value added at factor cost  (current LCU) - WDI',0.2534,0.250184,0.12653,0.24998,6.087463,-0.056705,cluster6
300,'2704N: Corruption perceptions index - Transparency','0794: Gross value added at factor cost  (current US$) - WDI',0.25264,0.176801,0.03491,0.24925,6.087463,0.275389,cluster1
301,'2704N: Corruption perceptions index - Transparency','0052: Foreign direct investment; net  (BoP; current US$) - WDI',0.25224,0.225862,0.08422,0.24921,6.169925,0.162413,cluster6
302,'2704N: Corruption perceptions index - Transparency','0587: Total tax rate  (\% of commercial profits) - WDI',0.25195,0.197534,0.12353,0.25195,6.169925,-0.233271,cluster6
303,'2704N: Corruption perceptions index - Transparency','1404: High-technology exports  (\% of manufactured exports) - WDI',0.25195,0.124756,0.02508,0.25052,6.044394,0.356643,cluster1
304,'2704N: Corruption perceptions index - Transparency','0639: Fixed broadband subscriptions - WDI',0.25131,0.226424,0.02291,0.24898,6.209454,0.157754,cluster6
305,'2704N: Corruption perceptions index - Transparency','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.25118,0.102753,0.06828,0.25118,6.129283,0.385262,cluster1
306,'2704N: Corruption perceptions index - Transparency','1376: Transport services  (\% of commercial service imports) - WDI',0.25064,0.066899,0.04197,0.25064,6.129283,-0.42865,cluster2
307,'2704N: Corruption perceptions index - Transparency','0065: Goods exports  (BoP; current US$) - WDI',0.24959,0.120162,0.04061,0.24658,6.169925,0.359762,cluster1
308,'2704N: Corruption perceptions index - Transparency','0665: General government final consumption expenditure  (\% of GDP) - WDI',0.24937,0.213471,0.05286,0.24937,6.169925,0.189471,cluster6
309,'2704N: Corruption perceptions index - Transparency','0688: Final consumption expenditure  (current LCU) - WDI',0.24933,0.24334,0.10266,0.24933,6.169925,-0.077397,cluster6
310,'2704N: Corruption perceptions index - Transparency','0671: Household final consumption expenditure; etc.  (\% of GDP) - WDI',0.24921,0.1371,0.03098,0.24921,6.169925,-0.334828,cluster6
311,'2704N: Corruption perceptions index - Transparency','0056: Net capital account  (BoP; current US$) - WDI',0.24831,0.238164,0.03921,0.24831,5.90689,-0.100726,cluster6
312,'2704N: Corruption perceptions index - Transparency','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.24769,0.145375,0.04019,0.24769,6.129283,0.319867,cluster1
313,'2704N: Corruption perceptions index - Transparency','0745: Industry; value added  (constant 2005 US$) - WDI',0.2462,0.191223,0.0637,0.2462,6.129283,0.234473,cluster6
314,'2704N: Corruption perceptions index - Transparency','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI',0.24563,0.22919,0.02588,0.24563,6,0.128217,cluster6
315,'2704N: Corruption perceptions index - Transparency','1211: Labor force participation rate; female (\% of female population ages 15+)  (modeled ILO estimate) - WDI',0.24488,0.244374,0.05439,0.24256,6.247928,0.022484,cluster6
316,'2704N: Corruption perceptions index - Transparency','0629: Air transport; passengers carried - WDI',0.24484,0.182931,0.03109,0.24484,6.044394,0.248815,cluster1
317,'2704N: Corruption perceptions index - Transparency','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.24426,0.116835,0.05141,0.24426,6.129283,0.356966,cluster1
318,'2704N: Corruption perceptions index - Transparency','0682: Final consumption expenditure; etc.  (current LCU) - WDI',0.24418,0.238291,0.0974,0.24418,6.169925,-0.076739,cluster6
319,'2704N: Corruption perceptions index - Transparency','0709: Gross fixed capital formation  (constant LCU) - WDI',0.2434,0.237936,0.11665,0.23998,6.087463,-0.073916,cluster6
320,'2704N: Corruption perceptions index - Transparency','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.24304,0.159004,0.04553,0.24019,6.169925,0.28989,cluster1
321,'2704N: Corruption perceptions index - Transparency','0945: Secondary education; general pupils - WDI',0.2425,0.240072,0.11452,0.23888,6.087463,-0.049273,cluster6
322,'2704N: Corruption perceptions index - Transparency','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD',0.24244,0.235975,0.06104,0.24244,6,0.080406,cluster6
323,'2704N: Corruption perceptions index - Transparency','1231: Labor force; female  (\% of total labor force) - WDI',0.24242,0.225983,0.09904,0.23913,6.247928,0.128205,cluster6
324,'2704N: Corruption perceptions index - Transparency','1279: Death rate; crude  (per 1;000 people) - WDI',0.24122,0.213223,0.14862,0.24122,6.247928,-0.167324,cluster6
325,'2704N: Corruption perceptions index - Transparency','0829: GNI; PPP  (constant 2011 international $) - WDI',0.24111,0.21239,0.03536,0.24111,6.087463,0.169469,cluster6
